,White,Black,WhiteELO,BlackELO,Date,Event,Result,Opening,Rounds
211,"Giri, Anish","Vitiugov, Nikita",2690,2720,2011.04.16,team-tourn,1/2-1/2,E11,5
212,"Giri, Anish","So, Wesley",2785,2815,2017.05.25,k.o. (blitz),1/2-1/2,A07,1.12
213,"Giri, Anish","Kramnik, Vladimir",2690,2785,2011.03.18,tourn (rapid),0-1,D38,6
214,"Kramnik, Vladimir","Giri, Anish",2753,2764,2020.07.22,,1/2-1/2,D02,2.3
215,"Giri, Anish","Wang, Hao",2714,2736,2011.12.14,swiss (rapid),1-0,D31,2
216,"Giri, Anish","Grandelius, Nils",2780,2670,2021.05.14,,1-0,,22.1
217,"Leko, Peter","Giri, Anish",2707,2798,2015.09.17,k.o.,1/2-1/2,B80,3.1
218,"So, Wesley","Giri, Anish",2815,2785,2017.05.25,k.o. (blitz),1/2-1/2,D16,1.25
219,"Giri, Anish","Meshkovs, Nikita",2763,2582,2020.03.02,,1-0,E16,1
220,"Giri, Anish","So, Wesley",2785,2815,2017.05.25,k.o. (blitz),1-0,E07,1.6
221,"Wang, Hao","Giri, Anish",2747,2737,2013.09.28,tourn,1/2-1/2,D12,6
222,"Giri, Anish","Anand, Viswanathan",2773,2804,2015.06.17,,1/2-1/2,A14,2.2
223,"Klekowski, Maciej","Giri, Anish",2444,2778,2021.12.29,blitz,1-0,,3
224,Lalith Babu M R,"Giri, Anish",2472,2518,2009.07.30,swiss,0-1,D17,9
225,"Giri, Anish","Dubov, Daniil",2780,2710,2021.05.15,,0-1,,29.1
226,"Giri, Anish","Jobava, Baadur",2714,2678,2011.11.22,team-tourn,0-1,E11,2
227,"Giri, Anish","Firouzja, Alireza",2764,2728,2020.11.03,swiss,0-1,A40,10
228,"Giri, Anish","Ding, Liren",2772,2777,2017.08.08,match,1/2-1/2,C84,1
229,"Zhao, Brian","Giri, Anish",,,2017.11.24,,1-0,D14,8.7
230,"Giri, Anish","Melkumyan, Hrant",2764,2663,2020.06.09,,1/2-1/2,B12,6
231,"Giri, Anish","Jenni, Florian",2764,2456,2020.05.19,,1-0,C84,8
232,"Giri, Anish","Grischuk, Alexander",2775,2761,2017.07.15,swiss,1/2-1/2,A11,9
233,"Giri, Anish","Motylev, Alexander",2772,2675,2017.09.08,,1/2-1/2,C42,2.4
234,"Giri, Anish","Nielsen, Peter Heine",2682,2670,2010.11.27,tourn,1-0,D19,3
235,"Giri, Anish","Le, Quang Liem",2776,2713,2019.11.07,tourn (rapid),1-0,B31,4.3
236,"Giri, Anish","Aronian, Levon",2769,2792,2016.08.09,,1/2-1/2,A29,5
237,"Giri, Anish","Savchuk, Vladimir",2341,2080,2007.12.03,,1-0,B30,3.13
238,"Meshkovs, Nikita","Giri, Anish",2557,2783,2019.02.21,team-swiss (rapid),0-1,A33,7
239,"Giri, Anish","Klein, David",2798,2509,2015.10.04,rapid,1-0,B90,5.4
240,"Giri, Anish","Tazbir, Marcin",2732,2555,2013.11.12,team-swiss,1-0,D47,5.10
241,"Zhigalko, Sergei","Giri, Anish",2638,2762,2017.11.04,team-swiss,0-1,C78,7.1
242,"Radjabov, Teimour","Giri, Anish",2763,2777,2021.09.27,,1/2-1/2,D43,3.3
243,"Ding, Liren","Giri, Anish",2801,2776,2019.11.26,blitz,1/2-1/2,D38,12.5
244,"Giri, Anish","Pachta, Paul",2430,2312,2008.08.20,tourn,1-0,B72,5
245,"Nepomniachtchi, Ian","Giri, Anish",2778,2731,2021.03.20,,1/2-1/2,,21.1
246,"Mamedyarov, Shakhriyar","Giri, Anish",2759,2797,2015.02.25,tourn,1/2-1/2,B48,9
247,"Giri, Anish","So, Wesley",2785,2815,2017.05.25,k.o. (blitz),1/2-1/2,A07,1.14
248,"Aronian, Levon","Giri, Anish",2801,2762,2017.11.19,,1-0,A16,4
249,"Giri, Anish","Eljanov, Pavel",2762,2720,2017.10.29,team-swiss,1-0,D28,2.1
250,"Carlsen, Magnus","Giri, Anish",2855,2777,2021.10.01,,1/2-1/2,A34,6.2
251,"Karjakin, Sergey","Giri, Anish",2748,2779,2019.07.14,,1-0,,3.1
252,"Giri, Anish","Mamedyarov, Shakhriyar",2782,2801,2018.09.07,,1/2-1/2,B06,1.29
253,"Giri, Anish","Mamedyarov, Shakhriyar",2768,2764,2014.10.22,,1/2-1/2,D45,2.1
254,"Firouzja, Alireza","Giri, Anish",2723,2769,2019.12.27,rapid,1/2-1/2,A06,7.17
255,"Fateev, Michail","Giri, Anish",2068,2341,2007.10.27,,1-0,C05,1.8
256,"Nisipeanu, Liviu Dieter","Giri, Anish",2681,2588,2010.01.17,,0-1,C42,2
257,"Dominguez Perez, Leinier","Giri, Anish",2758,2776,2021.08.28,rapid,1/2-1/2,,4.7
258,"Giri, Anish","Khusnutdinov, Rail",2783,2470,2018.12.29,blitz,1-0,C11,?
259,"Giri, Anish","Romanov, Evgeny",,,2017.05.08,team-swiss,1-0,E17,6
260,"Bauer, Christian","Giri, Anish",2607,2642,2010.06.03,team-tourn,1/2-1/2,C43,8.1
261,"Svidler, Peter","Giri, Anish",2742,2731,2020.11.23,tourn,1/2-1/2,,7.4
262,"Giri, Anish","Svidler, Peter",2764,2723,2020.09.22,,1-0,A04,1.13
263,"Radjabov, R.","Giri, Anish",2793,2720,2012.12.18,blitz,1-0,A30,2.5
264,"Oparin, Grigoriy","Giri, Anish",2701,2739,2018.12.27,blitz,1/2-1/2,D78,10.7
265,"Kamsky, Gata","Giri, Anish",2721,2734,2013.12.15,tourn (blitz),1/2-1/2,A46,17
266,"Dreev, Aleksey","Giri, Anish",2670,2783,2018.12.30,swiss (blitz),1/2-1/2,D38,15
267,"Giri, Anish","Timofeev, Artyom",2783,2589,2018.12.26,swiss (rapid),1/2-1/2,C10,5
268,"Moussard, Jules","Giri, Anish",2444,2776,2015.06.05,team-tourn,0-1,D02,7.3
269,"Fressinet, Laurent","Giri, Anish",2677,2752,2020.06.12,,1/2-1/2,,5.2
270,"Caruana, Fabiano","Giri, Anish",2802,2790,2015.04.21,tourn,1/2-1/2,E15,5
271,"Giri, Anish","Chatalbashev, Boris",2430,2596,2008.08.21,tourn,1-0,A57,6
272,"Giri, Anish","Indjic, Aleksandar",2774,2612,2021.11.16,,1/2-1/2,D37,5.4
273,"Giri, Anish","Swinkels, Robin",2466,2451,2008.12.27,swiss,1/2-1/2,E19,6
