,White,Black,WhiteELO,BlackELO,Date,Event,Result,Opening
1177,"Dominguez Perez, Leinier","Artemiev, Vladislav",2758,2704,2021.09.01,rapid,1/2-1/2,
1178,"Dominguez Perez, Leinier","Svidler, Peter",2763,2729,2019.09.03,blitz,0-1,
1179,"Gashimov, Vugar","Dominguez Perez, Leinier",2664,2683,2007.10.21,,1/2-1/2,C42
1180,"Rainfray, Arnaud","Dominguez Perez, Leinier",2150,2190,1997.??.??,,1/2-1/2,B07
1181,"Dubov, Daniil","Dominguez Perez, Leinier",2660,2739,2016.12.29,blitz,1-0,D31
1182,"Gashimov, Vugar","Dominguez Perez, Leinier",2757,2712,2011.12.14,,1/2-1/2,B96
1183,"Dominguez Perez, Leinier","Nepomniachtchi, Ian",2734,2704,2012.10.14,team-swiss,1/2-1/2,C18
1184,"Kryvoruchko, Yuriy","Dominguez Perez, Leinier",2682,2723,2016.06.12,tourn,1/2-1/2,C54
1185,"Gonzalez Vidal, Yuri","Dominguez Perez, Leinier",2444,2594,2002.04.20,tourn,1/2-1/2,B80
1186,"Dominguez Perez, Leinier","Chao, Li",2739,2720,2016.12.27,rapid,1-0,C42
1187,"Bruzon Batista, Lazaro","Dominguez Perez, Leinier",2648,2655,2006.11.29,tourn,1/2-1/2,D27
1188,"Dominguez Perez, Leinier","Lopez, Bruci",2479,2202,1999.??.??,tourn,1-0,C63
1189,"Ponomariov, Ruslan","Dominguez Perez, Leinier",2723,2712,2011.12.10,swiss (rapid),1-0,D91
1190,"Dominguez Perez, Leinier","Cabralis, Keron",2716,2203,2011.03.26,tourn,1-0,D94
1191,"Gelfand, Boris","Dominguez Perez, Leinier",,,????.??.??,,1-0,
1192,"Dominguez Perez, Leinier","Morozevich, Alexander",2717,2771,2009.01.22,tourn,1-0,B90
1193,"Peralta, Fernando","Dominguez Perez, Leinier",2574,2655,2006.10.26,tourn,0-1,D85
1194,"Dominguez Perez, Leinier","Topalov, Veselin",2739,2740,2019.02.22,match (rapid),0-1,C65
1195,"Garcia Martinez, Silvino","Dominguez Perez, Leinier",2378,2556,2001.04.20,tourn,1/2-1/2,D10
1196,"Ivanchuk, Vassily","Dominguez Perez, Leinier",2710,2723,2016.06.19,tourn,1/2-1/2,E05
1197,"Amin, Bassem","Dominguez Perez, Leinier",2560,2719,2008.11.08,tourn (blitz),0-1,A05
1198,"Rapport, Richard","Dominguez Perez, Leinier",2763,2758,2021.08.24,,1/2-1/2,D23
1199,"Dominguez Perez, Leinier","So, Wesley",2786,2741,2020.10.27,,1/2-1/2,
1200,"Caruana, Fabiano","Dominguez Perez, Leinier",2818,2763,2019.08.14,blitz,1-0,C65
1201,"Movsesian, Sergei","Dominguez Perez, Leinier",2653,2732,2016.02.28,tourn (blitz),1/2-1/2,B90
1202,"Dominguez Perez, Leinier","Artemiev, Vladislav",2758,2704,2021.09.01,rapid,0-1,
1203,"Dominguez Perez, Leinier","Bacrot, Etienne",2756,2635,2022.03.12,rapid,1-0,B69
1204,"Dominguez Perez, Leinier","Gelfand, Boris",2758,2675,2021.07.04,,0-1,B67
1205,"Dominguez Perez, Leinier","Kasimdzhanov, Rustam",2732,2704,2015.10.13,blitz,1/2-1/2,C77
1206,"Dominguez Perez, Leinier","Iturrizaga Bonelli, Eduardo",2719,2538,2008.11.16,team-schev,1-0,C00
1207,"Dominguez Perez, Leinier","Shirov, Alexei",2725,2706,2012.09.06,team-swiss,1-0,C11
1208,"Dominguez Perez, Leinier","Stefansson, Hannes",2508,2566,2000.05.09,tourn,1-0,B47
1209,"Dominguez Perez, Leinier","Ponomariov, Ruslan",2732,2712,2016.03.03,swiss (rapid),0-1,D22
1210,"Lima De Morais, Luis Gustavo","Dominguez Perez, Leinier",,,2000.07.??,,1/2-1/2,B54
1211,"Shirov, Alexei","Dominguez Perez, Leinier",2704,2752,2022.02.05,,0-1,B23
1212,"Svidler, Peter","Dominguez Perez, Leinier",2736,2678,2007.06.20,tourn,1/2-1/2,D29
1213,"Dominguez Perez, Leinier","Lysyj, Igor",2732,2668,2016.05.02,,1-0,E06
1214,"Gelfand, Boris","Dominguez Perez, Leinier",2696,2661,2005.02.02,,1/2-1/2,D46
1215,"Grischuk, Alexander","Dominguez Perez, Leinier",2752,2712,2011.12.11,swiss (rapid),1/2-1/2,A34
1216,"Arias Torio, Sergio","Dominguez Perez, Leinier",,2479,1999.??.??,swiss,0-1,D44
1217,"Gelfand, Boris","Dominguez Perez, Leinier",2751,2726,2012.11.30,tourn,1/2-1/2,E97
1218,"Dominguez Perez, Leinier","Ding, Liren",2763,2805,2019.08.14,blitz,1/2-1/2,C88
1219,"Dominguez Perez, Leinier","Miton, Kamil",2655,2638,2006.11.21,swiss,1/2-1/2,C88
1220,"Dominguez Perez, Leinier","Le, Quang Liem",2758,2709,2021.08.15,blitz,1-0,
1221,"Almeida Quintana, Omar","Dominguez Perez, Leinier",2370,2505,1999.??.??,,1/2-1/2,D23
1222,"Karjakin, Sergey","Dominguez Perez, Leinier",2759,2754,2014.01.26,tourn,1/2-1/2,B52
1223,"Dominguez Perez, Leinier","Duda, Jan Krzysztof",2786,2774,2021.02.08,rapid,1-0,
1224,"Firouzja, Alireza","Dominguez Perez, Leinier",2703,2786,2021.04.24,,1-0,
1225,"Dominguez Perez, Leinier","So, Wesley",2739,2788,2017.11.11,match (blitz),1/2-1/2,C11
1226,"Harikrishna, Pentala","Dominguez Perez, Leinier",2732,2758,2020.09.18,blitz,0-1,A13
1227,"Dominguez Perez, Leinier","Gelfand, Boris",2786,2702,2020.11.18,tourn,1/2-1/2,
1228,"Robson, Ray","Dominguez Perez, Leinier",2628,2757,2014.03.08,match (rapid),1-0,C56
1229,"Ivanchuk, Vassily","Dominguez Perez, Leinier",2710,2732,2016.02.29,tourn (blitz),0-1,D24
1230,"Dominguez Perez, Leinier","Adhiban, Baskaran",2732,2674,2015.10.13,blitz,1-0,C77
1231,"Tomashevsky, Evgeny","Dominguez Perez, Leinier",2749,2734,2015.05.22,tourn,1/2-1/2,D80
1232,"Bruzon Batista, Lazaro","Dominguez Perez, Leinier",2568,2508,2000.??.??,tourn,1/2-1/2,A16
1233,"Akopian, Vladimir Eduardovic","Dominguez Perez, Leinier",2648,2732,2015.10.11,swiss (rapid),0-1,A34
1234,"Dominguez Perez, Leinier","Wojtaszek, Radoslaw",2726,2744,2014.12.16,swiss,1-0,A36
1235,"Dominguez Perez, Leinier","Aronian, Levon",2726,2797,2014.12.14,tourn (blitz),1/2-1/2,C90
1236,"Dominguez Perez, Leinier","Alvarez, Jose Raul",2475,,1999.??.??,tourn,1-0,B01
1237,"Dominguez Perez, Leinier","Kotsur, Pavel",2596,2572,2001.11.27,k.o.,1/2-1/2,B80
1238,"Andreikin, Dmitry","Dominguez Perez, Leinier",2718,2746,2015.06.24,,1/2-1/2,A35
1239,"Dominguez Perez, Leinier","Gasimov, Ilgar",2712,2757,2011.12.09,swiss (rapid),1-0,B80
1240,"Gonzalez, Renier","Dominguez Perez, Leinier",2408,2479,1999.05.07,,1/2-1/2,B50
1241,"Dominguez Perez, Leinier","Santos Ruiz, Miguel",2758,2585,2019.12.29,blitz,1-0,C50
1242,"Dominguez Perez, Leinier","Ni, Hua",2635,2603,2005.11.03,team,1/2-1/2,B33
1243,"Provotorov, Ivan","Dominguez Perez, Leinier",2321,2758,2020.11.24,,0-1,A28
1244,"Dominguez Perez, Leinier","Bacallao Alonso, Yusnel",2732,2546,2016.02.10,,1-0,E17
1245,"Levonovich Petrosian, Tigran","Dominguez Perez, Leinier",2625,2732,2015.10.13,blitz,0-1,A06
1246,"Matlakov, Maxim","Dominguez Perez, Leinier",2694,2739,2016.12.30,swiss (blitz),0-1,A05
1247,"Dominguez Perez, Leinier","Chandra, Akshat",2756,2488,2022.04.29,blitz,1-0,C53
1248,"Dominguez Perez, Leinier","Mamedyarov, Shakhriyar",2739,2801,2018.08.15,tourn (rapid),1-0,C55
1249,"Cheparinov, Ivan","Dominguez Perez, Leinier",2450,2594,2002.03.10,swiss,1-0,B99
1250,"Dominguez Perez, Leinier","Milos Junior, Gilberto",2647,2589,2006.05.25,team,1/2-1/2,
1251,"Dominguez Perez, Leinier","Almeida Quintana, Omar",2556,2426,2001.04.06,tourn,1-0,A90
1252,"Vajda, Levente","Dominguez Perez, Leinier",2480,2585,1998.11.07,,1-0,B50
1253,"Dominguez Perez, Leinier","Dreev, Aleksey",2730,2698,2012.04.11,,1-0,B12
1254,"Dominguez Perez, Leinier","Navara, David",2647,2658,2006.05.22,team-swiss,1-0,C88
1255,"Dominguez Perez, Leinier","Ponomariov, Ruslan",2726,2714,2014.12.11,swiss (rapid),1/2-1/2,C65
1256,"De La Paz Perdomo, Frank","Dominguez Perez, Leinier",2395,2190,1997.??.??,tourn,0-1,B52
1257,"Amin, Bassem","Dominguez Perez, Leinier",2634,2729,2015.04.22,team-tourn,1/2-1/2,C67
1258,"Dominguez Perez, Leinier","Loeffler, Stefan",2506,2377,1999.11.18,team,1-0,B04
1259,"Dominguez Perez, Leinier","Robson, Ray",2757,2628,2014.03.09,match (rapid),1/2-1/2,A11
1260,"Dominguez Perez, Leinier","Inarkiev, Ernesto",2612,2595,2004.06.20,k.o.,1-0,C91
1261,"Dominguez Perez, Leinier","Bruzon Batista, Lazaro",2758,2644,2020.04.26,,1/2-1/2,C41
1262,"Dominguez Perez, Leinier","Acs, Peter",2508,2542,2000.05.19,tourn,1-0,C95
1263,"Dominguez Perez, Leinier","Vachier Lagrave, Maxime",2739,2779,2018.08.02,,0-1,B90
1264,"Dominguez Perez, Leinier","Gonzalez, Renier",2479,2408,1999.??.??,,1-0,B12
1265,"Dominguez Perez, Leinier","Nisipeanu, Liviu Dieter",2713,2674,2016.07.15,swiss,1/2-1/2,B12
1266,"Timoscenko, Gennadij","Dominguez Perez, Leinier",2513,2594,2002.02.12,swiss,1/2-1/2,D46
1267,"Dominguez Perez, Leinier","Radjabov, Teimour",2612,2670,2004.06.29,k.o.,1/2-1/2,B33
1268,"Dominguez Perez, Leinier","Vaibhav, Suri",2758,2600,2020.11.03,swiss,1-0,A14
1269,"Dominguez Perez, Leinier","Ding, Liren",2763,2805,2019.08.10,rapid,1/2-1/2,C53
1270,"So, Wesley","Dominguez Perez, Leinier",2770,2758,2020.09.16,blitz,1-0,C80
1271,"Dominguez Perez, Leinier","Smeets, Jan",2713,2651,2010.03.24,,0-1,C80
1272,"Dominguez Perez, Leinier","Bu, Xiangzhi",2750,2729,2019.05.18,blitz,1/2-1/2,C42
1273,"Dominguez Perez, Leinier","Kozhuharov, Spas",2758,2407,2020.11.17,swiss,1-0,B12
1274,"Bacallao Alonso, Yusnel","Dominguez Perez, Leinier",2546,2732,2016.02.10,,0-1,C42
1275,"Dominguez Perez, Leinier","Vidit, Santosh Gujrathi",2758,2726,2021.08.29,rapid,1-0,
1276,"Bareev, Evgeny","Dominguez Perez, Leinier",2634,2719,2009.11.16,tourn (blitz),1/2-1/2,D27
1277,"Ivanchuk, Vasyl","Dominguez Perez, Leinier",2705,2645,2004.10.26,team,1-0,B52
1278,"Granda Zuniga, Julio E","Dominguez Perez, Leinier",2601,2639,2005.08.16,tourn,1/2-1/2,A00
1279,"Dominguez Perez, Leinier","Eljanov, Pavel",2708,2716,2008.09.06,,1/2-1/2,C67
1280,"Dominguez Perez, Leinier","Kobalia, Mikhail",2758,2609,2019.12.29,blitz,0-1,B13
1281,"Dominguez Perez, Leinier","Topalov, Veselin",2739,2740,2019.02.23,match (blitz),0-1,C54
1282,"Dominguez Perez, Leinier","Vachier Lagrave, Maxime",2754,2745,2013.12.16,tourn (blitz),1-0,B36
1283,"Dominguez Perez, Leinier","Hammerl, Jonas",2739,2631,2018.06.27,k.o. (blitz),1-0,D05
1284,"Dominguez Perez, Leinier","So, Wesley",2739,2780,2018.08.14,tourn (rapid),1-0,B12
1285,"Dominguez Perez, Leinier","Polgar, Judit",2719,2699,2011.09.07,k.o.,0-1,B33
1286,"Dominguez Perez, Leinier","Shankland, Sam",2756,2709,2022.04.20,k.o.,1/2-1/2,C53
1287,"Dominguez Perez, Leinier","Margvelashvili, Giorgi",2739,2530,2018.01.25,,0-1,D05
1288,"Bruzon Batista, Lazaro","Dominguez Perez, Leinier",2652,2647,2006.??.??,tourn,1/2-1/2,C42
1289,"Dominguez Perez, Leinier","Xiong, Jeffery",2758,2710,2021.08.11,blitz,1-0,
1290,"Aronian, Levon","Dominguez Perez, Leinier",2773,2758,2020.09.19,blitz,1/2-1/2,B90
1291,"Dominguez Perez, Leinier","Ponkratov, Pavel",2732,2604,2015.10.11,rapid,1-0,C09
1292,"Dominguez Perez, Leinier","Grischuk, Arina",2713,2756,2010.03.16,,0-1,B90
1293,"Dominguez Perez, Leinier","Perez, Maxime",2758,2417,2020.02.10,,1-0,C42
1294,"Rapport, Richard","Dominguez Perez, Leinier",2691,2754,2014.01.17,,0-1,A34
1295,"Dominguez Perez, Leinier","Acs, Peter",2585,2500,1998.11.03,,0-1,C92
1296,"Dominguez Perez, Leinier","Gelfand, Boris",,,????.??.??,,1/2-1/2,
1297,"Bruzon Batista, Lazaro","Dominguez Perez, Leinier",2681,2723,2016.06.16,tourn,1/2-1/2,C42
1298,"Dominguez Perez, Leinier","Nogueiras Santiago, Jesus",2608,2528,2002.12.19,k.o.,1/2-1/2,C11
1299,"Karjakin, Sergey","Dominguez Perez, Leinier",2725,2713,2010.03.19,,1-0,B90
1300,"Dominguez Perez, Leinier","Vachier Lagrave, Maxime",2739,2779,2018.08.14,tourn (rapid),0-1,A34
1301,"Dominguez Perez, Leinier","Tomashevsky, Evgeny",2726,2716,2015.02.21,tourn,1/2-1/2,C88
1302,"Dominguez Perez, Leinier","Vachier Lagrave, Maxime",2739,2779,2018.08.02,,0-1,E61
1303,"Karjakin, Sergey","Dominguez Perez, Leinier",2635,2658,2005.04.03,,1-0,B90
1304,"Dominguez Perez, Leinier","Arencibia Rodriguez, Walter",2508,2529,2000.05.29,tourn,1-0,B80
1305,"So, Wesley","Dominguez Perez, Leinier",2780,2739,2018.08.12,rapid,0-1,E06
1306,"Dominguez Perez, Leinier","Pijpers, Arthur",2752,2465,2016.11.07,swiss,1-0,C11
1307,"Hansen, Sune Berg","Dominguez Perez, Leinier",2545,2613,2002.07.11,tourn,1/2-1/2,B52
1308,"Dominguez Perez, Leinier","Mamedyarov, Shakhriyar",2758,2782,2021.08.14,blitz,1-0,
1309,"Berlinsky, Vladimir","Dominguez Perez, Leinier",2319,2647,2006.05.24,team,0-1,B96
1310,"Ivanchuk, Vassily","Dominguez Perez, Leinier",2753,2768,2014.05.14,tourn,1/2-1/2,B93
1311,"Bruzon Batista, Lazaro","Dominguez Perez, Leinier",2614,2677,2007.01.30,k.o.,1/2-1/2,D04
1312,"Delgado Ramirez, Neuris","Dominguez Perez, Leinier",2417,2479,1999.05.31,,0-1,B87
1313,"Ponomariov, Ruslan","Dominguez Perez, Leinier",2737,2713,2010.03.15,,1/2-1/2,D86
1314,"So, Wesley","Dominguez Perez, Leinier",2772,2758,2021.08.29,rapid,1-0,
1315,"Dominguez Perez, Leinier","Khanin, Semen",2758,2482,2020.05.02,blitz,1/2-1/2,C83
1316,"Garcia Martinez, Silvino","Dominguez Perez, Leinier",2455,2508,2000.??.??,tourn,0-1,D14
1317,"Dominguez Perez, Leinier","Karjakin, Sergey",2754,2756,2013.12.12,swiss (rapid),0-1,C77
1318,"Giri, Anish","Dominguez Perez, Leinier",2767,2752,2016.11.12,swiss,1-0,D32
1319,"Delgado Ramirez, Neuris","Dominguez Perez, Leinier",2567,2658,2005.05.10,tourn,0-1,B92
1320,"Mecking, Henrique","Dominguez Perez, Leinier",,,2003.12.??,,1-0,D47
1321,"Dominguez Perez, Leinier","Kasparov, Garry",2739,2812,2017.08.18,tourn (blitz),0-1,B81
1322,"Giri, Anish","Dominguez Perez, Leinier",2798,2732,2015.10.24,team-swiss,1/2-1/2,C93
1323,"Zhigalko, Sergei","Dominguez Perez, Leinier",2592,2719,2008.11.23,team-swiss,1/2-1/2,B22
1324,"Malakhov, Vladimir","Dominguez Perez, Leinier",2695,2612,2004.06.22,k.o.,1/2-1/2,D12
1325,"Sanal, V.","Dominguez Perez, Leinier",2563,2758,2020.12.01,,1-0,E10
1326,"Alekseev, Evgeny","Dominguez Perez, Leinier",2647,2750,2019.05.07,,1/2-1/2,
1327,"Dominguez Perez, Leinier","Vachier Lagrave, Maxime",2739,2779,2018.08.02,,1-0,B90
1328,"Nguyen, Ngoc Truong Son","Dominguez Perez, Leinier",2567,2719,2008.11.17,,1/2-1/2,D20
1329,"So, W.","Dominguez Perez, Leinier",2778,2760,2021.09.08,,0-1,
1330,"Gomez Fontal, Felix Manuel","Dominguez Perez, Leinier",2462,2556,2001.04.15,tourn,0-1,D12
1331,"Dominguez Perez, Leinier","Bacrot, Etienne",2708,2691,2008.07.24,,1-0,C88
1332,"Dominguez Perez, Leinier","Christiansen, Johan Sebastian",2786,2521,2021.04.24,,1-0,
1333,"Dominguez Perez, Leinier","Svidler, Peter",,,2012.11.27,swiss,1/2-1/2,
1334,"Wang, Hao","Dominguez Perez, Leinier",2688,2743,2019.05.17,blitz,1/2-1/2,
1335,"Dominguez Perez, Leinier","Segurado Garcia, Manuel",2479,,1999.??.??,swiss,1-0,B85
1336,"Volokitin, Andrei","Dominguez Perez, Leinier",2639,2732,2015.10.13,blitz,1/2-1/2,B08
1337,"Dominguez Perez, Leinier","Mchedlishvili, Mikheil",2719,2618,2011.08.12,,1/2-1/2,B19
1338,"Dominguez Perez, Leinier","Cheparinov, Ivan",2743,2695,2019.05.17,blitz,1/2-1/2,
1339,"Ivanchuk, Vassily","Dominguez Perez, Leinier",2775,2712,2011.12.09,swiss (rapid),1-0,D92
1340,"Dominguez Perez, Leinier","Aronian, Levon",2713,2783,2010.06.05,k.o. (rapid),1/2-1/2,C65
1341,"Le, Quang Liem","Dominguez Perez, Leinier",2703,2754,2013.12.15,rapid,1/2-1/2,A07
1342,"Dominguez Perez, Leinier","Medina, Juan",2215,,1998.??.??,tourn,1-0,C16
1343,"Dominguez Perez, Leinier","Bacrot, Etienne",2757,2723,2013.09.29,tourn,1/2-1/2,C67
1344,"Nunez Garcia, Michael Daniel","Dominguez Perez, Leinier",,,1996.??.??,,0-1,A34
1345,"Mihajlov, Sebastian","Dominguez Perez, Leinier",2383,2763,2019.09.27,blitz,1-0,
1346,"Dominguez Perez, Leinier","Anton Guijarro, David",2757,2574,2013.09.10,team-tourn,1-0,B15
1347,"Shankland, Sam","Dominguez Perez, Leinier",2661,2729,2015.04.28,,1/2-1/2,D85
1348,"Donchenko, Alexander","Dominguez Perez, Leinier",2644,2758,2019.12.29,blitz,1/2-1/2,A46
1349,"Anand, Viswanathan","Dominguez Perez, Leinier",2783,2739,2017.08.18,tourn (blitz),0-1,C54
1350,"Dominguez Perez, Leinier","Chatalbashev, Boris",2594,2529,2002.02.16,swiss,1-0,B07
1351,"Bruzon Batista, Lazaro","Dominguez Perez, Leinier",2652,2647,2006.04.14,k.o.,1/2-1/2,D26
1352,"Perez Ponsa, Federico","Dominguez Perez, Leinier",,,2015.09.11,k.o.,1-0,B94
1353,"Inarkiev, Ernesto","Dominguez Perez, Leinier",2595,2612,2004.06.20,k.o.,1/2-1/2,A07
1354,"Dominguez Perez, Leinier","Quesada Perez, Yuniesky",2612,2478,2004.05.14,tourn,1-0,B93
1355,"Rublevsky, Sergei","Dominguez Perez, Leinier",2650,2661,2005.03.07,tourn,1/2-1/2,B54
1356,"Dominguez Perez, Leinier","Naiditsch, Arkadij",2605,2576,2004.01.22,,1/2-1/2,B90
1357,"Dominguez Perez, Leinier","Navara, David",2739,2737,2017.08.17,tourn (blitz),1-0,B12
1358,"Dominguez Perez, Leinier","Bruzon Batista, Lazaro",2215,2325,1998.??.??,,1/2-1/2,B42
1359,"Dominguez Perez, Leinier","Gulko, Boris",2635,2577,2005.11.09,team,1-0,B63
1360,"Dominguez Perez, Leinier","Nakamura, Hikaru",2734,2799,2015.05.17,tourn,1/2-1/2,B32
1361,"Dominguez Perez, Leinier","Granda Zuniga, Julio E",2603,2628,2003.05.07,tourn,1/2-1/2,B17
1362,"Dominguez Perez, Leinier","Gruenfeld, Yehuda",2725,2434,2012.08.29,team-swiss,1-0,B90
1363,"Dominguez Perez, Leinier","Karjakin, Sergey",2763,2750,2019.08.12,rapid,1-0,B12
1364,"Dominguez Perez, Leinier","Robson, Ray",2760,2669,2021.10.16,,1/2-1/2,C50
1365,"Dominguez Perez, Leinier","Gasimov, Ilgar",2713,2740,2010.03.13,tourn (rapid),0-1,A32
1366,"Dominguez Perez, Leinier","Karjakin, Sergey",2763,2750,2019.08.14,blitz,0-1,B12
1367,"Palencia Morales, Guillermo","Dominguez Perez, Leinier",2350,2607,2003.10.08,tourn,1-0,B87
1368,"Dominguez Perez, Leinier","So, Wesley",2739,2788,2017.11.10,match (rapid),1-0,C11
1369,"Adly, Ahmed","Dominguez Perez, Leinier",2630,2716,2010.10.01,team-swiss,1/2-1/2,D15
1370,"Dominguez Perez, Leinier","Krasenkow, Michal",2683,2668,2007.10.20,,1/2-1/2,C67
1371,"Mamedyarov, Shakhriyar","Dominguez Perez, Leinier",2764,2763,2019.08.14,blitz,1-0,C26
1372,"Dominguez Perez, Leinier","Rodshtein, Maxim",2755,2678,2014.09.19,tourn,1/2-1/2,B11
1373,"Fressinet, Laurent","Dominguez Perez, Leinier",2636,2605,2004.01.24,tourn,1/2-1/2,A45
1374,"Dominguez Perez, Leinier","Quesada Perez, Yuniesky",2725,2625,2012.05.07,,1/2-1/2,C67
1375,"Kramnik, Vladimir","Dominguez Perez, Leinier",2772,2719,2009.11.18,,0-1,A37
1376,"Radjabov, Teimour","Dominguez Perez, Leinier",2734,2726,2014.12.13,tourn (blitz),1-0,A14
1377,"Dominguez Perez, Leinier","Lesiege, Alexandre",2508,2582,2000.05.13,tourn,0-1,B85
1378,"Quesada Perez, Yuniesky","Dominguez Perez, Leinier",2631,2732,2016.02.11,,0-1,C42
1379,"Malakhov, Vladimir","Dominguez Perez, Leinier",2695,2612,2004.06.22,k.o.,1/2-1/2,D12
1380,"Mamedov, Rauf","Dominguez Perez, Leinier",2650,2732,2016.02.28,tourn (blitz),1/2-1/2,B07
1381,"Dominguez Perez, Leinier","Doettling, Fabian",2585,2360,1998.11.06,,1/2-1/2,B19
1382,"Dominguez Perez, Leinier","Nielsen, Peter Heine",2678,2649,2007.05.19,swiss,1-0,C88
1383,"Dominguez Perez, Leinier","Elissalt Cardenas, Hector",2190,2360,1997.??.??,tourn,1-0,B32
1384,"Aronian, Levon","Dominguez Perez, Leinier",2785,2756,2022.04.26,k.o.,1/2-1/2,C42
1385,"Dominguez Perez, Leinier","Kazhgaleyev, Murtas",2719,2640,2008.11.08,tourn (blitz),1-0,C78
1386,"Hernandez, Deinniel","Dominguez Perez, Leinier",,2479,1999.??.??,tourn,0-1,B95
1387,"Erenburg, Sergey","Dominguez Perez, Leinier",2352,2506,1999.10.31,,1/2-1/2,B22
1388,"Bruzon Batista, Lazaro","Dominguez Perez, Leinier",2534,2534,2000.11.23,swiss,1/2-1/2,C68
1389,"Dominguez Perez, Leinier","Grandelius, Nils",2720,2641,2016.09.09,,1/2-1/2,B80
1390,"Dominguez Perez, Leinier","Gonzalez Zamora, Juan Carlos",2596,2517,2001.12.22,swiss,1-0,A40
1391,"Dominguez Perez, Leinier","Bologan, Victor",2661,2683,2005.03.01,tourn,0-1,C91
1392,"Dominguez Perez, Leinier","Meier, Georg",2739,2628,2018.06.26,k.o. (blitz),1-0,C10
1393,"Maze, Sebastien","Dominguez Perez, Leinier",2582,2732,2015.10.10,rapid,0-1,B51
1394,"Dominguez Perez, Leinier","Herrera, Irisberto",2508,2472,2000.06.08,tourn,1/2-1/2,B92
1395,"Hernandez Guerrero, Gilberto","Dominguez Perez, Leinier",2518,2639,2005.08.12,simul,1/2-1/2,B52
1396,"Dominguez Perez, Leinier","Bruzon Batista, Lazaro",2556,2584,2001.04.04,tourn,1-0,B81
1397,"Vachier Lagrave, Maxime","Dominguez Perez, Leinier",2779,2739,2018.08.02,,0-1,D35
1398,"Flores, Diego","Dominguez Perez, Leinier",2513,2639,2005.08.10,swiss,0-1,A11
1399,"Dominguez Perez, Leinier","Bruzon Batista, Lazaro",2758,2644,2020.04.26,,1-0,C41
1400,"Dominguez Perez, Leinier","Calderon Vallejo, Jonathan",2712,2070,2011.11.22,team,1/2-1/2,A11
1401,"Dominguez Perez, Leinier","Carlsen, Magnus",,,????.??.??,,1/2-1/2,
1402,"Caruana, Fabiano","Dominguez Perez, Leinier",2807,2739,2017.08.15,tourn (rapid),1-0,D35
1403,"Almasi, Zoltan","Dominguez Perez, Leinier",2693,2768,2014.05.09,tourn,1/2-1/2,E05
1404,"Dominguez Perez, Leinier","Cheparinov, Ivan",2723,2687,2016.06.17,tourn,1/2-1/2,D38
1405,"Perez Rodriguez, Luis Manuel","Dominguez Perez, Leinier",2310,2215,1998.??.??,tourn,0-1,B22
1406,"Nataf, Igor Alexandre","Dominguez Perez, Leinier",2567,2601,2002.05.15,tourn,0-1,B99
1407,"Safarli, Eltaj","Dominguez Perez, Leinier",2601,2758,2019.12.30,blitz,0-1,B23
1408,"Volokitin, Andrei","Dominguez Perez, Leinier",2666,2635,2005.11.08,team,1/2-1/2,C42
1409,"Dominguez Perez, Leinier","Sadvakasov, Darmen",2479,2487,1999.05.27,,1/2-1/2,B93
1410,"Dominguez Perez, Leinier","Vachier Lagrave, Maxime",2760,2763,2021.09.10,,1/2-1/2,
1411,"Ivanchuk, Vassily","Dominguez Perez, Leinier",2731,2757,2013.09.22,tourn,1/2-1/2,E14
1412,"Akobian, Varuzhan","Dominguez Perez, Leinier",2614,2758,2020.04.15,swiss (blitz),1-0,D35
1413,"Delgado Kuffo, Andres","Dominguez Perez, Leinier",2372,2607,2003.10.07,tourn,0-1,B80
1414,"Dominguez Perez, Leinier","Shankland, Sam",2756,2709,2022.04.21,k.o.,1-0,B90
1415,"Wang, Hao","Dominguez Perez, Leinier",2726,2763,2019.09.18,,1-0,A28
1416,"Illescas Cordoba, Miguel","Dominguez Perez, Leinier",2598,2683,2007.10.26,,1/2-1/2,D85
1417,"Dominguez Perez, Leinier","Caruana, Fabiano",2739,2807,2017.08.18,tourn (blitz),1-0,E18
1418,"Weetik, Vjacheslav","Dominguez Perez, Leinier",2423,2758,2020.11.03,swiss (blitz),0-1,D00
1419,"Dominguez Perez, Leinier","Karjakin, Sergey",2719,2723,2009.11.16,,1/2-1/2,C65
1420,"Dominguez Perez, Leinier","Rodriguez Vila, Andres",2723,2508,2013.01.28,team-tourn,1-0,C16
1421,"Nepomniachtchi, Ian","Dominguez Perez, Leinier",2716,2725,2012.05.08,tourn,1/2-1/2,B96
1422,"Malachow, Wladimir","Dominguez Perez, Leinier",2660,2750,2019.05.02,,0-1,C65
1423,"Movsesian, Sergei","Dominguez Perez, Leinier",2751,2717,2009.01.20,tourn,1/2-1/2,B52
1424,"Karjakin, Sergey","Dominguez Perez, Leinier",2767,2751,2014.10.04,tourn,1-0,D02
1425,"Dominguez Perez, Leinier","Bruzon Batista, Lazaro",2678,2620,2007.05.21,,1/2-1/2,C67
1426,"Kryger, Oksana","Dominguez Perez, Leinier",2077,2613,2002.07.17,swiss,1/2-1/2,D14
1427,"Dominguez Perez, Leinier","Smerdon, David C",2719,2525,2009.11.23,k.o.,1/2-1/2,B78
1428,"Nakamura, Hikaru","Dominguez Perez, Leinier",2781,2739,2018.01.25,,0-1,D41
1429,"Dominguez Perez, Leinier","Vachier Lagrave, Maxime",2739,2779,2018.08.02,,1-0,A40
