,White,Black,WhiteELO,BlackELO,Date,Event,Result,Opening,Rounds
2314,"So, Wesley","Aronian, Levon",2778,2785,2022.04.29,blitz,1/2-1/2,E50,9.1
2315,"So, Wesley","Onischuk, Alexander",2788,2665,2015.04.08,,1-0,C89,7
2316,"Nepomniachtchi, Ian","So, Wesley",2773,2760,2019.11.25,blitz,1/2-1/2,C65,2.5
2317,"Caruana, Fabiano","So, Wesley",,,2017.12.09,,1/2-1/2,A00,7
2318,"So, Wesley","Ding, Liren",2773,2766,2016.01.19,tourn,1/2-1/2,A06,4
2319,"So, Wesley","Vachier Lagrave, Maxime",2779,2731,2015.08.23,,0-1,A34,1.5
2320,"Tkachiev, Vladislav","So, Wesley",2636,2673,2011.01.26,tourn,1/2-1/2,D27,10
2321,"So, Wesley","Baric, Ivan",2762,2666,2015.01.23,,1-0,C92,11
2322,"So, Wesley","Vachier Lagrave, Maxime",2770,2760,2021.06.20,rapid,1-0,D85,8.1
2323,"So, Wesley","Guennoun, Anthony",2411,2122,2006.10.25,,1-0,B33,6
2324,"Nakamura, Hikaru","So, Wesley",2900,2816,2020.12.09,,0-1,,1.3
2325,"So, Wesley","Nakamura, Hikaru",2767,2745,2020.02.21,,1-0,C53,4.22
2326,"Hamid, Rani","So, Wesley",2144,2330,2006.08.22,,1/2-1/2,B33,4
2327,"So, Wesley","Nakamura, Hikaru",2778,2750,????.??.??,,1/2-1/2,,2
2328,"Aronian, Levon","So, Wesley",2792,2770,2016.06.19,tourn (blitz),1-0,A11,6
2329,"Wang, Tianqi","So, Wesley",2329,2765,2019.03.06,team-swiss (rapid),0-1,A09,9
2330,"Sedlak, Nikola","So, Wesley",2537,2782,2016.09.06,,0-1,D02,5.3
2331,"So, Wesley","Akopian, Vladimir Eduardovic",2775,2648,2015.12.23,swiss,1-0,D17,4
2332,"So, Wesley","Abdusattorov, Nodirbek",2770,2627,2020.11.08,schev,0-1,B92,1.38
2333,"So, Wesley","Duda, Jan Krzysztof",2770,2743,2021.02.10,rapid,1-0,E94,1.22
2334,"Artemiev, Vladislav","So, Wesley",2731,2765,2020.01.18,,1/2-1/2,,7.5
2335,"So, Wesley","Caruana, Fabiano",2773,2795,2016.04.16,,*,,3.1
2336,"Vachier Lagrave, Maxime","So, Wesley",2705,2677,2012.10.15,tourn,1/2-1/2,D35,3
2337,"So, Wesley","Anand, V.",2776,2751,2022.05.23,blitz,1/2-1/2,E04,15.5
2338,"So, Wesley","Petenyi, Tamas",2577,2288,2008.08.18,team,1-0,C91,2
2339,"So, Wesley","Maze, Sebastien",2765,2596,2019.01.25,swiss,1-0,B31,4
2340,"Artemiev, Vladislav","So, Wesley",2716,2770,2020.10.03,swiss (blitz),1-0,A29,8
2341,"Caruana, Fabiano","So, Wesley",2773,2741,2020.06.11,,0-1,,9.5
2342,"So, Wesley","Onischuk, Alena",2822,2667,2017.04.10,match (rapid),1-0,A18,1
2343,"Papaioannou, Ioannis","So, Wesley",2597,2610,2008.11.16,team-swiss,1/2-1/2,D11,4
2344,"So, Wesley","Megaranto, Susanto",2540,2561,2008.04.19,match,0-1,B00,5
2345,"So, Wesley","Kramnik, Vladimir",2770,2812,2016.06.20,tourn (blitz),0-1,E05,10
2346,"So, Wesley","Duda, Jan Krzysztof",2770,2729,2021.06.26,rapid,1-0,,5.6
2347,"Wojtaszek, Radoslaw","So, Wesley",2696,2776,2022.05.23,blitz,1/2-1/2,E06,10.4
2348,"So, Wesley","Aronian, Levon",2770,2781,2021.06.19,rapid,1/2-1/2,E49,6.1
2349,"So, Wesley","Robson, Ray",2668,2539,2010.10.30,tourn,1-0,B76,3
2350,"Cordova, Emilio","So, Wesley",2597,2765,2019.01.16,team-swiss (rapid),0-1,A09,2
2351,"Liebowitz, Michael","So, Wesley",,,2010.04.03,swiss,1-0,C55,5
2352,"So, Wesley","Nepomniachtchi, Ian",2760,2773,2019.11.23,rapid,1/2-1/2,B90,6.1
2353,"So, Wesley","Wojtaszek, Radoslaw",2776,2727,2018.10.03,,1/2-1/2,B90,?
2354,"Guseinov, Gadir","So, Wesley",2625,2640,2009.11.23,k.o.,0-1,C05,1.3
2355,"Kosasih, Cecep","So, Wesley",2408,2526,2008.01.09,tourn,1/2-1/2,B33,2
2356,"So, Wesley","Duda, Jan Krzysztof",2778,2756,2021.10.03,,1/2-1/2,E60,8.1
2357,"So, Wesley","Artemiev, Vladislav",2778,2699,2021.09.27,,1-0,B12,3.3
2358,"Caruana, Fabiano","So, Wesley",2773,2741,2020.06.12,,1/2-1/2,,12.2
2359,"So, Wesley","Ding, Liren",2792,2771,2017.09.21,,0-1,D78,6.5
2360,"So, Wesley","Giri, Anish",2770,2785,2016.07.21,swiss,1-0,C50,8
2361,"Adhiban, Baskaran","So, Wesley",2660,2770,2021.06.27,rapid,*,,8.5
2362,"Dableo, Ronald","So, Wesley",2464,2665,2010.06.02,tourn,0-1,A03,11
2363,"So, Wesley","Harikrishna, Pentala",2772,2717,2022.02.10,,1/2-1/2,,6
2364,"Bao, Khoa","So, Wesley",2142,2451,2007.01.11,,0-1,B33,1
2365,"So, Wesley","Aronian, Levon",2770,2781,2021.03.14,,1-0,E32,6.8
2366,"So, Wesley","Kramnik, Vladimir",2799,2800,2018.03.15,tourn,1/2-1/2,D41,5.3
2367,"So, Wesley","Nakamura, Hikaru",2770,2736,2020.12.12,,1-0,C65,3.21
2368,"So, Wesley","Safarli, Eltaj",2627,2564,2009.02.21,swiss,0-1,C86,5
2369,"Nolte, Rolando","So, Wesley",2433,2658,2011.07.18,tourn,1/2-1/2,D42,5
2370,"So, Wesley","Dao, Thien Hai",2655,2493,2011.10.14,,1/2-1/2,C42,3.8
2371,"Harmon Vellotti, Luke","So, Wesley",2454,2808,2017.01.11,,0-1,B08,1
2372,"Caruana, Fabiano","So, Wesley",2819,2754,2019.06.08,,1/2-1/2,,8.3
2373,"So, Wesley","Sharevich, Anna",,,2014.04.13,,1-0,B42,4
2374,"Yu, Lie","So, Wesley",2377,2577,2008.09.07,,0-1,B33,1
2375,"So, Wesley","Le, Quang Liem",2451,2500,2007.01.13,,1/2-1/2,B82,3
2376,"So, Wesley","Nakamura, Hikaru",2822,2793,2017.04.06,tourn,1/2-1/2,E08,8
2377,"So, Wesley","Vachier Lagrave, Maxime",2767,2774,2019.11.19,,0-1,B15,2.22
2378,"So, Wesley","Gumireddy, Sanjay",2776,1846,2018.10.20,swiss,1-0,D38,?
2379,"Duda, Jan Krzysztof","So, Wesley",2743,2770,2020.11.19,schev,1-0,D40,2.31
2380,"So, Wesley","Dreev, Alexey",2772,2623,2022.02.19,rapid,1/2-1/2,B15,9
2381,"So, Wesley","Firouzja, Alireza",2770,2759,2021.03.16,,1/2-1/2,B12,1.13
2382,"Nepomniachtchi, Ian","So, Wesley",2732,2812,2017.07.02,tourn (blitz),1/2-1/2,C45,15
2383,"Le, Quang Liem","So, Wesley",2664,2673,2011.01.15,tourn,1/2-1/2,E05,1
2384,"Radjabov, Teimour","So, Wesley",2765,2770,2021.06.22,blitz,1/2-1/2,,20.4
2385,"Carlsen, Magnus","So, Wesley",2832,2815,2017.11.18,k.o. (blitz),1-0,D27,3.28
2386,"Le, Quang Liem","So, Wesley",2709,2770,2020.09.26,,0-1,C65,3.2
2387,"Fedoseev, Vladimir","So, Wesley",2678,2770,2020.10.04,k.o. (blitz),1/2-1/2,A00,2.2
2388,"So, Wesley","Lin, Chen",2775,2532,2015.12.28,swiss,1/2-1/2,D15,8
2389,"So, Wesley","Firouzja, Alireza",2772,2759,2021.09.01,rapid,1/2-1/2,,5.2
2390,"Jayakumar, Adarsh","So, Wesley",2336,2701,2013.05.17,swiss,0-1,E04,5
2391,"Nguyen, Ngoc Truong Son","So, Wesley",2579,2577,2008.08.15,swiss,1/2-1/2,E41,13
2392,"Yam, Alex","So, Wesley",2299,2744,2014.06.25,tourn,0-1,E54,5.2
2393,"So, Wesley","Firouzja, Alireza",2770,2759,2021.03.16,,1-0,B52,1.11
2394,"So, Wesley","Brown, Michael William",2822,2478,2017.03.08,,1-0,C99,2
2395,"Gomez, John Paul","So, Wesley",2464,2577,2008.07.12,tourn,0-1,B30,16
2396,"Perelshteyn, Eugene","So, Wesley",2528,2668,2010.10.29,tourn,0-1,E94,2
2397,"Malakhov, Vladimir","So, Wesley",2706,2640,2009.12.01,k.o.,1/2-1/2,D15,4.2
2398,"Yu, Yangyi","So, Wesley",2738,2741,2020.05.10,,1-0,,11.3
2399,"So, Wesley","Le, Quang Liem",2741,2744,2020.11.23,tourn,1-0,,9.2
2400,"So, Wesley","Bishop, Isabella",,,2010.04.03,swiss,1-0,C42,6
2401,"So, Wesley","Carlsen, Magnus",2770,2847,2021.03.21,,1/2-1/2,A20,3.23
2402,"Nakamura, Hikaru","So, Wesley",2829,2741,2020.11.23,tourn,1/2-1/2,,8.7
2403,"Karjakin, Sergey","So, Wesley",2782,2778,2018.06.23,tourn (blitz),1-0,C19,4
2404,"So, Wesley","Anand, Viswanathan",2778,2759,2018.06.24,blitz,1/2-1/2,A35,18.2
2405,"Nakamura, Hikaru","So, Wesley",2736,2778,2021.09.28,,1-0,A33,4.5
2406,"Nakamura, Hikaru","So, Wesley",2745,2767,2020.02.21,,0-1,E60,4.17
2407,"Van Wely, Loek","So, Wesley",2693,2706,2013.10.24,tourn,0-1,D43,4
2408,"So, Wesley","Dominguez Perez, Leinier",2778,2760,2021.10.12,,1/2-1/2,,6
2409,"So, Wesley","Ding, Liren",2760,2801,2019.11.25,blitz,1/2-1/2,C45,1.1
2410,"Duda, Jan Krzysztof","So, Wesley",2737,2780,2018.11.30,,0-1,C54,3.11
2411,"So, Wesley","Cervantes Landeiro, Thalia",2765,2159,2019.01.16,team-swiss (rapid),1-0,A27,2
2412,"Rodshtein, Maxim","So, Wesley",2586,2531,2007.10.06,,1/2-1/2,E15,4
2413,"So, Wesley","Sadorra, Julio Catalino",2627,2439,2009.03.29,,1/2-1/2,C06,9
2414,"So, Wesley","Aronian, Levon",2766,2765,2022.05.20,blitz,1/2-1/2,,4
2415,"So, Wesley","Nakamura, Hikaru",2780,2777,2018.12.02,,1/2-1/2,A06,4.26
2416,"So, Wesley","Ponkratov, Pavel",2770,2631,2020.10.04,,0-1,B06,1.5
2417,"Shankland, Sam","So, Wesley",2709,2772,2021.08.14,blitz,1-0,,16.5
2418,"Grischuk, Alexander","So, Wesley",2766,2780,2018.08.15,tourn (rapid),0-1,A35,13
2419,"Fazon, Fame","So, Wesley",,,2004.09.21,tourn,1/2-1/2,E18,5
2420,"So, Wesley","Grabinsky, Joshua",2762,2078,2019.03.26,team-k.o.,1-0,E05,2
2421,"Artemiev, Victor","So, Wesley",2746,2767,2019.12.05,,1-0,A08,3.27
2422,"Ding, Liren","So, Wesley",2805,2754,2019.06.04,,1-0,,2.3
2423,"Sarin, Nihal","So, Wesley",2572,2776,2018.10.28,,1/2-1/2,,9.14
2424,"So, Wesley","Aronian, Levon",2765,2765,2018.11.14,blitz,1/2-1/2,A28,?
2425,"So, Wesley","Caruana, Fabiano",,,2016.08.13,,1/2-1/2,C67,7
2426,"So, Wesley","Dominguez Perez, Leinier",2788,2739,2017.11.09,swiss,1/2-1/2,C65,1.3
2427,"Antonio, Rogelio Jr","So, Wesley",2564,2655,2011.10.18,swiss,1/2-1/2,C92,8
2428,"So, Wesley","Harikrishnan, M.",2760,2731,2019.11.25,blitz,1/2-1/2,A15,5.1
2429,"So, Wesley","Ginting, Nasib",2526,2393,2008.01.16,,1-0,B65,8
2430,"So, Wesley","Nakamura, Hikaru",2770,2736,2020.12.12,,0-1,E94,3.36
2431,"So, Wesley","Ding, Liren",2772,2786,2019.05.09,blitz,1/2-1/2,,4.4
2432,"So, Wesley","Gareyev, Timur",2762,2557,2019.03.21,,1-0,E00,2.4
2433,"So, Wesley","Sadhwani, Raunak",2770,2545,2020.09.27,,1-0,D11,4.3
2434,"Giri, Anish","So, Wesley",2779,2754,2019.06.28,,1/2-1/2,,3.5
2435,"Karjakin, Sergey","So, Wesley",2753,2765,2018.11.13,tourn (blitz),0-1,C88,9
2436,"So, Wesley","Nakamura, Hikaru",2719,2789,2014.01.12,tourn,1/2-1/2,D31,2
2437,"So, Wesley","Balogh, Csaba",2677,2664,2012.10.14,tourn,1/2-1/2,C67,2
2438,"Anand Terry Chapman, Vishy","So, Wesley",2779,2794,2016.12.08,,1-0,,2.1
2439,"Nakamura, Hikaru","So, Wesley",2798,2788,2015.04.04,,1/2-1/2,D58,4
2440,"So, Wesley","Dominguez Perez, Leinier",2788,2739,2017.11.12,match (blitz),1-0,A13,7.3
2441,"So, Wesley","Yu, Shaoteng",2641,2504,2009.05.14,,0-1,B19,2
2442,"Robson, Ray","So, Wesley",2667,2762,2019.03.24,,1/2-1/2,C67,5.3
2443,"Kekelidze, Mikheil","So, Wesley",2503,2682,2013.06.08,,0-1,D80,4
2444,"Sasikiran, Krishnan","So, Wesley",2688,2669,2010.11.15,swiss,1-0,A48,7
2445,"Zherebukh, Yaroslav","So, Wesley",,,2017.04.02,,1/2-1/2,C07,5
2446,"So, Wesley","Grischuk, Alexander",2812,2761,2017.06.25,tourn (rapid),1-0,E99,13
2447,"So, Wesley","Tolentino, Rustum",2682,2364,2013.01.22,swiss,1-0,D31,1
2448,"Abdusattorov, Nodirbek","So, Wesley",2662,2816,2020.11.08,,0-1,,3.3
2449,"Hernandez, Albert","So, Wesley",2327,2760,2015.10.08,swiss,0-1,D91,1
2450,"Kunte, Abhijit","So, Wesley",2513,2641,2009.05.17,swiss,1/2-1/2,E05,5
2451,"Marie, Patrick","So, Wesley",2200,2254,2006.05.21,team,0-1,B23,1
2452,"Paragua, Mark","So, Wesley",2537,2627,2009.03.29,,1/2-1/2,B52,8
2453,"M Shyam, Sundar","So, Wesley",2457,2667,2011.05.07,,0-1,C05,6.10
2454,"So, Wesley","Duc Hoa, Nguyen",2682,2495,2013.01.27,,1-0,D31,7.2
2455,"So, Wesley","Nakamura, Hikaru",2770,2736,2020.12.12,,1/2-1/2,C65,3.12
2456,"So, Wesley","Zhou, Weiqi",2673,2573,2011.02.11,swiss,1/2-1/2,B19,4
2457,"So, Wesley","Matikozian, Andranik",2755,2447,2014.10.21,team-tourn,1-0,E84,9
2458,"So, Wesley","Malakhov, Vladimir",2640,2706,2009.12.02,k.o.,0-1,D15,4.4
2459,"So, Wesley","Wei, Yi",2780,2729,2018.07.29,,1/2-1/2,D37,1.25
2460,"Artemiev, Victor","So, Wesley",2746,2767,2019.12.05,,0-1,A45,3.15
2461,"So, Wesley","Becerra Rivero, Julio",2762,2547,2014.11.19,team-k.o.,1-0,E70,2
2462,"So, Wesley","Ho, En Tian Mark",2165,,2005.??.??,swiss,1-0,B01,2
2463,"So, Wesley","Vachier Lagrave, Maxime",2770,2789,2016.06.19,tourn (blitz),1-0,A34,9
2464,"Kosteniuk, Alexandra","So, Wesley",2553,2773,2016.03.26,k.o. (rapid),0-1,B92,2.2
2465,"So, Wesley","Filippov, Anton",2627,2558,2009.02.17,swiss,1-0,C97,1
2466,"Sengupta, Deep","So, Wesley",2454,2577,2008.08.04,swiss,1/2-1/2,B33,2
2467,"So, Wesley","Wojtaszek, Radoslaw",2808,2750,2017.01.25,tourn,1-0,E06,10
2468,"Duda, Jan Krzysztof","So, Wesley",2728,2754,2019.05.17,,1-0,,1.3
2469,"So, Wesley","Duda, Jan Krzysztof",2816,2799,2020.11.19,match,1-0,,2.1
2470,"So, Wesley","Situru, Muhammad Ivan",2655,2314,2011.10.13,,1-0,D30,1.4
2471,"So, Wesley","Giri, Anish",2778,2782,2018.06.13,blitz,1-0,A15,4
2472,"So, Wesley","Vachier Lagrave, Maxime",2767,2774,2019.11.19,,1/2-1/2,B90,2.6
2473,"So, Wesley","Mustafaev, Jamshid",2516,2270,2007.08.08,swiss,1-0,B81,6
2474,"Harikrishna, Pentala","So, Wesley",2734,2763,2019.07.13,,1/2-1/2,,2.2
2475,"So, Wesley","Aronian, Levon",2760,2772,2019.11.10,blitz,1-0,E06,16.3
2476,"So, Wesley","Belous, Vladimir",,,2003.10.30,,1-0,A07,8
2477,"So, Wesley","Navara, David",2765,2738,2019.02.20,match (rapid),1-0,C65,4.3
2478,"Le, Quang Liem","So, Wesley",2709,2772,2021.08.14,blitz,1/2-1/2,,12.2
2479,"Nepomniachtchi, Ian","So, Wesley",2767,2760,2019.12.15,,1/2-1/2,C84,2.2
2480,"So, Wesley","Andreikin, Dmitry",2770,2726,2020.10.03,swiss (blitz),1/2-1/2,B40,14
2481,"So, Wesley","Artemiev, Vladislav",2772,2704,2021.08.06,,1-0,,17.1
2482,"So, Wesley","Gelashvili, Tamaz",,2560,2013.06.09,,1-0,B12,5
2483,"So, Wesley","Nakamura, Hikaru",2770,2787,2016.06.19,tourn (blitz),1-0,A18,5
2484,"Nakamura, Hikaru","So, Wesley",2745,2767,2020.02.21,,1/2-1/2,D37,4.23
2485,"So, Wesley","Abdusattorov, Nodirbek",2770,2627,2020.11.08,schev,1-0,B15,1.25
2486,"Firouzja, Alireza","So, Wesley",2759,2772,2021.09.01,rapid,1-0,,6.2
2487,"Firouzja, Alireza","So, Wesley",2728,2770,2020.09.16,rapid,1/2-1/2,C42,5.2
2488,"So, Wesley","Paragua, Mark",2577,2523,2008.09.17,swiss,1-0,C17,6
2489,"Duda, Jan Krzysztof","So, Wesley",2756,2778,????.??.??,,1/2-1/2,,8
2490,"So, Wesley","Carlsen, Magnus",2772,2847,2021.07.11,,0-1,,13.1
2491,"So, Wesley","Nolte, Rolando",2540,2420,2008.04.30,swiss,1/2-1/2,B93,7
2492,"So, Wesley","Sareen, Vishal",2254,2386,2006.04.28,swiss,0-1,B67,6
2493,"Robson, Ray","So, Wesley",2667,2765,2019.02.20,team-swiss (rapid),1/2-1/2,C83,7
2494,"Xiong, Jeffery","So, Wesley",2710,2772,2021.08.15,blitz,1/2-1/2,,24.2
2495,"Villanueva, Mario","So, Wesley",2488,2765,2020.02.10,,0-1,B90,6
2496,"Kamsky, Gata","So, Wesley",2695,2640,2009.11.27,k.o.,0-1,C11,3.1
2497,"So, Wesley","Karjakin, Sergey",2788,2760,2017.12.10,,1/2-1/2,E00,8.5
2498,"Shankland, Sam","So, Wesley",2704,2778,2022.03.22,,1/2-1/2,,1
2499,"So, Wesley","Carlsen, Magnus",2815,2832,2017.11.18,k.o. (blitz),0-1,D04,3.7
2500,"So, Wesley","Mamedyarov, Shakhriyar",2778,2762,2021.09.25,,1/2-1/2,,1.3
2501,"Quang Liem, Le","So, Wesley",2697,2773,2015.09.19,k.o.,0-1,E53,3.4
2502,"Artemiev, Victor","So, Wesley",2746,2767,2019.12.05,,0-1,A28,3.25
2503,"Nakamura, Hikaru","So, Wesley",2745,2767,2020.02.21,,1/2-1/2,A45,4.1
2504,"So, Wesley","Naiditsch, Arkadij",2778,2722,2015.06.30,,0-1,D37,3
2505,"Ding, Liren","So, Wesley",2755,2771,2016.08.06,tourn,1/2-1/2,D60,2
2506,"Duda, Jan Krzysztof","So, Wesley",2737,2780,2018.11.30,,0-1,A09,3.14
2507,"So, Wesley","Liang, Awonder",2770,2592,2020.10.26,,1-0,B12,3.5
2508,"So, Wesley","Xu, Chao",2165,2478,2005.12.26,,1-0,B93,1
2509,"So, Wesley","Fedoseev, Vladimir",2810,2731,2017.09.16,,1-0,C42,5.2
2510,"So, Wesley","Wang, Richard",2705,2365,2013.05.20,swiss,1-0,B78,9
2511,"Ghaem Maghami, Ehsan","So, Wesley",2589,2656,2010.02.09,swiss,1/2-1/2,B14,1
2512,"So, Wesley","Zhang, Zhong",2577,2632,2008.09.19,swiss,1/2-1/2,C91,9
2513,"So, Wesley","Vidit, Santosh Gujrathi",2780,2718,2018.10.09,,1/2-1/2,E04,?
2514,"Xiong, Jeffery","So, Wesley",2710,2772,2021.08.11,blitz,1/2-1/2,,2.4
2515,"So, Wesley","Caruana, Fabiano",2741,2773,2020.06.11,,1-0,,9.6
2516,"So, Wesley","Gozzoli, Yannick",2808,2583,2017.02.11,,1-0,C88,5
2517,"So, Wesley","Vachier Lagrave, Maxime",2812,2796,2017.06.24,tourn (rapid),0-1,D02,2
2518,"So, Wesley","Lenderman, Aleksandr",2755,2601,2014.09.16,team-tourn,1/2-1/2,D38,4
2519,"So, Wesley","Duda, Jan Krzysztof",2770,2743,2020.11.19,schev,1-0,D78,2.25
2520,"Duda, Jan Krzysztof","So, Wesley",2737,2780,2018.11.30,,0-1,B10,3.22
2521,"So, Wesley","Harika, Dronavalli",2794,2528,2016.10.02,swiss,1/2-1/2,B30,2
2522,"Karjakin, Sergey","So, Wesley",2748,2763,2019.07.17,,1/2-1/2,,14.1
2523,"Anand, V.","So, Wesley",2770,2771,2016.08.09,,1/2-1/2,C50,5
2524,"Antonio, Rogelio Jr","So, Wesley",2540,2531,2007.12.06,swiss,1/2-1/2,B01,8
2525,"Nadera, Barlo A","So, Wesley",2424,,2004.09.26,tourn,1/2-1/2,E32,12
2526,"Vachier Lagrave, Maxime","So, Wesley",2774,2767,2019.11.19,,1-0,C67,2.27
2527,"Nakamura, Hikaru","So, Wesley",2900,2816,2020.12.09,,1/2-1/2,,2.6
2528,"Dominguez Perez, Leinier","So, Wesley",2758,2770,2021.02.07,rapid,1-0,C67,7.3
2529,"Giri, Anish","So, Wesley",2776,2760,2019.11.24,rapid,1/2-1/2,E04,9.5
2530,"So, Wesley","Duda, Jan Krzysztof",2780,2737,2018.11.30,,1/2-1/2,B80,3.10
2531,"So, Wesley","Aronian, Levon",2770,2792,2016.06.20,tourn (blitz),1/2-1/2,C89,15
2532,"Hansen, Eric","So, Wesley",2577,2701,2013.05.15,swiss,1/2-1/2,B40,3
2533,"Gundavaa, Bayarsaikhan","So, Wesley",2458,2610,2008.12.26,team,0-1,E15,2
2534,"So, Wesley","Carlsen, Magnus",2770,2862,2020.11.30,,0-1,B12,3.21
2535,"So, Wesley","Caruana, Fabiano",2770,2835,2020.05.29,,1-0,C53,2.10
2536,"Giri, Anish","So, Wesley",2773,2808,2017.01.15,tourn,1/2-1/2,D78,2
2537,"So, Wesley","Rohde, Michael",2765,2358,2019.02.12,team-swiss (rapid),1-0,E11,6
2538,"Kamsky, Gata","So, Wesley",2672,2770,2020.10.03,swiss (blitz),0-1,B50,3
2539,"Duda, Jan Krzysztof","So, Wesley",2774,2741,2021.02.10,rapid,0-1,,5.3
2540,"So, Wesley","Giri, Anish",2792,2752,2018.01.20,,1/2-1/2,D55,?
2541,"Nyzhnyk, Illya","So, Wesley",,,2005.??.??,,0-1,B23,7
2542,"So, Wesley","Karjakin, Sergey",2778,2782,2018.06.14,rapid,1/2-1/2,D73,?
2543,"So, Wesley","Karjakin, Sergey",2780,2773,2018.08.21,,1/2-1/2,A28,?
2544,"Duda, Jan Krzysztof","So, Wesley",2737,2780,2018.11.30,,1/2-1/2,C54,3.4
2545,"Nguyen, Ngoc Truong Son","So, Wesley",2592,2646,2009.07.29,swiss,1/2-1/2,D15,9
2546,"Kramnik, Vladimir","So, Wesley",2753,2770,2021.06.22,blitz,0-1,,24.2
2547,"So, Wesley","Georgiev, Vladimir",2411,2532,2006.11.12,,1/2-1/2,C28,9
2548,"Madjidov, Jasur","So, Wesley",2238,2411,2006.12.28,swiss,0-1,B33,5
2549,"So, Wesley","Shirov, Alexei",2610,2726,2008.11.19,team-schev,1/2-1/2,D16,6.12
2550,"Carlsen, Magnus","So, Wesley",2855,2770,2016.07.16,swiss,1-0,C65,4
2551,"Dao, Thien Hai","So, Wesley",2489,2577,2008.08.30,swiss,1/2-1/2,E15,6
2552,"So, Wesley","Wei, Yi",2780,2729,2018.07.29,,1/2-1/2,D83,1.17
2553,"So, Wesley","Narayanan, Renitha",2770,2618,2020.03.10,,1-0,C53,2
2554,"Nolte, Rolando","So, Wesley",2420,2665,2010.05.31,tourn,1/2-1/2,E97,7
2555,"So, Wesley","Nakamura, Hikaru",2786,2787,2018.04.29,,1/2-1/2,E32,?
2556,"So, Wesley","Andersen, Erling Bech",2684,2462,2013.02.20,,1-0,D43,3.5
2557,"Wei, Yi","So, Wesley",2737,2772,2019.05.09,blitz,1/2-1/2,,5.3
2558,"Nakamura, Hikaru","So, Wesley",2777,2780,2018.12.02,,1-0,C67,4.9
2559,"So, Wesley","Carlsen, Magnus",2815,2832,2017.11.18,k.o. (blitz),0-1,D11,3.27
2560,"So, Wesley","Chan, Yi Ren Daniel",2165,2004,2005.??.??,swiss,1-0,C26,4
2561,"So, Wesley","Shabalov, Alexander",2650,2534,2012.07.08,match (blitz),1/2-1/2,D30,8
2562,"Aronian, Levon","So, Wesley",2772,2760,2019.11.24,rapid,1/2-1/2,C67,7.1
2563,"Ruiz Castillo, Joshua Daniel","So, Wesley",2377,2810,2017.09.03,,0-1,B19,1.1
2564,"So, Wesley","Mamedyarov, Shakhriyar",2778,2808,2018.06.12,rapid,1-0,E04,?
2565,"So, Wesley","Cross, Glenn",2776,1807,2018.10.20,swiss,1-0,D02,?
2566,"So, Wesley","Caruana, Fabiano",2773,2795,2016.04.29,tourn (blitz),1-0,C65,11
2567,"So, Wesley","Nakamura, Hikaru",2770,2736,2020.11.27,,1-0,C53,2.12
2568,"Lupulescu, Constantin","So, Wesley",2656,2770,2021.06.14,,1/2-1/2,,9.4
2569,"So, Wesley","Nepomniachtchi, Ian",2770,2784,2020.12.27,,1/2-1/2,D85,6.2
2570,"Shankland, Sam","So, Wesley",2609,2741,2020.10.27,,0-1,,4.3
2571,"Vachier Lagrave, Maxime","So, Wesley",2778,2770,2020.09.24,,1/2-1/2,A08,2.1
2572,"Nielsen, Peter Heine","So, Wesley",2700,2674,2010.08.18,schev,1/2-1/2,D85,6
2573,"So, Wesley","Nakamura, Hikaru",2780,2777,2018.12.02,,1-0,C50,?
2574,"Caruana, Fabiano","So, Wesley",2714,2667,2011.07.02,tourn,1/2-1/2,E05,10
2575,"So, Wesley","Artemiev, Victor",2767,2746,2019.12.05,,1/2-1/2,B00,3.22
2576,"Diamant, Andre","So, Wesley",2481,2678,2012.11.25,swiss,0-1,A37,5
2577,"So, Wesley","Le, Quang Liem",2773,2697,2015.09.19,k.o.,1/2-1/2,C67,3.3
2578,"So, Wesley","Giri, Anish",2765,2768,2020.01.21,,1/2-1/2,D14,9.5
2579,"Hammer, Jon Ludvig","So, Wesley",2647,2673,2011.01.17,tourn,1/2-1/2,D56,3
2580,"Nepomniachtchi, Ian","So, Wesley",2792,2770,2021.05.29,,1/2-1/2,,16.1
2581,"Nijboer, Friso","So, Wesley",2560,2627,2009.01.17,tourn,0-1,B48,1
2582,"Firouzja, Alireza","So, Wesley",2759,2772,2021.09.01,rapid,0-1,,8.2
2583,"So, Wesley","Nolte, Rolando",2577,2522,2008.07.06,tourn,1-0,B81,7
2584,"Aronian, Levon","So, Wesley",2764,2778,2018.05.29,,1/2-1/2,E06,2.4
2585,"So, Wesley","Megaranto, Susanto",2665,2527,2010.04.25,swiss,1-0,C89,5
2586,"So, Wesley","Dominguez Perez, Leinier",2788,2739,2017.11.11,match (blitz),1/2-1/2,D41,3.3
2587,"So, Wesley","Abdusattorov, Nodirbek",2770,2627,2020.11.08,schev,1-0,B10,1.32
2588,"So, Wesley","Nakamura, Hikaru",2767,2745,2020.02.21,,0-1,C65,4.18
2589,"Radjabov, Teimour","So, Wesley",2758,2741,2020.11.26,schev,1/2-1/2,,5.3
2590,"So, Wesley","Duda, Jan Krzysztof",2770,2743,2020.11.19,schev,1/2-1/2,B90,2.15
2591,"Megaranto, Susanto","So, Wesley",2561,2540,2008.04.18,match,0-1,B30,2
2592,"Aronian, Levon","So, Wesley",2792,2770,2016.06.11,tourn (blitz),1/2-1/2,A35,7
