,White,Black,WhiteELO,BlackELO,Date,Event,Result,Opening,Rounds
878,"Anand, Viswanathan","Rapport, Richard",2751,2763,2021.12.23,blitz,1/2-1/2,C10,9.3
879,"Anand, Viswanathan","Karpov, Anatoly",2810,2619,2011.02.01,match (rapid),1/2-1/2,E05,2
880,"Anand, Viswanathan","Aronian, Levon",2783,2813,2013.05.07,blitz,1-0,C65,3.4
881,"Caruana, Fabiano","Anand, Viswanathan",2799,2782,2017.12.06,tourn,1-0,C48,5
882,"Vladimirov, Yevgeniy","Anand, Viswanathan",2550,2525,1989.??.??,,1-0,E11,6
883,"Anand, Viswanathan","Na, Na",2786,1998,2007.04.21,simul,1/2-1/2,A39,1
884,"Anand, Viswanathan","Garma, Chito",2555,2280,1990.05.31,swiss,1-0,C16,4
885,"Anand, Viswanathan","Kasparov, Garry",2770,2825,2002.??.??,,1-0,B90,?
886,"Anand, Viswanathan","Kramnik, Vladimir",2780,2750,1999.??.??,,1-0,C42,?
887,"Anand, Viswanathan","Caruana, Fabiano",2760,2822,2018.05.27,tourn (blitz),0-1,C54,5
888,"Anand, Viswanathan","Aronian, Levon",2776,2795,2016.10.06,tourn,1/2-1/2,C54,9
889,"Romanishin, Oleg M","Anand, Viswanathan",2585,2715,1994.??.??,swiss,0-1,D78,3
890,"Anand, Viswanathan","Karjakin, Sergey",2788,2723,2009.11.16,,1-0,C67,14
891,"Caruana, Fabiano","Anand, Viswanathan",2695,2811,2014.12.08,blitz,0-1,,9.1
892,"Anand, Viswanathan","Kasparov, Garry",2725,2795,1995.09.14,,1/2-1/2,B85,3
893,"Jussupow, Artur","Anand, Viswanathan",2665,2715,1994.??.??,,1-0,D93,4
894,"Anand, Viswanathan","Ljubojevic, Ljubomir",,,1995.??.??,rapid,1-0,B93,?
895,"Chernin, Alexander","Anand, Viswanathan",2592,2770,2001.10.31,,1/2-1/2,A29,4.2
896,"Anand, Viswanathan","Ljubojevic, Ljubomir",2670,2610,1992.??.??,,1/2-1/2,B93,2
897,"Kramnik, Vladimir","Anand, Viswanathan",2769,2792,2007.09.24,tourn,1/2-1/2,D43,10
898,"Rapport, Richard","Anand, Viswanathan",2763,2751,2021.12.22,blitz,1-0,C44,2.2
899,"Anand, Viswanathan","Ivanchuk, Vassily",2690,2720,1992.??.??,,1/2-1/2,B70,6
900,"Sasikiran, Krishnan","Anand, Viswanathan",2670,2755,2002.10.11,tourn,1-0,A07,2
901,"Anand, Viswanathan","Meschkat, R.",2715,,1994.??.??,simul,1-0,B82,?
902,"Anand, Viswanathan","Piket, Jeroen",2781,2619,1999.03.26,tourn (rapid),1/2-1/2,C67,9
903,"Anand, Viswanathan","Ding, Liren",2753,2791,2020.07.28,,0-1,B90,8.3
904,"Anand, Viswanathan","Kasparov, Garry",2725,2795,1995.09.11,,1/2-1/2,B85,1
905,"Giri, Anish","Anand, Viswanathan",2782,2759,2018.06.15,blitz,1/2-1/2,C67,8
906,"Anand, Viswanathan","Svidler, Peter",2786,2735,2005.03.30,tourn (rapid),1/2-1/2,B41,10
907,"Anand, Viswanathan","Ravisekhar, Raja",2405,2390,1986.??.??,game,1-0,C25,?
908,"Anand, Viswanathan","Froehlich, Andreas",2715,,1994.??.??,simul,1/2-1/2,A57,?
909,"Caruana, Fabiano","Anand, Viswanathan",2791,2785,2014.06.19,swiss (blitz),1/2-1/2,A07,7
910,"Anand, Viswanathan","Ganesan, Sankar",,,1988.??.??,,1-0,B67,?
911,"Anand, Viswanathan","Tseshkovsky, Vitaly",,,1986.??.??,,0-1,C61,?
912,"Anand, Viswanathan","Kasparov, Garry",2725,2775,1996.04.30,,1/2-1/2,B87,3.2
913,"Anand, Viswanathan","Moreno Carnero, Javier",2779,2509,2006.08.06,swiss (rapid),1-0,C02,8
914,"Gelfand, Boris","Anand, Viswanathan",2692,2769,2000.03.28,tourn (rapid),1/2-1/2,D45,11
915,"Anand, Viswanathan","Bruzon Batista, Lazaro",2803,2652,2006.06.09,k.o. (rapid),1/2-1/2,C92,1.2
916,"Shirov, Alexei","Anand, Viswanathan",2685,2735,1996.07.10,tourn,1/2-1/2,B12,5
917,"Kramnik, Vladimir","Anand, Viswanathan",2770,2782,2004.08.01,k.o.,1/2-1/2,B49,2.2
918,"Anand, Viswanathan","Tissir, Mohamed",2762,2342,2000.09.01,tourn,1-0,B63,1
919,"Anand, Viswanathan","Epishin, Vladimir",2555,2475,1988.??.??,,1-0,B33,?
920,"Leko, Peter","Anand, Viswanathan",2753,2799,2008.02.20,tourn,0-1,B90,5
921,"Howell, James C","Anand, Viswanathan",2400,2420,1986.??.??,,1/2-1/2,B42,7
922,"Caruana, Fabiano","Anand, Viswanathan",2804,2770,2016.06.19,tourn (blitz),1-0,A01,9.1
923,"Anand, Viswanathan","Topalov, Veselin",2779,2760,2016.11.13,tourn (rapid),1-0,C78,5
924,"Anand, Viswanathan","Adams, Michael",2801,2729,2007.11.21,,1-0,E11,7
925,"Leko, Peter","Anand, Viswanathan",2685,2735,1996.??.??,,1/2-1/2,B50,9
926,"Anand, Viswanathan","Mannion, Stephen R",2420,2260,1986.??.??,,1-0,C89,1
927,"Anand, Viswanathan","Vachier Lagrave, Maxime",2776,2811,2016.10.30,k.o. (rapid),0-1,B56,4.2
928,"Anand, Viswanathan","McShane, Luke J",2804,2645,2010.12.12,tourn,1/2-1/2,C67,5
929,"Morozevich, Alexander","Anand, Viswanathan",2771,2791,2009.??.??,,1/2-1/2,E32,10
930,"Kasparov, Garry","Anand, Viswanathan",2770,2650,1992.??.??,,0-1,C07,2
931,"Anand, Viswanathan","Almasi, Zoltan",2790,2640,2001.03.24,rapid,1/2-1/2,E15,7
932,"Carlsen, Magnus","Anand, Viswanathan",2776,2791,2009.02.25,tourn,1-0,D45,6
933,"Anand, Viswanathan","Polgar, Judit",2710,2595,1993.??.??,,1-0,B81,9
934,"Anand, Viswanathan","Lautier, Joel",2765,2660,1997.11.11,,0-1,B33,1
935,"Anand, Viswanathan","Lobron, Eric",,,1991.??.??,,1-0,,6
936,"Anand, Viswanathan","Azmaiparashvili, Zurab",2766,2693,2003.11.27,tourn (rapid),1-0,B07,1
937,"Vallejo Pons, Francisco","Anand, Viswanathan",2686,2786,2005.03.21,,0-1,A33,3
938,"Anand, Viswanathan","Yudin, Sergei",2785,2546,2014.06.20,swiss (blitz),1/2-1/2,B07,19
939,"Anand, Viswanathan","Svidler, Peter",2776,2760,2018.03.05,tourn (blitz),1/2-1/2,C84,4
940,"Anand, Viswanathan","Kramnik, Vladimir",2786,2808,2017.06.07,tourn,0-1,C77,2
941,"Piket, Jeroen","Anand, Viswanathan",,,1996.01.20,,0-1,E11,6
942,"Anand, Viswanathan","Leenhouts, Koen",2776,2499,2016.10.27,k.o. (rapid),1-0,B48,1.1
943,"Anand, Viswanathan","Van Wely, Loek",2790,2700,2001.03.25,rapid,1-0,C10,8
944,"Aronian, Levon","Anand, Viswanathan",2792,2770,2016.06.20,tourn (blitz),1-0,D17,17
945,"Van Der Wiel, John Th","Anand, Viswanathan",2535,2345,1984.11.21,team,1-0,B42,3
946,"Anand, Viswanathan","Aronian, Levon",2757,2772,2019.11.07,rapid,1-0,C50,5.3
947,"Anand, Viswanathan","Radjabov, Teimour",2791,2761,2009.02.19,,1-0,B33,1
948,"Anand, Viswanathan","Na, Na",2786,1904,2007.04.21,simul,1-0,A56,1
949,"Van Wely, Loek","Anand, Viswanathan",,,1991.??.??,,0-1,A41,?
950,"Caruana, Fabiano","Anand, Viswanathan",,,2015.??.??,,1/2-1/2,A07,3
951,"Anand, Viswanathan","Carlsen, Magnus",2758,2872,2020.01.18,,1/2-1/2,,7.1
952,"Anand, Viswanathan","Shirov, Alexei",2725,2690,1996.??.??,,1/2-1/2,E97,6
953,"Cebalo, Miso","Anand, Viswanathan",2486,2766,2003.11.01,,0-1,E12,1.1
954,"Anand, Viswanathan","So, Wesley",2786,2812,2017.07.02,tourn (blitz),1-0,C54,11
955,"Anand, Viswanathan","Leko, Peter",2770,2739,2001.10.30,,1/2-1/2,B40,2.2
956,"Carlsen, Magnus","Anand, Viswanathan",2690,2779,2007.01.16,tourn,1/2-1/2,B90,4
957,"Svidler, Peter","Anand, Viswanathan",2690,2770,1998.03.03,,1/2-1/2,B65,9
958,"Gopal Hegde, Ravi","Anand, Viswanathan",,,1992.??.??,,0-1,A80,?
959,"Piket, Jeroen","Anand, Viswanathan",,,1998.??.??,,1-0,D86,8
960,"Anand, Viswanathan","Kramnik, Vladimir",2782,2770,2004.07.31,,1/2-1/2,C88,1
961,"Anand, Viswanathan","Ardiansyah, Muamar Fikri",2803,,1986.??.??,,0-1,B47,12
962,"Amin, Bassem","Anand, Viswanathan",2635,2785,2014.06.19,blitz,0-1,A07,9.17
963,"Dubov, Daniil","Anand, Viswanathan",2701,2776,2018.03.05,blitz,1-0,A21,9
964,"Anand, Viswanathan","Nakamura, Hikaru",2770,2787,2016.06.17,tourn (rapid),1/2-1/2,C65,4
965,"Morozevich, Alexander","Anand, Viswanathan",2758,2792,2007.09.16,tourn,1/2-1/2,D48,4
966,"Tseshkovsky, Vitaly","Anand, Viswanathan",,,1993.??.??,,1/2-1/2,B65,?
967,"Anand, Viswanathan","Caruana, Fabiano",2794,2762,2016.03.13,tourn,1/2-1/2,C65,3
968,"Kramnik, Vladimir","Anand, Viswanathan",2797,2794,2001.06.27,match,1/2-1/2,D27,4
969,"Anand, Viswanathan","Gelfand, Boris",2780,2740,2013.02.22,,1-0,D45,3.1
970,"Kramnik, Vladimir","Anand, Viswanathan",2775,2725,1996.05.26,tourn,1-0,D85,5
971,"Sulava, Nenad","Anand, Viswanathan",2477,2781,2004.11.02,k.o. (rapid),1/2-1/2,E06,1.1
972,"Anand, Viswanathan","Sax, Gyula",2520,2570,1988.12.29,,1-0,B81,2
973,"Anand, Viswanathan","Seirawan, Yasser",2710,2595,1993.04.01,,0-1,B11,6
974,"Vachier Lagrave, Maxime","Anand, Viswanathan",2749,2753,2021.07.10,,1/2-1/2,,12.1
975,"Gashimov, Vugar","Anand, Viswanathan",2740,2788,2010.02.27,,1/2-1/2,C78,10
976,"Anand, Viswanathan","Eljanov, Pavel",2817,2683,2012.03.17,team-tourn,1/2-1/2,D31,12.1
977,"Salgado Lopez, Ivan","Anand, Viswanathan",2622,2785,2014.06.16,swiss (rapid),1/2-1/2,C90,1
978,"Nepomniachtchi, Ian","Anand, Viswanathan",2773,2757,2019.11.22,rapid,1-0,A20,3.4
979,"Carlsen, Magnus","Anand, Viswanathan",2863,2792,2014.11.23,swiss,1-0,C67,11
980,"Nielsen, Peter Heine","Anand, Viswanathan",2620,2753,2003.04.05,,1/2-1/2,A17,1
981,"Anand, Viswanathan","Giri, Anish",2759,2782,2018.06.16,blitz,1-0,C70,17
982,"Anand, Viswanathan","Naiditsch, Arkadij",2788,2697,2009.08.02,match (rapid),1/2-1/2,C55,1
983,"Leko, Peter","Anand, Viswanathan",2722,2766,2004.03.28,rapid,1/2-1/2,B48,8
984,"Svidler, Peter","Anand, Viswanathan",2723,2766,2003.10.29,,1/2-1/2,C78,2.2
985,"Anand, Viswanathan","Dertscheny, Peter",2715,,1994.??.??,simul,0-1,A70,?
986,"Dieter Nisipeanu, Liviu","Anand, Viswanathan",2592,2762,2000.11.02,,0-1,B84,3
987,"Anand, Viswanathan","Gurevich, Mikhail",2779,2648,2006.11.05,,1-0,C10,2.1
988,"Shirov, Alexei","Anand, Viswanathan",,,2000.06.22,match,0-1,B47,4
989,"Topalov, Veselin","Anand, Viswanathan",2805,2787,2010.04.24,match,1-0,D87,1
990,"Anand, Viswanathan","Salov, Valery",2690,2655,1992.??.??,,1/2-1/2,B81,?
991,"Anand, Viswanathan","Ivanchuk, Vassily",2779,2750,2007.02.24,tourn,1/2-1/2,B90,6
992,"Anand, Viswanathan","Ljubojevic, Ljubomir",,,1993.??.??,,1-0,B31,4
993,"Adams, Michael","Anand, Viswanathan",2755,2760,2000.??.??,,1/2-1/2,C42,?
994,"Anand, Viswanathan","Morozevich, Alexander",2791,2771,2009.03.25,tourn (rapid),0-1,B07,10
995,"Anand, Viswanathan","Meier, Georg",2785,2632,2014.06.20,blitz,1-0,A13,14.4
996,"Caruana, Fabiano","Anand, Viswanathan",2787,2803,2015.12.12,swiss,1/2-1/2,E05,8
997,"Kramnik, Vladimir","Anand, Viswanathan",2797,2794,2001.06.26,match,1/2-1/2,D27,1
998,"Anand, Viswanathan","Smirin, Ilia",,,1994.??.??,,1-0,B07,1
999,"Anand, Viswanathan","Asadli, Vugar",2751,2579,2021.12.21,rapid,1/2-1/2,B12,7.2
1000,"Anand, Viswanathan","Adams, Michael",2770,2670,1998.05.11,,1-0,E15,1
1001,"Anand, Viswanathan","Artemiev, Vladislav",2782,2691,2017.12.30,blitz,1/2-1/2,B28,14.6
1002,"Anand, Viswanathan","Shirov, Alexei",2757,2715,2002.03.03,,1-0,B32,8
1003,"Nielsen, Peter Heine","Anand, Viswanathan",2663,2781,2004.??.??,,1/2-1/2,E06,1
1004,"Anand, Viswanathan","Kramnik, Vladimir",2780,2750,1999.??.??,,1-0,C42,?
1005,"Gelfand, Boris","Anand, Viswanathan",2744,2811,2011.11.25,,1/2-1/2,D37,9
1006,"Zysk, Robert","Anand, Viswanathan",2340,2380,1985.09.23,swiss,1/2-1/2,D79,11
1007,"Anand, Viswanathan","Carlsen, Magnus",2756,2882,2019.08.18,,1/2-1/2,B31,2.1
1008,"Urkedal, Frode Olav Olsen","Anand, Viswanathan",2572,2767,2018.02.07,,1/2-1/2,E37,5
1009,"Zapata, Alonso","Anand, Viswanathan",,,1992.??.??,team-swiss,1/2-1/2,C77,3
1010,"Anand, Viswanathan","Morozevich, Alexander",2798,2788,2008.08.02,,1-0,C92,6
1011,"Anand, Viswanathan","Thipsay, Praveen Mahadeo",2555,2435,1990.??.??,tourn,1/2-1/2,C90,?
1012,"Carlsen, Magnus","Anand, Viswanathan",2863,2792,2014.11.17,match,1/2-1/2,C67,7
1013,"Anand, Viswanathan","Caruana, Fabiano",2767,2819,2019.07.04,,1/2-1/2,,8.4
1014,"Beliavsky, Alexander G","Anand, Viswanathan",2640,2635,1991.05.06,tourn,0-1,B09,3
1015,"Anand, Viswanathan","Laursen, Bendt",2670,2535,1992.??.??,rapid,0-1,B38,22
1016,"Anand, Viswanathan","Polugaevsky, Lev",,,1991.??.??,,1-0,B90,5
1017,"Anand, Viswanathan","Radjabov, Teimour",2753,2763,2021.09.09,,1/2-1/2,,5.1
1018,"Anand, Viswanathan","Ivanchuk, Vassily",2720,2695,1994.??.??,,1/2-1/2,C89,4
1019,"Anand, Viswanathan","Aronian, Levon",2773,2826,2014.02.04,rapid,0-1,A56,1
1020,"Anand, Viswanathan","Thipsay, Praveen Mahadeo",2505,2420,1987.??.??,tourn,1-0,C90,?
1021,"Babula, Vlastimil","Anand, Viswanathan",2569,2788,2009.11.22,team-tourn,0-1,D85,2
1022,"Vachier Lagrave, Maxime","Anand, Viswanathan",2789,2759,2018.06.16,blitz,0-1,B12,18
1023,"Kasparov, Garry","Anand, Viswanathan",2785,2750,1996.09.01,,0-1,E97,4.2
1024,"Anand, Viswanathan","Huebner, Robert",2670,2615,1992.??.??,,1-0,C43,7
1025,"Anand, Viswanathan","Baron, Tal",2773,2532,2018.12.26,swiss (rapid),1-0,B31,1
1026,"Carlsen, Magnus","Anand, Viswanathan",2775,2798,2008.08.03,match (rapid),1/2-1/2,E05,4
1027,"Anand, Viswanathan","Kramnik, Vladimir",2795,2780,1998.10.24,tourn,1-0,C42,2
1028,"Anand, Viswanathan","Anton Guijarro, David",2770,2627,2016.06.11,k.o. (rapid),1-0,E07,1.4
1029,"Rimawi, B. T.","Anand, Viswanathan",2230,2555,1990.??.??,tourn,0-1,B67,?
1030,"Nepomniachtchi, Ian","Anand, Viswanathan",2729,2782,2017.12.09,tourn,1-0,A17,7
1031,"Anand, Viswanathan","Svidler, Peter",2786,2747,2017.04.16,,1-0,B45,6
1032,"Shirov, Alexei","Anand, Viswanathan",2751,2769,2000.06.04,,1/2-1/2,C42,2.2
1033,"Aronian, Levon","Anand, Viswanathan",2744,2779,2007.02.22,,1-0,D23,5
1034,"Khalifman, Alexander","Anand, Viswanathan",2635,2715,1995.04.28,,1/2-1/2,E11,1.6
1035,"Polgar, Judit","Anand, Viswanathan",2630,2720,1994.10.19,tourn,0-1,B93,6
1036,"Ivanchuk, Vassily","Anand, Viswanathan",2740,2770,1998.03.15,tourn (rapid),0-1,A00,3
1037,"Anand, Viswanathan","Khalifman, Alexander",2715,2635,1995.04.28,,1-0,B78,1.6
1038,"Anand, Viswanathan","Ferro Curao, Manuel Jao",2801,1940,2007.??.??,simul,1-0,D45,?
1039,"Nakamura, Hikaru","Anand, Viswanathan",2776,2773,2014.02.04,tourn (rapid),1-0,A01,2
1040,"Matveeva, Svetlana","Anand, Viswanathan",2360,2555,1990.??.??,,0-1,A08,3
1041,"Illescas Cordoba, Miguel","Anand, Viswanathan",2585,2781,1999.04.16,tourn,1/2-1/2,D27,8
1042,"Karjakin, Sergey","Anand, Viswanathan",2754,2757,2019.11.08,rapid,1-0,C53,8.1
1043,"Topalov, Veselin","Anand, Viswanathan",2772,2786,2007.07.08,k.o. (rapid),1/2-1/2,C90,2.1
1044,"Gelfand, Boris","Anand, Viswanathan",2724,2786,2017.04.15,,0-1,A37,5
1045,"Piket, Jeroen","Anand, Viswanathan",,,1998.??.??,blitz,1/2-1/2,D47,4
1046,"Mamedyarov, Shakhriyar","Anand, Viswanathan",2709,2792,2006.03.16,blitz,0-1,E12,4.2
1047,"Anand, Viswanathan","Mamedyarov, Shakhriyar",2773,2817,2018.11.13,tourn (blitz),1/2-1/2,C77,2
1048,"Anand, Viswanathan","Kramnik, Vladimir",2788,2759,2009.08.23,simul,1/2-1/2,B01,6
1049,"Anand, Viswanathan","Mamedyarov, Shakhriyar",2759,2808,2018.06.23,tourn (rapid),1/2-1/2,B29,5
1050,"Anand, Viswanathan","Gurevich, Mikhail",2788,2652,2005.11.04,k.o. (rapid),1-0,B07,2.1
1051,"Anand, Viswanathan","Adams, Michael",2788,2718,2005.11.04,,1-0,C96,11.4
1052,"Anand, Viswanathan","Aronian, Levon",2797,2777,2015.02.16,,1-0,D97,3
1053,"Carlsen, Magnus","Anand, Viswanathan",2864,2786,2013.06.18,,1-0,E46,5
1054,"Anand, Viswanathan","Prasad, Devaki V",2788,2380,1986.??.??,game,1-0,C84,?
1055,"Anand, Viswanathan","Van der Sterren, Paul",2770,2550,1998.??.??,,1-0,C95,?
1056,"Anand, Viswanathan","Ivanisevic, Ivan",2803,2653,2015.10.13,blitz,1/2-1/2,B40,6.25
1057,"Kramnik, Vladimir","Anand, Viswanathan",2766,2779,2007.03.20,rapid,1-0,E20,4
1058,"Nakamura, Hikaru","Anand, Viswanathan",2769,2759,2018.06.23,tourn (rapid),1/2-1/2,A04,2
1059,"Anand, Viswanathan","Vidit, Santosh Gujrathi",2757,2722,2019.11.26,blitz,0-1,C65,14.2
1060,"Anand, Viswanathan","Adianto, Utut",,,1992.??.??,,1-0,B14,?
1061,"Anand, Viswanathan","Vachier Lagrave, Maxime",2803,2773,2015.12.11,swiss,0-1,B92,7
1062,"Anand, Viswanathan","Farago, Ivan",2555,2475,1990.??.??,,1/2-1/2,C06,4
1063,"Anand, Viswanathan","Wang, Hao",2810,2731,2011.01.18,tourn,1-0,E25,4
1064,"Anand, Viswanathan","Topalov, Veselin",2787,2805,2010.05.01,match,1/2-1/2,E04,6
1065,"Leko, Peter","Anand, Viswanathan",2755,2801,2007.11.21,blitz,1-0,B90,4
1066,"Anand, Viswanathan","Giri, Anish",2784,2798,2016.02.15,blitz,1/2-1/2,B91,2.2
1067,"Milnes, Anthony C P","Anand, Viswanathan",,,1990.??.??,,0-1,A53,?
1068,"Anand, Viswanathan","Wolff, Patrick",2505,2370,1987.??.??,swiss,1/2-1/2,B07,?
1069,"Andreikin, Dmitry","Anand, Viswanathan",2712,2767,2018.02.14,,1/2-1/2,D30,6
1070,"Nunn, John D M","Anand, Viswanathan",2600,2635,1991.05.04,tourn,1-0,C02,1
1071,"Anand, Viswanathan","Na, Na",2786,1856,2007.04.21,simul,1-0,D90,1
1072,"Gledura, Benjamin","Anand, Viswanathan",,,2016.01.26,,1-0,D45,7.14
1073,"Salov, Valery","Anand, Viswanathan",2680,2770,1998.01.18,,0-1,D43,3
1074,"Anand, Viswanathan","Khalifman, Alexander",2650,2630,1991.12.29,,1/2-1/2,C89,3
1075,"Cvitan, Ognjen","Anand, Viswanathan",2570,2715,1994.??.??,blitz,1/2-1/2,A04,?
1076,"Beliavsky, Alexander G","Anand, Viswanathan",2610,2710,1993.??.??,,1-0,D20,2
1077,"Anand, Viswanathan","Van Wely, Loek",2792,2647,2006.01.24,tourn,1-0,B33,9
1078,"Anand, Viswanathan","Harikrishna, Pentala",2773,2729,2018.11.14,tourn (blitz),1-0,C95,17
1079,"Anand, Viswanathan","Shirov, Alexei",2801,2739,2007.11.21,,1/2-1/2,C78,3
1080,"Bacrot, Etienne","Anand, Viswanathan",2707,2779,2006.09.07,blitz,0-1,E21,9
1081,"Shovel, Kenneth","Anand, Viswanathan",2305,2380,1985.??.??,team-match,1/2-1/2,E90,?
1082,"Anand, Viswanathan","Zaeck, Juergen",2794,,2001.06.23,,1-0,D31,?
1083,"Kasparov, Garry","Anand, Viswanathan",2850,2765,2000.??.??,,1/2-1/2,C42,10
1084,"Anand, Viswanathan","Ponomariov, Ruslan",2803,2738,2006.05.14,tourn,1-0,B19,4
1085,"Kramnik, Vladimir","Anand, Viswanathan",2772,2783,2008.10.17,,0-1,D49,3
1086,"Giri, Anish","Anand, Viswanathan",2755,2776,2016.09.26,tourn,1/2-1/2,D37,1
1087,"Anand, Viswanathan","Jassim, Adel R",2380,,1985.09.21,swiss,1-0,B76,10
1088,"Topalov, Veselin","Anand, Viswanathan",2700,2781,1999.03.19,,1-0,B18,4
1089,"Anand, Viswanathan","Siddiqui, Ma",,,1982.01.??,game,1-0,B06,?
1090,"Anand, Viswanathan","Knaak, Rainer",2555,2500,1990.06.05,swiss,1-0,C02,8
1091,"Nakamura, Hikaru","Anand, Viswanathan",2777,2768,2018.08.14,tourn (rapid),1/2-1/2,A14,4
1092,"Anand, Viswanathan","Barua, Dibyendu",,,1987.??.??,,1-0,C55,?
1093,"Wang, Hao","Anand, Viswanathan",2709,2782,2017.12.30,blitz,1/2-1/2,C67,20.3
1094,"Topalov, Veselin","Anand, Viswanathan",2780,2762,2016.03.20,tourn,1/2-1/2,D37,8
1095,"Anand, Viswanathan","Svidler, Peter",2770,2758,2014.03.30,tourn,1/2-1/2,C89,14
1096,"Shirov, Alexei","Anand, Viswanathan",2709,2817,2011.06.03,match (rapid),1/2-1/2,B12,1
1097,"Anand, Viswanathan","Aronian, Levon",2776,2794,2018.04.02,,1/2-1/2,C65,3
1098,"Anand, Viswanathan","Carlsen, Magnus",2783,2868,2013.05.07,tourn (blitz),1/2-1/2,C77,1
1099,"Anand, Viswanathan","Kasparov, Garry",2765,2850,2000.??.??,,0-1,B90,2
1100,"Kramnik, Vladimir","Anand, Viswanathan",2754,2786,2005.03.22,tourn (rapid),1/2-1/2,C67,4
1101,"Anand, Viswanathan","Ivanchuk, Vassily",2801,2787,2007.??.??,blitz,0-1,B42,38
1102,"Karpov, Anatoly Yevgenyevic","Anand, Viswanathan",2730,2650,1991.08.??,game (rapid),1-0,D46,4
1103,"Anand, Viswanathan","Giri, Anish",2764,2779,2019.08.01,blitz,1/2-1/2,,26.1
1104,"Anand, Viswanathan","Tiviakov, Sergei",2725,2625,1996.??.??,,1-0,A30,13
1105,"Anand, Viswanathan","Wesley, George",2767,2792,2018.01.27,,1/2-1/2,C83,12
1106,"Anand, Viswanathan","Giri, Anish",2786,2771,2017.07.02,tourn (blitz),1/2-1/2,C67,18
1107,"Anand, Viswanathan","Kramnik, Vladimir",2780,2810,2013.02.22,tourn (blitz),0-1,C42,5
1108,"Anand, Viswanathan","Abriam, Luis",2555,2106,1990.05.29,swiss,1-0,B38,2
1109,"Karjakin, Sergey","Anand, Viswanathan",2763,2776,2018.03.05,tourn (blitz),1/2-1/2,C54,5
1110,"Anand, Viswanathan","Azmaiparashvili, Zurab",2555,2575,1989.??.??,,1/2-1/2,B08,?
1111,"Anand, Viswanathan","Leko, Peter",2786,2749,2005.03.05,tourn,1/2-1/2,B33,10
1112,"Short, Nigel D","Anand, Viswanathan",2674,2786,2005.01.17,tourn,1/2-1/2,B12,3
1113,"Anand, Viswanathan","Topalov, Veselin",2787,2805,2010.05.06,match,1/2-1/2,E54,9
1114,"James Plaskett, Harold","Anand, Viswanathan",2485,2788,1986.??.??,,1/2-1/2,B46,6
1115,"Anand, Viswanathan","Aronian, Levon",2770,2792,2016.06.17,tourn (rapid),1/2-1/2,C67,2
1116,"Leko, Peter","Anand, Viswanathan",2751,2783,2009.06.07,match (rapid),1/2-1/2,B12,8
1117,"Mamedyarov, Shakhriyar","Anand, Viswanathan",2757,2770,2014.03.15,tourn,0-1,D23,3
1118,"Anand, Viswanathan","Kramnik, Vladimir",2811,2800,2011.12.09,,1/2-1/2,D37,6
1119,"Anand, Viswanathan","Krasenkow, Michal",2753,2633,2003.01.21,tourn,1/2-1/2,C67,9
1120,"Anand, Viswanathan","Adams, Michael",2788,2719,2005.09.30,tourn,1-0,C92,3
1121,"Anand, Viswanathan","Ludvig Hammer, Jon",2800,2636,2010.08.28,,1-0,C53,1
1122,"Short, Nigel D","Anand, Viswanathan",2663,2757,2002.04.05,,0-1,B90,3.2
1123,"Anand, Viswanathan","Gelfand, Boris",2762,2681,2000.09.10,,1/2-1/2,B90,10
1124,"Nepomniachtchi, Ian","Anand, Viswanathan",,,2017.04.14,team,1-0,A34,3
1125,"Grischuk, Alexander","Anand, Viswanathan",2733,2791,2009.03.06,tourn,1/2-1/2,B97,13
1126,"Damljanovic, Branko","Anand, Viswanathan",2565,2555,1988.??.??,tourn,1-0,A14,?
1127,"Alterman, Boris","Anand, Viswanathan",2615,2795,1999.01.13,schev,1/2-1/2,D27,3
1128,"Anand, Viswanathan","Caruana, Fabiano",2751,2792,2021.12.22,blitz,0-1,C72,6.2
1129,"Anand, Viswanathan","Karpov, Anatoly",2770,2735,1998.03.13,tourn (rapid),1/2-1/2,B17,1
1130,"Anand, Viswanathan","Mamedyarov, Shakhriyar",2799,2760,2008.01.13,tourn,1/2-1/2,C76,2
1131,"Leko, Peter","Anand, Viswanathan",2741,2774,2004.06.14,,1-0,B48,5
1132,"Polgar, Judit","Anand, Viswanathan",2718,2774,2003.08.17,,0-1,C88,8
1133,"Anand, Viswanathan","Ivanchuk, Vassily",2791,2779,2009.03.05,tourn,1/2-1/2,C67,12
1134,"Anand, Viswanathan","Gerber, Richard",,,1988.??.??,,1-0,B19,7
1135,"Karpov, Anatoly","Anand, Viswanathan",2696,2769,2000.03.17,tourn (rapid),1/2-1/2,D12,2
1136,"Motylev, Alexander","Anand, Viswanathan",2647,2779,2007.01.14,tourn,0-1,B97,2
1137,"Anand, Viswanathan","Giri, Anish",2757,2776,2019.11.23,rapid,0-1,C50,6.2
1138,"Karjakin, Sergey","Anand, Viswanathan",2771,2785,2014.06.17,swiss (rapid),1/2-1/2,A13,10
1139,"Anand, Viswanathan","Kuybokarov, Temur",2817,1901,2011.03.28,simul,0-1,A26,?
1140,"Anand, Viswanathan","Aronian, Levon",2785,2804,2014.09.16,tourn,1/2-1/2,C77,3
1141,"Carlsen, Magnus","Anand, Viswanathan",2823,2817,2011.10.06,tourn,1/2-1/2,E32,6
1142,"Anand, Viswanathan","Kramnik, Vladimir",2810,2784,2011.01.16,tourn,1/2-1/2,E36,2
