,White,Black,WhiteELO,BlackELO,Date,Event,Result,Opening
1851,"Grischuk, Alexander","Artemiev, Vladislav",2777,2716,2020.10.04,k.o. (blitz),0-1,D53
1852,"Grischuk, Alexander","Mustaps, Matiss",2775,2356,2021.09.10,,1-0,
1853,"Grischuk, Alexander","Aronian, Levon",2717,2752,2006.03.26,rapid,1-0,B06
1854,"Grischuk, Alexander","Marciano, David",2712,2502,2003.02.01,team,1-0,C67
1855,"Grischuk, Alexander","Szmetan, Jorge",2581,2401,2000.03.05,match (blitz),1-0,B05
1856,"Grischuk, Alexander","Tsydypov, Zhamsaran",2771,2529,2018.12.26,rapid,0-1,B51
1857,"Cheparinov, Ivan","Grischuk, Alexander",2696,2716,2008.04.21,tourn,0-1,C18
1858,"Jobava, Baadur","Grischuk, Alexander",2614,2704,2004.10.27,,1-0,D17
1859,"Grischuk, Alexander","Carlsen, Magnus",2750,2832,2017.11.21,k.o. (blitz),0-1,C84
1860,"Gurevich, Mikhail","Grischuk, Alexander",2694,2663,2001.03.23,rapid,1-0,D30
1861,"Savchenko, Boris","Grischuk, Alexander",2632,2771,2010.11.16,tourn (blitz),0-1,B97
1862,"Sasikiran, Krishnan","Grischuk, Alexander",2653,2736,2010.01.10,team-tourn,1/2-1/2,E15
1863,"Grischuk, Alexander","Svidler, Peter",2792,2753,2014.06.09,tourn,1/2-1/2,A34
1864,"Grischuk, Alexander","Grachev, Boris",2710,2581,2006.12.25,match (blitz),1-0,B66
1865,"Grischuk, Alexander","El Gindy, Essam",2761,2448,2017.09.03,,1-0,C24
1866,"Grischuk, Alexander","Van Foreest, Jorden",2777,2673,2020.10.03,swiss (blitz),1/2-1/2,B40
1867,"Grischuk, Alexander","Sokolov, Andrei",2719,2585,2004.04.03,team,1/2-1/2,B48
1868,"Kriventsov, Stanislav G","Grischuk, Alexander",2315,,1995.??.??,,1-0,C96
1869,"Gelfand, Boris","Grischuk, Alexander",2764,2785,2013.09.29,tourn,1-0,A40
1870,"Grischuk, Alexander","Mamedyarov, Shakhriyar",2771,2763,2010.11.17,tourn (blitz),0-1,A16
1871,"Grischuk, Alexander","Cori Tello, Jorge Moise",2783,2641,2017.09.07,,1/2-1/2,B48
1872,"Maghsoodloo, Parham","Grischuk, Alexander",2664,2759,2019.10.15,swiss,1/2-1/2,C65
1873,"Grischuk, Alexander","Malakhov, Vladimir",2726,2676,2007.08.26,,1-0,E07
1874,"Gelfand, Boris","Grischuk, Alexander",2702,2788,2019.08.04,rapid,1/2-1/2,
1875,"Carlsen, Magnus","Grischuk, Alexander",2832,2750,2017.11.21,k.o. (blitz),1-0,A34
1876,"Grischuk, Alexander","Motylev, Alexander",2774,2649,2015.10.12,swiss (rapid),1/2-1/2,D02
1877,"Grischuk, Alexander","Fedoseev, Vladimir",2771,2152,2015.09.16,,1-0,E15
1878,"Paresishvili, Giorgi","Grischuk, Alexander",,,1995.??.??,,0-1,C77
1879,"Grischuk, Alexander","Bareev, Evgeny",2669,2719,2001.09.25,,1-0,C02
1880,"Sharevich, Anna","Grischuk, Alexander",2208,2729,2004.04.14,,0-1,
1881,"Grischuk, Alexander","Kozlov, Roman",2719,2290,2006.05.21,team,1-0,B31
1882,"Dominguez Perez, Leinier","Grischuk, Alexander",2754,2783,2013.12.15,tourn (blitz),0-1,B11
1883,"Grischuk, Alexander","Caruana, Fabiano",2761,2808,2017.06.23,tourn (rapid),1-0,C11
1884,"Grischuk, Alexander","Geller, Jakov",2719,2489,2004.04.25,swiss,1-0,B48
1885,"Grischuk, Alexander","Panarin, Mikhail",2704,2482,2004.12.28,blitz,1-0,B90
1886,"Labunskiy, Dmitry","Grischuk, Alexander",2255,2375,1996.??.??,,1/2-1/2,D46
1887,"Anand, Viswanathan","Grischuk, Alexander",2759,2766,2018.06.14,blitz,0-1,B91
1888,"Grischuk, Alexander","Lima de Morais, Luis Gustavo",,,2000.11.??,,1-0,B28
1889,"Grischuk, Alexander","Radjabov, Teimour",2810,2734,2014.12.13,tourn (blitz),1/2-1/2,D02
1890,"Van Wely, Loek","Grischuk, Alexander",2655,2719,2006.05.27,team-swiss,1/2-1/2,E32
1891,"Caruana, Fabiano","Grischuk, Alexander",2820,2776,2021.05.25,,1-0,
1892,"Grischuk, Alexander","Grigoriants, Sergey",2719,2568,2006.04.16,swiss (rapid),1-0,B12
1893,"Grischuk, Alexander","Kasimdzhanov, Rustam",2715,2690,2007.11.22,,1-0,D47
1894,"Grischuk, Alexander","Bareev, Evgeny",2733,2678,2019.08.03,blitz,1-0,
1895,"Grischuk, Alexander","Caruana, Fabiano",2766,2816,2018.06.12,blitz,1-0,C42
1896,"Grischuk, Alexander","Hansen, Lars Bo",2606,2562,2000.07.12,tourn,1/2-1/2,C36
1897,"Grischuk, Alexander","Navara, David",2783,2737,2017.09.11,,1/2-1/2,A38
1898,"Duda, Jan Krzysztof","Grischuk, Alexander",2737,2766,2018.09.18,,0-1,D74
1899,"Dimitrov Georgiev, Kiril","Grischuk, Alexander",2626,2705,2004.08.07,,0-1,A45
1900,"Nepomniachtchi, Ian","Grischuk, Alexander",2773,2772,2019.05.28,,1/2-1/2,
1901,"Laznicka, Viktor","Grischuk, Alexander",2634,2733,2009.10.08,team-swiss,0-1,E32
1902,"Grischuk, Alexander","Adams, Michael",2715,2729,2007.11.21,,1/2-1/2,E14
1903,"Ivanisevic, Ivan","Grischuk, Alexander",2593,2777,2019.12.27,rapid,0-1,A29
1904,"Grischuk, Alexander","Jakovenko, Dmitry",2764,2741,2012.12.29,tourn (rapid),1-0,A11
1905,"Grischuk, Alexander","Mamedov, Rauf",2772,2709,2017.12.11,swiss (rapid),0-1,B27
1906,"Grischuk, Alexander","Aronian, Levon",2752,2784,2016.04.06,match (blitz),1-0,D11
1907,"Nakamura, Hikaru","Grischuk, Alexander",2779,2737,2016.12.30,swiss (blitz),0-1,A30
1908,"Tomashevsky, Evgeny","Grischuk, Alexander",2701,2797,2014.10.02,tourn,1/2-1/2,D97
1909,"Grischuk, Alexander","Riazantsev, Alexander",2765,2497,2020.05.12,,1-0,
1910,"Chigaev, Maksim","Grischuk, Alexander",2631,2777,2019.12.29,blitz,0-1,B01
1911,"Grischuk, Alexander","Kamsky, Gata",2752,2732,2011.12.15,swiss (rapid),1/2-1/2,C18
1912,"Grischuk, Alexander","Movsesian, Sergei",2728,2723,2008.08.29,tourn (blitz),1-0,D15
1913,"Grischuk, Alexander","Artemiev, Vladislav",2772,2691,2017.12.13,tourn (blitz),0-1,B46
1914,"Grischuk, Alexander","Ding, Liren",2725,2837,2017.12.30,blitz,*,
1915,"Belov, Vladimir","Grischuk, Alexander",2543,2719,2004.04.17,tourn (blitz),1-0,C89
1916,"Morozevich, Alexander","Grischuk, Alexander",2721,2717,2006.01.05,swiss,0-1,B90
1917,"Grischuk, Alexander","Topalov, Veselin",2777,2735,2020.12.03,,1/2-1/2,B52
1918,"Grischuk, Alexander","Levonovich Petrosian, Tigran",,,2015.10.11,rapid,1-0,B07
1919,"Grischuk, Alexander","Gurevich, Mikhail",2671,2641,2002.01.17,tourn,1/2-1/2,C02
1920,"Grischuk, Alexander","Istratescu, Andrei",2720,2622,2005.11.30,k.o.,1-0,B42
1921,"Shastin, Alexander","Grischuk, Alexander",2495,2375,1996.??.??,,1-0,C45
1922,"Caruana, Fabiano","Grischuk, Alexander",2791,2792,2014.06.17,swiss (rapid),1/2-1/2,E60
1923,"Grischuk, Alexander","Svidler, Peter",2752,2745,2016.10.23,tourn,1/2-1/2,C89
1924,"Grischuk, Alexander","Boettcher, Patrick",2720,2152,2005.08.??,simul,1-0,A18
1925,"Andreikin, Dmitry","Grischuk, Alexander",2724,2778,2021.07.06,,1/2-1/2,C67
1926,"Grischuk, Alexander","Short, Nigel D",2710,2674,2005.01.16,tourn,1/2-1/2,C91
1927,"Duda, Jan Krzysztof","Grischuk, Alexander",2757,2777,2020.10.25,schev,1-0,B90
1928,"Grischuk, Alexander","Nepomniachtchi, Ian",2752,2703,2016.06.19,,0-1,A16
1929,"Grischuk, Alexander","Carlsen, Magnus",2754,2857,2016.08.23,match (blitz),1-0,D38
1930,"Cori Tello, Jorge Moise","Grischuk, Alexander",2641,2783,2017.09.06,,1/2-1/2,D73
1931,"Chadaev, Nikolai","Grischuk, Alexander",2580,2763,2012.07.09,tourn (blitz),1/2-1/2,A05
1932,"Andreikin, Dmitry","Grischuk, Alexander",2700,2763,2012.07.10,blitz,0-1,E90
1933,"Grischuk, Alexander Igorevich","Ostrovskyi, Yaroslav",,,2006.05.08,team,1-0,E73
1934,"Svidler, Peter","Grischuk, Alexander",2743,2795,2014.11.14,tourn (blitz),1/2-1/2,A04
1935,"Nepomniachtchi, Ian","Grischuk, Alexander",2757,2766,2018.08.07,,0-1,D03
1936,"Grischuk, Alexander","Yu, Yangyi",2775,2738,2019.06.08,,0-1,
1937,"Zhigalko, Sergei","Grischuk, Alexander",2572,2776,2021.06.23,k.o.,0-1,C51
1938,"Zeng, Chongsheng","Grischuk, Alexander",2536,2783,2017.08.18,team-tourn,0-1,B68
1939,"Grischuk, Alexander","Kamiljanov, Timerbay",2375,,1996.??.??,,1-0,B53
1940,"Caruana, Fabiano","Grischuk, Alexander",2709,2771,2010.11.18,tourn (blitz),1/2-1/2,E70
1941,"Grischuk, Alexander","Fridman, Daniel",2733,2665,2009.07.26,,1/2-1/2,B14
1942,"Grischuk, Alexander","Mamedov, Rauf",2777,2654,2020.09.22,,1/2-1/2,C41
1943,"Wojtaszek, Radoslaw","Grischuk, Alexander",2744,2810,2014.12.13,tourn (blitz),1/2-1/2,D06
1944,"Svidler, Peter","Grischuk, Alexander",2723,2777,2020.10.25,schev,1-0,A36
1945,"Grischuk, Alexander","Le, Quang Liem",2763,2693,2012.07.10,tourn (blitz),0-1,B90
1946,"Navara, David","Grischuk, Alexander",2726,2785,2017.10.10,team-swiss,1/2-1/2,C65
1947,"Grischuk, Alexander","Triapishko, Alexandr",2777,2510,2021.04.13,,0-1,A20
1948,"Bacrot, Etienne","Grischuk, Alexander",2718,2810,2014.12.15,tourn (blitz),0-1,E18
1949,"Grischuk, Alexander","Morozevich, Alexander",2795,2724,2014.11.13,tourn (blitz),1-0,D15
1950,"Grischuk, Alexander","Kamsky, Gata",2728,2723,2008.08.09,tourn,1/2-1/2,D15
1951,"Ismagambetov, Anuar","Grischuk, Alexander",2471,2763,2012.07.08,tourn (rapid),0-1,C70
1952,"Bok, Benjamin","Grischuk, Alexander",2640,2759,2019.09.15,,0-1,D59
1953,"Tomashevsky, Evgeny","Grischuk, Alexander",2706,2777,2020.05.14,,0-1,E90
1954,"Grischuk, Alexander","Zaitsev, Mikhail",,,1995.??.??,,1-0,B44
1955,"Andreikin, Dmitry","Grischuk, Alexander",2724,2776,2021.06.23,k.o.,0-1,A45
1956,"Grischuk, Alexander","Salem, A.R. Saleh",2779,2531,2013.06.06,swiss (rapid),1/2-1/2,D77
1957,"Grischuk, Alexander","Filippov, Valerij",2719,2639,2004.06.24,k.o.,1/2-1/2,D52
1958,"Karjakin, Sergey","Grischuk, Alexander",2725,2756,2010.03.21,tourn (rapid),0-1,B90
1959,"Aronian, Levon","Grischuk, Alexander",2808,2747,2011.03.18,tourn (rapid),0-1,A64
1960,"Grischuk, Alexander","Gelfand, Boris",2759,2686,2019.10.21,swiss,1-0,C42
1961,"Fedorov, Alexei","Grischuk, Alexander",2564,2702,2002.10.27,team-swiss,1/2-1/2,B10
1962,"Grischuk, Alexander","Aliabiev, Boris",2375,2210,1996.??.??,,1/2-1/2,C63
1963,"Alekseenko, Kirill","Grischuk, Alexander",2635,2732,2018.12.28,blitz,0-1,C78
1964,"Grischuk, Alexander","Tseshkovsky, Vitaly",2732,2538,2003.09.06,,1/2-1/2,B09
1965,"Mamedyarov, Shakhriyar","Grischuk, Alexander",2764,2764,2012.12.16,tourn (blitz),1/2-1/2,D73
1966,"Grischuk, Alexander","Alekseev, Evgeny A",2724,2597,2005.04.27,team,1/2-1/2,E32
1967,"Esaulkov, Oleg","Grischuk, Alexander",,2365,1996.??.??,swiss,0-1,C96
1968,"Grischuk, Alexander","Navara, David",2783,2737,2017.09.11,,1-0,A39
1969,"Vavulin, Maxim","Grischuk, Alexander",2390,2777,2014.01.31,tourn (rapid),0-1,B09
1970,"Grischuk, Alexander","Mamedyarov, Shakhriyar",2728,2742,2008.08.30,tourn (blitz),0-1,B85
1971,"Grischuk, Alexander","Nielsen, Peter Heine",2719,2628,2004.04.14,tourn (blitz),1-0,D17
1972,"Vidit, Santosh Gujrathi","Grischuk, Alexander",2726,2776,2021.06.29,,1-0,E68
1973,"Grischuk, Alexander","Aronian, Levon",2777,2773,2020.09.24,,0-1,A07
1974,"Grischuk, Alexander","Caruana, Fabiano",2780,2803,2015.05.20,game,0-1,D53
1975,"Grischuk, Alexander","Popov, Ivan",2777,2636,2019.12.29,blitz,1/2-1/2,B23
1976,"Grischuk, Alexander","Ponomariov, Ruslan",2720,2704,2005.12.12,,0-1,E01
1977,"Tregubov, Pavel V","Grischuk, Alexander",2592,2771,2018.12.26,swiss (rapid),0-1,E68
1978,"Grischuk, Alexander","Gelfand, Boris",2717,2723,2006.03.18,tourn (rapid),1/2-1/2,C42
1979,"Cori Tello, Jorge Moise","Grischuk, Alexander",2641,2783,2017.09.08,,1/2-1/2,D79
1980,"Vitiugov, Nikita","Grischuk, Alexander",2725,2774,2015.10.21,team-swiss,1/2-1/2,D80
1981,"Bocharov, Dmitry","Grischuk, Alexander",2611,2752,2016.10.19,tourn,1/2-1/2,A33
1982,"Anand, Viswanathan","Grischuk, Alexander",2804,2781,2015.06.18,,1/2-1/2,B33
1983,"Artemiev, Vladislav","Grischuk, Alexander",2746,2759,2019.10.03,,1/2-1/2,A37
1984,"Grischuk, Alexander","Nepomniachtchi, Ian",2766,2757,2018.08.07,,1-0,D85
1985,"Grischuk, Alexander","Rainfray, Arnaud",2375,2135,1996.??.??,,1/2-1/2,B01
1986,"Grischuk, Alexander","Alekseev, Evgeny A",2760,2691,2010.09.28,team-swiss,1/2-1/2,E04
1987,"Svidler, Peter","Grischuk, Alexander",2735,2726,2007.??.??,,1-0,B90
1988,"Grischuk, Alexander","Prie, Eric",2710,2439,2005.04.02,,1-0,D10
1989,"Grischuk, Alexander","Robson, Ray",2777,2673,2020.03.13,,1-0,A06
1990,"Ivanchuk, Vassily","Grischuk, Alexander",2699,2712,2003.01.15,tourn,1/2-1/2,E15
1991,"Karjakin, Sergey","Grischuk, Alexander",2786,2764,2013.02.17,k.o. (rapid),1-0,C65
1992,"Grischuk, Alexander","Artemiev, Vladislav",2764,2700,2021.12.30,blitz,1/2-1/2,C42
1993,"Grischuk, Alexander","Carlsen, Magnus",2754,2857,2016.08.23,match (blitz),0-1,A04
1994,"Grischuk, Alexander","Polgar, Judit",2712,2700,2003.01.23,,0-1,B48
1995,"Bacrot, Etienne","Grischuk, Alexander",2649,2671,2002.04.05,,0-1,D34
1996,"Grischuk, Alexander","Ismagambetov, Anuar",2771,2545,2019.03.09,team-tourn,1-0,D02
1997,"Grischuk, Alexander","Najer, Evgeniy",2777,2646,2014.01.31,swiss,1-0,A04
1998,"Grischuk, Alexander","Aronian, Levon",2810,2797,2014.12.12,swiss (rapid),1/2-1/2,A47
1999,"Artemiev, Vladislav","Grischuk, Alexander",2746,2759,2019.10.03,,1-0,A13
2000,"Ponomariov, Ruslan","Grischuk, Alexander",2705,2715,2007.11.21,,1-0,E15
2001,"Grischuk, Alexander","Sindarov, Javokhir",2777,2544,2020.12.24,,1-0,A43
2002,"Radjabov, Teimour","Grischuk, Alexander",2650,2732,2003.11.01,k.o. (rapid),1/2-1/2,A45
2003,"Grischuk, Alexander","Filippov, Anton",2795,2615,2014.08.08,,1-0,E11
2004,"Grischuk, Alexander","Mamedyarov, Shakhriyar",2772,2799,2017.12.12,tourn (blitz),1-0,A49
2005,"Grischuk, Alexander","Movsesian, Sergei",2752,2699,2012.10.16,team-swiss,1-0,C67
2006,"Grischuk, Alexander","Aldokhin, Ivan",2778,2413,2021.07.06,,1-0,B40
2007,"Artemiev, Vladislav","Grischuk, Alexander",2716,2777,2020.10.04,k.o. (blitz),1-0,D36
2008,"Artemiev, Vladislav","Grischuk, Alexander",2716,2777,2020.10.04,k.o. (blitz),1/2-1/2,D00
2009,"Sargissian, Gabriel","Grischuk, Alexander",2642,2719,2008.10.20,team-swiss,1/2-1/2,E15
2010,"Grischuk, Alexander","Karjakin, Sergey",2772,2752,2019.05.18,,1-0,
2011,"Grischuk, Alexander","Leko, Peter",2663,2745,2001.02.25,tourn,1/2-1/2,B12
2012,"Grischuk, Alexander","Radjabov, Teimour",2709,2728,2006.09.07,match (blitz),1-0,B10
2013,"Genba, Vladimir","Grischuk, Alexander",2452,2746,2011.08.29,k.o.,1/2-1/2,A36
2014,"Kovacevic, Aleksandar","Grischuk, Alexander",2545,2712,2003.03.17,swiss (blitz),1/2-1/2,C88
2015,"Ivanchuk, Vassily","Grischuk, Alexander",2710,2732,2003.10.01,team-swiss,1/2-1/2,C82
2016,"Nepomniachtchi, Ian","Grischuk, Alexander",2784,2777,2020.09.18,blitz,1/2-1/2,A01
2017,"Grischuk, Alexander","Bacrot, Etienne",2717,2709,2007.07.04,rapid,1-0,D15
2018,"Grischuk, Alexander","Dominguez Perez, Leinier",2752,2712,2011.12.11,swiss (rapid),1/2-1/2,A34
2019,"Grischuk, Alexander","Ni, Hua",2772,2671,2017.12.29,blitz,1-0,C42
2020,"Grischuk, Alexander","Eljanov, Pavel",2742,2759,2017.02.22,swiss,1-0,D38
2021,"Karpov, Anatoly","Grischuk, Alexander",2668,2717,2007.05.04,team,1/2-1/2,D11
2022,"Grischuk, Alexander","Gareyev, Timur",2763,2578,2021.12.26,rapid,1/2-1/2,
2023,"Grischuk, Alexander","Rublevsky, Sergei",2717,2680,2007.06.11,k.o.,1/2-1/2,B85
2024,"Malakhov, Vladimir","Grischuk, Alexander",2700,2719,2004.03.17,tourn,0-1,D15
2025,"Grischuk, Alexander","Aitbayev, Aslan",2764,2416,2022.01.04,,1-0,C02
2026,"Melkumyan, Hrant","Grischuk, Alexander",2633,2772,2017.12.29,blitz,0-1,A40
2027,"Aronian, Levon","Grischuk, Alexander",2778,2784,2020.06.07,,1/2-1/2,
2028,"Grischuk, Alexander","Duda, Jan Krzysztof",2766,2737,2018.09.18,,1-0,C42
2029,"Svidler, Peter","Grischuk, Alexander",2727,2788,2019.08.05,rapid,0-1,
2030,"Mamedyarov, Shakhriyar","Grischuk, Alexander",2725,2748,2009.04.21,tourn,1-0,D45
2031,"Loginov, Valery A","Grischuk, Alexander",2540,2701,2003.05.22,,1/2-1/2,A11
2032,"Bacrot, Etienne","Grischuk, Alexander",2725,2720,2005.12.15,k.o.,1/2-1/2,C89
2033,"Grischuk, Alexander","Morozevich, Alexander",2717,2721,2006.01.05,swiss,0-1,B07
2034,"Grischuk, Alexander","Giri, Anish",2778,2776,2021.07.10,,1/2-1/2,
2035,"Rapport, Richard","Grischuk, Alexander",2707,2772,2017.12.30,blitz,1/2-1/2,A45
2036,"Zarnicki, Pablo","Grischuk, Alexander",2606,2673,2004.04.14,,1/2-1/2,
2037,"Grischuk, Alexander","Grigoriants, Sergey",2772,2561,2017.12.29,blitz,1/2-1/2,B13
2038,"Grischuk, Alexander","Dimitrov Georgiev, Kiril",2663,2676,2001.03.31,,1-0,B90
2039,"Topalov, Veselin","Grischuk, Alexander",2735,2777,2020.12.07,,1/2-1/2,D37
2040,"Matinian, Nikita","Grischuk, Alexander",2475,2777,2020.09.01,swiss (blitz),0-1,B81
2041,"Grischuk, Alexander","Popov, Ivan",2777,2650,2014.01.31,tourn (rapid),1-0,B40
2042,"Radjabov, Teimour","Grischuk, Alexander",2793,2764,2013.03.29,tourn,1/2-1/2,E35
2043,"Tiviakov, Sergei","Grischuk, Alexander",2663,2717,2007.05.03,,0-1,C77
2044,"Alekseev, Evgeny","Grischuk, Alexander",2678,2777,2014.04.10,,1/2-1/2,B22
2045,"Grischuk, Alexander","Ivanchuk, Vassily",2746,2768,2011.09.14,k.o.,1-0,C02
2046,"Abdusattorov, Nodirbek","Grischuk, Alexander",2593,2763,2021.12.26,rapid,1/2-1/2,
2047,"Grischuk, Alexander","Karjakin, Sergey",2783,2756,2013.12.18,swiss (rapid),0-1,C00
2048,"Kuporosov, Viktor","Grischuk, Alexander",2500,2395,1998.07.02,,1/2-1/2,A07
2049,"Kramnik, Vladimir","Grischuk, Alexander",2797,2765,2020.05.12,,0-1,
2050,"Grischuk, Alexander","Kramnik, Vladimir",2776,2753,2021.06.17,,1/2-1/2,A30
2051,"Bosiocic, Marin","Grischuk, Alexander",2599,2771,2018.12.30,swiss (blitz),0-1,C77
2052,"Grischuk, Alexander","Jakovenko, Dmitry",2736,2736,2009.12.28,tourn,1-0,C67
2053,"Grischuk, Alexander","Notkin, Maksim",2375,2520,1996.??.??,,1/2-1/2,C92
2054,"Fressinet, Laurent","Grischuk, Alexander",2700,2764,2012.12.14,swiss (rapid),1/2-1/2,E97
2055,"Duda, Jan Krzysztof","Grischuk, Alexander",2737,2766,2018.09.18,,0-1,C54
2056,"Grischuk, Alexander","Mamedov, Rauf",2792,2659,2014.06.20,swiss (blitz),0-1,A36
2057,"Caruana, Fabiano","Grischuk, Alexander",2799,2782,2017.11.12,match (blitz),1/2-1/2,B08
2058,"Tomashevsky, Evgeny","Grischuk, Alexander",2758,2774,2015.10.14,blitz,0-1,A10
2059,"Grischuk, Alexander","Burmakin, Vladimir",2490,2560,1999.01.12,,0-1,B15
2060,"Giri, Anish","Grischuk, Alexander",2797,2810,2015.02.23,tourn,1/2-1/2,D97
2061,"Anatolievich Legky, Nikolay","Grischuk, Alexander",2453,2717,2006.02.05,,0-1,A46
2062,"Gelfand, Boris","Grischuk, Alexander",2717,2720,2005.12.11,k.o.,1/2-1/2,B14
2063,"Grischuk, Alexander","Inarkiev, Ernesto",2719,2669,2008.12.17,tourn,1/2-1/2,D17
2064,"Dubov, Daniil","Grischuk, Alexander",2594,2763,2012.08.04,,1/2-1/2,
2065,"Grischuk, Alexander","Kharlov, Andrey",2704,2613,2004.12.28,blitz,1-0,C65
2066,"Grischuk, Alexander Igorevich","Razin, Vadim",,,2004.11.??,swiss,1-0,D20
2067,"Bacrot, Etienne","Grischuk, Alexander",2720,2792,2014.06.17,swiss (rapid),0-1,D38
2068,"Grischuk, Alexander","Evelev, Vladimir M",2395,2220,1998.??.??,,1-0,B65
2069,"Grischuk, Alexander","Jakovenko, Dmitry",2736,2736,2009.12.02,,0-1,
2070,"Grischuk, Alexander","Svidler, Peter",2717,2765,23.??.??,tourn,1-0,D45
2071,"Grischuk, Alexander","Nepomniachtchi, Ian",2777,2789,2021.04.20,,1/2-1/2,
2072,"Nepomniachtchi, Ian","Grischuk, Alexander",2730,2792,2014.06.17,swiss (rapid),1/2-1/2,B90
2073,"Grischuk, Alexander","Emuakpeje, Ochuko",2754,2272,2016.09.02,team-swiss,1-0,B00
2074,"Grischuk, Alexander","Nakamura, Hikaru",2766,2777,2018.08.11,tourn (rapid),1/2-1/2,D37
2075,"Freile Martin, Javier","Grischuk, Alexander",2215,2712,2003.03.16,swiss (blitz),1-0,B10
2076,"Ponomariov, Ruslan","Grischuk, Alexander",2742,2779,2013.05.27,tourn,1/2-1/2,C67
2077,"Grischuk, Alexander","Gelfand, Boris",2748,2733,2009.04.15,tourn,1-0,D58
2078,"Gelfand, Boris","Grischuk, Alexander",2773,2780,2013.07.15,tourn,1-0,E91
2079,"Ovod, Evgenija","Grischuk, Alexander",,2365,1996.??.??,,0-1,E99
2080,"Grischuk, Alexander","Gelfand, Boris",2760,2739,2011.05.19,,1/2-1/2,D37
2081,"Grischuk, Alexander","Aronian, Levon",2777,2781,2020.12.25,,1-0,D38
2082,"Alekseev, Evgeny A","Grischuk, Alexander",2613,2732,2003.09.10,swiss,1/2-1/2,B93
2083,"Grischuk, Alexander","Gurevich, Mikhail",2712,2634,2003.04.04,team,1-0,C02
2084,"Rapport, Richard","Grischuk, Alexander",2759,2777,2020.12.03,,1/2-1/2,A34
2085,"Grischuk, Alexander","Nepomniachtchi, Ian",2746,2711,2011.08.08,tourn,1/2-1/2,D87
2086,"Chu, Wei Chao","Grischuk, Alexander",2423,2764,2019.11.23,,0-1,D43
2087,"Grischuk, Alexander","Anand, Viswanathan",2726,2792,2007.09.28,tourn,1/2-1/2,D43
2088,"Svidler, Peter","Grischuk, Alexander",2735,2726,2007.09.29,tourn,1-0,B90
2089,"Ivanchuk, Vassily","Grischuk, Alexander",2775,2752,2011.12.12,swiss (blitz),1-0,E70
2090,"Anand, Viswanathan","Grischuk, Alexander",2788,2720,2005.08.11,match (rapid),1-0,B90
2091,"Kirk, Jim","Grischuk, Alexander",,2712,2003.03.15,swiss (blitz),0-1,B53
2092,"Grischuk, Alexander","Bortnyk, Olexandr",2772,2610,2017.12.29,blitz,1-0,B04
2093,"Grischuk, Alexander","Harikrishna, Pentala",2772,2744,2017.12.14,swiss (rapid),1/2-1/2,B30
2094,"Grischuk, Alexander","Vidit, Santosh Gujrathi",2774,2651,2015.10.10,rapid,0-1,A45
2095,"Potkin, Vladimir","Grischuk, Alexander",2682,2746,2011.09.06,k.o.,1-0,E73
2096,"Moshina, Cristina","Grischuk, Alexander",,2365,1996.??.??,,0-1,C90
2097,"Grischuk, Alexander","Gofshtein, Leonid Dina",2733,2540,2009.08.01,swiss (rapid),1-0,E11
2098,"Grischuk, Alexander","Topalov, Veselin",2736,2805,2010.02.23,,1-0,E15
2099,"Grischuk, Alexander","Genba, Vladimir",2746,2452,2011.08.28,k.o.,1-0,D23
2100,"Grischuk, Alexander","Tomashevsky, Evgeny",2736,2708,2009.12.20,tourn,1-0,C88
2101,"Grischuk, Alexander","Sethuraman, S.P.",2774,2640,2015.10.13,swiss (blitz),1-0,D02
2102,"Ding, Liren","Grischuk, Alexander",2805,2775,2019.06.14,,1/2-1/2,
2103,"Rapport, Richard","Grischuk, Alexander",2698,2750,2017.08.03,,0-1,A45
2104,"Aronian, Levon","Grischuk, Alexander",2781,2776,2021.06.12,,1-0,
2105,"Ivanchuk, Vassily","Grischuk, Alexander",2731,2785,2013.09.27,tourn,0-1,D83
2106,"Radjabov, Teimour","Grischuk, Alexander",2734,2810,2014.12.16,swiss,0-1,D78
2107,"Carlsen, Magnus","Grischuk, Alexander",2847,2776,2021.05.24,,1-0,
2108,"Grischuk, Alexander","Nakamura, Hikaru",2750,2786,2017.05.20,,1/2-1/2,E01
2109,"Duda, Jan Krzysztof","Grischuk, Alexander",2737,2766,2018.09.18,,1-0,E81
2110,"Najer, Evgeniy","Grischuk, Alexander",2635,2715,2007.11.27,,1/2-1/2,C48
2111,"Wojtaszek, Radoslaw","Grischuk, Alexander",2728,2764,2019.11.07,,1/2-1/2,A40
2112,"Adams, Michael","Grischuk, Alexander",2729,2715,2007.11.22,,1/2-1/2,C54
2113,"Carlsen, Magnus","Grischuk, Alexander",2872,2764,2013.03.19,tourn,1-0,C65
2114,"Atabayev, Yusup","Grischuk, Alexander",2428,2771,2015.09.13,k.o.,1/2-1/2,B90
2115,"Grischuk, Alexander","Shirov, Alexei",2671,2715,2002.04.07,,1-0,B81
2116,"Shulman, Yury","Grischuk, Alexander",2565,2720,2005.12.03,,1/2-1/2,E46
2117,"Seirawan, Yasser","Grischuk, Alexander",,,2015.10.13,rapid,0-1,E70
2118,"Grischuk, Alexander","Duda, Jan Krzysztof",2732,2683,2018.12.28,blitz,1/2-1/2,A06
2119,"Grischuk, Alexander","Bortnyk, Olexandr",2778,2604,2021.08.10,,0-1,B04
2120,"Grischuk, Alexander","Guseinov, Gadir",2777,2666,2020.02.17,,1-0,B36
