,White,Black,WhiteELO,BlackELO,Date,Event,Result,Opening
1841,"Radjabov, Teimour","Karjakin, Sergey",2756,2721,2009.05.09,swiss,1-0,D02
1842,"Karjakin, Sergey","Solak, Dragan",2756,2618,2013.12.02,,1/2-1/2,D15
1843,"Karjakin, Sergey","Harikrishna, Pentala",2527,2551,2003.01.02,,1/2-1/2,B33
1844,"Karjakin, Sergey","Giri, Anish",2748,2779,2019.07.14,,1/2-1/2,
1845,"Karjakin, Sergey","Caruana, Fabiano",,,2016.03.28,swiss,1-0,
1846,"So, Wesley","Karjakin, Sergey",2770,2773,2016.07.19,,1/2-1/2,E46
1847,"Dominguez Perez, Leinier","Karjakin, Sergey",2754,2756,2013.12.12,swiss (rapid),0-1,C77
1848,"Najer, Evgeniy","Karjakin, Sergey",2608,2562,2003.12.14,blitz,1-0,B90
1849,"Ponomariov, Ruslan","Karjakin, Sergey",2743,2527,2002.11.29,,1/2-1/2,B90
1850,"Karjakin, Sergey","Wesley, George",2773,2780,2018.08.12,,1/2-1/2,C54
1851,"Paichadze, Luka","Karjakin, Sergey",2564,2760,2018.09.26,team-swiss,1/2-1/2,C47
1852,"Karjakin, Sergey","Vidit, Santosh Gujrathi",2752,2726,2020.10.25,,1-0,B67
1853,"Karjakin, Sergey","Nakamura, Hikaru",2773,2792,2017.08.17,tourn (blitz),1-0,C67
1854,"Susilodinata, Andrean","Karjakin, Sergey",,,2001.10.??,,0-1,B92
1855,"Topalov, Veselin","Karjakin, Sergey",2771,2786,2013.04.30,tourn,1-0,A64
1856,"Savchenko, Yuri","Karjakin, Sergey",,2269,2001.??.??,tourn,0-1,A36
1857,"Carlsen, Magnus","Karjakin, Sergey",2840,2785,2016.12.29,swiss (blitz),0-1,A04
1858,"Karjakin, Sergey","Nisipeanu, Liviu Dieter",,,2011.06.17,,1-0,C63
1859,"Polgar, Judit","Karjakin, Sergey",2722,2562,2003.11.29,,1-0,B90
1860,"Mamedyarov, Shakhriyar","Karjakin, Sergey",2760,2732,2008.03.22,tourn (rapid),1/2-1/2,E12
1861,"Karjakin, Sergey","Andreikin, Dmitry",2762,2720,2015.09.21,,1/2-1/2,C67
1862,"Amonatov, Farrukh","Karjakin, Sergey",2602,2779,2016.06.19,,0-1,C47
1863,"Svidler, Peter","Karjakin, Sergey",2749,2785,2012.08.04,,1/2-1/2,C48
1864,"Karjakin, Sergey","Kramnik, Vladimir",2782,2803,2013.06.12,tourn (blitz),1-0,D78
1865,"Karjakin, Sergey","Aronian, Levon",2706,2750,2009.03.20,,0-1,C67
1866,"Shimanov, Aleksandr","Karjakin, Sergey",2587,2754,2019.12.30,blitz,1-0,A45
1867,"Short, Nigel D","Karjakin, Sergey",2655,2727,2008.07.03,match (rapid),0-1,B23
1868,"Karjakin, Sergey","Vachier Lagrave, Maxime",2782,2789,2018.06.24,tourn (rapid),0-1,A48
1869,"Milov, Vadim","Karjakin, Sergey",2622,2771,2014.06.16,swiss (rapid),0-1,E46
1870,"Karjakin, Sergey","Milliet, Sophie",2599,2309,2005.02.05,team,1-0,C42
1871,"Karjakin, Sergey","Mamedyarov, Shakhriyar",,,????.??.??,,1/2-1/2,
1872,"Karjakin, Sergey","Anand, Viswanathan",2750,2756,2019.08.27,,1/2-1/2,D37
1873,"Karjakin, Sergey","Maletin, Pavel",2771,2588,2014.06.20,swiss (blitz),1/2-1/2,B85
1874,"Anand, Viswanathan","Karjakin, Sergey",2786,2781,2017.06.05,tourn (blitz),1/2-1/2,C65
1875,"Karjakin, Sergey","Mamedyarov, Shakhriyar",2753,2817,2018.11.14,tourn (blitz),1/2-1/2,B12
1876,"Karjakin, Sergey","McShane, Luke J",2562,2649,2003.12.22,swiss,0-1,B33
1877,"So, Wesley","Karjakin, Sergey",2765,2753,2018.11.14,blitz,1/2-1/2,A28
1878,"Karjakin, Sergey","Zozulia, Anna",2206,2360,2000.??.??,swiss,0-1,B22
1879,"Khalifman, Alexander","Karjakin, Sergey",2632,2678,2007.08.24,,1/2-1/2,D23
1880,"Karjakin, Sergey","Svidler, Peter",2766,2758,2014.03.13,tourn,1/2-1/2,B48
1881,"Karjakin, Sergey","Cebalo, Miso",2560,2510,2003.07.30,swiss,1/2-1/2,C12
1882,"Karjakin, Sergey","Lputian, Smbat G",2580,2634,2004.06.02,tourn (blitz),1/2-1/2,C18
1883,"Michalik, Peter","Karjakin, Sergey",2568,2743,2021.12.30,blitz,1-0,C88
1884,"Timofeev, Artyom","Karjakin, Sergey",2651,2723,2009.11.26,k.o.,1/2-1/2,C90
1885,"Caruana, Fabiano","Karjakin, Sergey",2709,2760,2010.11.16,tourn (blitz),0-1,D10
1886,"Timofeev, Artyom","Karjakin, Sergey",2651,2723,2009.11.26,k.o.,1/2-1/2,C90
1887,"Nakamura, Hikaru","Karjakin, Sergey",2657,2635,2005.04.29,k.o. (blitz),0-1,B53
1888,"Karjakin, Sergey","Gaynutdinov, Kostislav",2206,2362,2000.04.17,team-swiss,0-1,B33
1889,"Karjakin, Sergey","Barbier, Wim",2523,2188,2002.09.22,,1-0,B90
1890,"Nikolovski, Nikola","Karjakin, Sergey",2420,2765,2017.10.11,team-swiss,0-1,B23
1891,"Nepomniachtchi, Ian","Karjakin, Sergey",2721,2756,2013.12.15,rapid,0-1,A22
1892,"Karjakin, Sergey","Kamsky, Gata",2732,2726,2008.05.05,,1/2-1/2,C95
1893,"Karjakin, Sergey","Rapport, Richard",2743,2763,2021.12.22,blitz,0-1,E94
1894,"Karjakin, Sergey","Hammer, Jon Ludvig",2767,2608,2013.05.07,blitz,1-0,A05
1895,"Karjakin, Sergey","Ni, Hua",2599,2625,2005.02.22,swiss,0-1,C18
1896,"Megaranto, Susanto","Karjakin, Sergey",2550,2760,2019.09.10,,0-1,E00
1897,"Dubov, Daniil","Karjakin, Sergey",2702,2752,2020.12.16,,1-0,C53
1898,"Karjakin, Sergey","Areshchenko, Alexander",2388,2479,2001.11.19,tourn,1/2-1/2,B92
1899,"Karjakin, Sergey","Morozevich, Alexander",2727,2788,2008.08.30,tourn (blitz),1/2-1/2,B82
1900,"Aronian, Levon","Karjakin, Sergey",2813,2767,2013.05.12,tourn,0-1,E15
1901,"Ponkratov, Pavel","Karjakin, Sergey",2628,2752,2020.10.03,,0-1,E20
1902,"Karjakin, Sergey","Ermakov, E1.",2752,2513,2020.06.09,,1/2-1/2,B10
1903,"Karjakin, Sergey","Wesley, George",2748,2763,2019.11.07,,1/2-1/2,C47
1904,"Anand, Viswanathan","Karjakin, Sergey",2782,2760,2017.12.08,k.o. (blitz),1/2-1/2,A18
1905,"Karjakin, Sergey","Rasulov, Vugar",2752,2478,2020.06.06,blitz,1-0,B90
1906,"Karjakin, Sergey","Bu, Xiangzhi",2645,2632,2005.07.11,tourn,0-1,B90
1907,"Leko, Peter","Karjakin, Sergey",,,????.??.??,,1-0,
1908,"Karjakin, Sergey","Bruned, Boris",2678,2211,2007.04.05,,1-0,E42
1909,"Malakhov, Vladimir","Karjakin, Sergey",2670,2658,2005.11.18,swiss (rapid),1/2-1/2,A11
1910,"Simacek, Petr","Karjakin, Sergey",2472,2694,2007.10.07,,0-1,B22
1911,"Karjakin, Sergey","Topalov, Veselin",2767,2793,2013.05.18,tourn,1/2-1/2,B96
1912,"Ponomariov, Ruslan","Karjakin, Sergey",2726,2779,2012.07.16,tourn,1/2-1/2,C67
1913,"So, Wesley","Karjakin, Sergey",2812,2781,2017.06.10,tourn (blitz),1/2-1/2,C54
1914,"Karjakin, Sergey","Iotov, Valentin Dimitrov",2786,2553,2014.08.06,team-swiss,0-1,B01
1915,"Karjakin, Sergey","Ivanchuk, Vassily",2730,2786,2008.10.23,team-swiss,0-1,B80
1916,"Volkov, Sergey","Karjakin, Sergey",2629,2580,2004.04.12,tourn (blitz),1-0,D20
1917,"Shipov, Sergei","Karjakin, Sergey",2630,2460,2002.02.10,,1/2-1/2,D26
1918,"Safarli, Eltaj","Karjakin, Sergey",2664,2779,2016.06.03,tourn,1/2-1/2,B13
1919,"Karjakin, Sergey","Vachier Lagrave, Maxime",2782,2789,2018.06.01,tourn,1-0,D87
1920,"Karjakin, Sergey","Anand, Viswanathan",2753,2779,2019.04.06,tourn,1-0,D37
1921,"Karjakin, Sergey","Navara, David",2773,2737,2017.08.18,tourn (blitz),0-1,B15
1922,"Sasikiran, Krishnan","Karjakin, Sergey",2654,2566,2004.05.09,tourn (blitz),1/2-1/2,D27
1923,"Karjakin, Sergey","Radjabov, Teimour",2779,2788,2012.07.09,tourn (blitz),1/2-1/2,B32
1924,"Karjakin, Sergey","Galliamova, Alisa",2599,2477,2005.02.18,swiss,1-0,B61
1925,"Nakamura, Hikaru","Karjakin, Sergey",2805,2773,2019.05.11,blitz,1/2-1/2,
1926,"Karjakin, Sergey","Volokitin, Andrei",,,25.??.??,,1/2-1/2,
1927,"Jobava, Baadur","Karjakin, Sergey",2658,2686,2007.05.03,,0-1,B96
1928,"Carlsen, Magnus","Karjakin, Sergey",2813,2725,2010.03.18,,0-1,A20
1929,"Karjakin, Sergey","Nakamura, Hikaru",2783,2786,2017.12.16,k.o. (blitz),1/2-1/2,A18
1930,"Le, Quang Liem","Karjakin, Sergey",2693,2779,2012.07.10,blitz,1/2-1/2,A07
1931,"Karjakin, Sergey","Aleksandrov, Aleksej",2645,2630,2005.09.22,team,1/2-1/2,C97
1932,"Kramnik, Vladimir","Karjakin, Sergey",2803,2782,2013.06.18,,1/2-1/2,A29
1933,"Tkachiev, Vladislav","Karjakin, Sergey",2661,2694,2007.11.01,team-tourn,0-1,D45
1934,"Karjakin, Sergey","Leko, Peter",2591,2741,2004.07.27,tourn (blitz),0-1,B33
1935,"Yu, Yangyi","Karjakin, Sergey",2721,2762,2015.09.18,,1/2-1/2,A31
1936,"Carlsen, Magnus","Karjakin, Sergey",2815,2776,2011.06.21,tourn,1/2-1/2,E43
1937,"Karjakin, Sergey","Nakamura, Hikaru",2760,2790,2016.03.12,tourn,1-0,E15
1938,"Jumabayev, Rinat","Karjakin, Sergey",2654,2752,2020.05.02,blitz,1-0,A45
1939,"Karjakin, Sergey","Andreikin, Dmitry",2779,2700,2012.07.10,blitz,1-0,C76
1940,"Firouzja, Alireza","Karjakin, Sergey",2703,2709,2021.04.24,,1-0,
1941,"Kovtoniuk, Natalia","Karjakin, Sergey",,2460,2002.05.14,swiss,0-1,A05
1942,"Karjakin, Sergey","Gajewski, Grzegorz",2762,2654,2015.10.10,rapid,1-0,A45
1943,"Karjakin, Sergey","Deep Fritz, Comp",2547,,2003.06.21,schev (rapid),1-0,B48
1944,"Nielsen, Peter Heine","Karjakin, Sergey",2620,2527,2002.12.28,,1-0,D20
1945,"Karjakin, Sergey","Clarke, Brian",2752,2429,2020.06.09,,0-1,B90
1946,"Ding, Liren","Karjakin, Sergey",2760,2781,2019.05.25,,1-0,
1947,"Nepomniachtchi, Ian","Karjakin, Sergey",2733,2776,2011.01.09,match (rapid),1-0,C45
1948,"Mamedyarov, Shakhriyar","Karjakin, Sergey",2747,2769,2016.01.31,tourn,1/2-1/2,D27
1949,"Wang, Yue","Karjakin, Sergey",2725,2756,2013.11.28,,1/2-1/2,E06
1950,"Topalov, Veselin","Karjakin, Sergey",2775,2776,2011.03.13,tourn (rapid),1/2-1/2,D27
1951,"Markowski, Tomasz","Karjakin, Sergey",2564,2645,2005.09.20,team,0-1,A29
1952,"Gelfand, Boris","Karjakin, Sergey",2773,2776,2013.07.09,,1/2-1/2,
1953,"Karjakin, Sergey","Adly, Ahmed",2771,2594,2014.06.20,swiss (blitz),1/2-1/2,B52
1954,"Karjakin, Sergey","Bu, Xiangzhi",2732,2708,2008.04.05,team,0-1,B90
1955,"Karjakin, Sergey","Carlsen, Magnus",2672,2698,2006.11.01,,1/2-1/2,B33
1956,"Karjakin, Sergey","Meier, Georg",2783,2630,2017.05.24,k.o. (blitz),1-0,D00
1957,"Topalov, Veselin","Karjakin, Sergey",2739,2460,2002.04.03,k.o. (rapid),1-0,B51
1958,"Karjakin, Sergey","Gasimov, Ilgar",2776,2746,2011.03.19,tourn (rapid),1/2-1/2,C24
1959,"Karjakin, Sergey","Andreikin, Dmitry",2760,2683,2010.11.17,,0-1,C11
1960,"Karjakin, Sergey","Harikrishna, Pentala",2780,2698,2013.01.22,tourn,1/2-1/2,C67
1961,"Karjakin, Sergey","Sokolov, Ivan",2780,2663,2013.01.25,tourn,1-0,C78
1962,"Varavin, Viktor","Karjakin, Sergey",2465,2523,2002.08.04,,0-1,B50
1963,"Karjakin, Sergey","Naiditsch, Arkadij",2560,2574,2003.??.??,,0-1,
1964,"Sasikiran, Krishnan","Karjakin, Sergey",2654,2566,2004.05.09,tourn (blitz),1-0,D49
1965,"Karjakin, Sergey","Tomashevsky, Evgeny",2753,2749,2015.05.19,tourn,1-0,A11
1966,"Svidler, Peter","Karjakin, Sergey",2746,2732,2008.04.27,tourn,1-0,D47
1967,"Riazantsev, Alexander","Karjakin, Sergey",2674,2739,2010.06.10,tourn,0-1,E15
1968,"Karjakin, Sergey","Pinal, Nelson Borges",2785,2322,2012.08.28,,1-0,B31
1969,"Wei, Yi","Karjakin, Sergey",2724,2753,2015.07.29,,0-1,A01
1970,"Karjakin, Sergey","Mamedyarov, Shakhriyar",2782,2808,2018.06.15,blitz,1-0,C55
1971,"Karjakin, Sergey","Wesley, George",2779,2773,2016.07.13,,1/2-1/2,C65
1972,"Vidit Gujrathi, Santosh","Karjakin, Sergey",2726,2752,2020.10.25,,0-1,D37
1973,"Karjakin, Sergey","So, Wesley",2757,2770,2021.03.13,,0-1,C50
1974,"Onischuk, Alexander","Karjakin, Sergey",2662,2762,2015.09.14,k.o.,1-0,E15
1975,"Meier, Georg","Karjakin, Sergey",2630,2783,2017.05.24,k.o. (blitz),1/2-1/2,E05
1976,"Karjakin, Sergey","Ivanisevic, Ivan",2752,2604,2020.10.13,swiss (blitz),1/2-1/2,B30
1977,"Karjakin, Sergey","Heberla, Bartlomiej",2250,2330,2000.09.14,team,1-0,B00
1978,"Karjakin, Sergey","Nakamura, Hikaru",2786,2767,2013.04.18,tourn,1/2-1/2,C11
1979,"Jones, Gawain C B","Karjakin, Sergey",2640,2753,2018.01.13,tourn,1/2-1/2,C54
1980,"Karjakin, Sergey","Mamedyarov, Shakhriyar",2599,2657,2005.01.20,tourn,1/2-1/2,C42
1981,"Karjakin, Sergey","Cheparinov, Ivan",2762,2672,2013.10.26,team-swiss,1-0,B51
1982,"So, Wesley","Karjakin, Sergey",2772,2773,2019.05.10,blitz,1-0,
1983,"Ponkratov, Pavel","Karjakin, Sergey",2650,2774,2018.12.28,blitz,1/2-1/2,E10
1984,"Karjakin, Sergey","El Adnani, Mokliss",2760,2448,2017.12.26,swiss (rapid),1-0,B75
1985,"Karjakin, Sergey","Grischuk, Alexander",2763,2767,2018.03.12,tourn,1/2-1/2,C50
1986,"Karjakin, Sergey","Mamedov, Rauf",2743,2656,2021.12.23,blitz,0-1,A45
1987,"Grischuk, Alexander","Karjakin, Sergey",2756,2725,2010.03.21,tourn (rapid),1/2-1/2,D16
1988,"Polgar, Judit","Karjakin, Sergey",2680,2723,2009.11.18,tourn (blitz),0-1,C48
1989,"Nepomniachtchi, Ian","Karjakin, Sergey",2751,2783,2017.10.24,k.o. (blitz),1-0,C22
1990,"Karjakin, Sergey","Dominguez Perez, Leinier",2660,2638,2006.02.04,tourn,1/2-1/2,C42
1991,"Aronian, Levon","Karjakin, Sergey",2816,2778,2012.09.24,tourn,1-0,E15
1992,"Salem, A.R. Saleh","Karjakin, Sergey",2581,2771,2014.06.20,rapid,1-0,A42
1993,"Karjakin, Sergey","Maki, Veijo",2762,2379,2013.10.22,team-swiss,1-0,B35
1994,"Karjakin, Sergey","Antipov, Mikhail Al",2754,2549,2019.12.27,rapid,1-0,C53
1995,"Karjakin, Sergey","Kalinskiy, Vladimir",2206,,2000.??.??,swiss,1-0,B15
1996,"Karjakin, Sergey","Artemiev, Vladislav",2753,2671,2015.08.16,,1-0,B90
1997,"Mohammad, Samir","Karjakin, Sergey",2391,2730,2008.12.25,team,0-1,D43
1998,"Karjakin, Sergey","Van Foreest, Jorden",2743,2702,2022.01.21,,1-0,C50
1999,"Inarkiev, Ernesto","Karjakin, Sergey",2693,2748,2019.08.03,,0-1,
2000,"Dreev, Aleksey","Karjakin, Sergey",2682,2566,2004.05.09,tourn (blitz),1/2-1/2,D20
2001,"Kalinin, Oleg","Karjakin, Sergey",2395,2547,2003.??.??,tourn,0-1,D37
2002,"Zhang, Pengxiang","Karjakin, Sergey",2519,2576,2004.10.12,swiss (rapid),0-1,B55
2003,"Leko, Peter","Karjakin, Sergey",2730,2756,2013.12.16,tourn (blitz),0-1,B90
2004,"Aronian, Levon","Karjakin, Sergey",2777,2760,2015.02.14,,1/2-1/2,D47
2005,"Karjakin, Sergey","Sjugirov, Sanan",2752,2675,2020.09.08,,1-0,A01
2006,"Karjakin, Sergey","Arzumanian, Georgy",2489,2461,2002.04.19,tourn,1-0,B30
2007,"Karjakin, Sergey","Jones, Gawain C B",2752,2670,2020.10.20,,1-0,A48
2008,"Karjakin, Sergey","Radjabov, Teimour",2732,2751,2008.04.04,team,1/2-1/2,E94
2009,"Karjakin, Sergey","Zubov, Alexander",2752,2589,2020.06.02,,1-0,B90
2010,"Karjakin, Sergey","Bologan, Victor",2591,2663,2004.07.23,tourn,1/2-1/2,C42
2011,"Karjakin, Sergey","Kiriakov, Petr",2566,2560,2004.05.09,tourn (blitz),1-0,C11
2012,"Andreikin, Dmitry","Karjakin, Sergey",2715,2785,2012.08.13,,1/2-1/2,C48
2013,"Karjakin, Sergey","Dubov, Daniil",2785,2594,2012.08.05,,1/2-1/2,D22
2014,"Karjakin, Sergey","Macieja, Bartlomiej",2580,2633,2004.06.05,tourn (blitz),1-0,B48
2015,"Karjakin, Sergey","Mamedyarov, Shakhriyar",2779,2750,2016.06.19,,1-0,D38
2016,"Duda, Jan Krzysztof","Karjakin, Sergey",2737,2773,2018.09.06,blitz,1-0,B90
2017,"Karjakin, Sergey","Giri, Anish",2782,2782,2018.06.16,blitz,1-0,A01
2018,"Grischuk, Alexander","Karjakin, Sergey",2760,2739,2010.05.28,k.o. (rapid),1/2-1/2,E15
2019,"Karjakin, Sergey","Andreikin, Dmitry",2250,,2000.10.19,,1/2-1/2,C42
2020,"Nikolic, Predrag","Karjakin, Sergey",2646,2678,2007.08.31,schev,1/2-1/2,D11
2021,"Karjakin, Sergey","Hou, Yifan",2779,2663,2016.05.30,tourn,1-0,C83
2022,"Karjakin, Sergey","Nepomniachtchi, Ian",2773,2776,2019.05.08,blitz,1/2-1/2,
2023,"Deac, Bogdan Daniel","Karjakin, Sergey",2566,2760,2017.11.28,tourn (blitz),0-1,E11
2024,"Nakamura, Hikaru","Karjakin, Sergey",2776,2760,2015.02.16,,1-0,A33
2025,"Indjic, Aleksandar","Karjakin, Sergey",2620,2753,2018.12.29,swiss (blitz),0-1,A25
2026,"Karjakin, Sergey","Tomashevsky, Evgeny",2753,2747,2015.08.19,tourn,1/2-1/2,A05
2027,"Karjakin, Sergey","Huynh, Lam Binh Nguyen",2523,,2002.08.26,,1-0,B90
2028,"Karjakin, Sergey","Anand, Viswanathan",2760,2797,2015.02.18,match (rapid),1/2-1/2,A29
2029,"Karjakin, Sergey","Karpov, Anatoly",2782,2619,2013.06.07,tourn (rapid),1-0,B01
2030,"Tiviakov, Sergei","Karjakin, Sergey",2669,2661,2006.??.??,tourn,1/2-1/2,B22
2031,"Karjakin, Sergey","Nakamura, Hikaru",2635,2657,2005.04.29,k.o. (blitz),0-1,B90
2032,"Karjakin, Sergey","Artemiev, Vladislav",2757,2704,2021.07.24,,1-0,
2033,"Karjakin, Sergey","Na, Na",2566,,2004.05.05,tourn (blitz),1-0,C11
2034,"Karjakin, Sergey","Deac, Bogdan Daniel",2760,2566,2017.11.27,tourn (rapid),1-0,C54
2035,"Karjakin, Sergey","Vrolijk, Liam",2752,2480,2020.10.03,,0-1,A01
2036,"Karjakin, Sergey","Carlsen, Magnus",2752,2863,2020.05.21,,1/2-1/2,B81
2037,"Kasparov, Garry","Karjakin, Sergey",2812,2773,2017.08.14,tourn (rapid),1/2-1/2,E34
2038,"Matjushin, Gennady","Karjakin, Sergey",2431,2460,2002.03.??,tourn,1/2-1/2,A16
2039,"Karjakin, Sergey","Sethuraman, S.P.",2760,2673,2018.10.27,swiss,1/2-1/2,C65
2040,"Zhong, Yang","Karjakin, Sergey",2598,2658,2005.11.07,,1/2-1/2,B97
2041,"Fritz 5.32, Comp","Karjakin, Sergey",,2547,2003.06.21,schev (rapid),1-0,D04
2042,"Karjakin, Sergey","Timofeev, Artyom",2723,2651,2009.11.24,k.o.,1/2-1/2,B33
2043,"Karjakin, Sergey","Chao, Qi",2785,2720,2016.12.29,swiss (blitz),1-0,A45
2044,"Karjakin, Sergey","Amonatov, Farrukh",2760,2636,2017.12.29,blitz,1-0,B53
2045,"Karjakin, Sergey","Giri, Anish",2767,2768,2014.10.28,,1-0,B48
2046,"Karjakin, Sergey","Schitco, Ivan",2752,2467,2020.10.13,,1-0,D00
2047,"Nepomniachtchi, Ian","Karjakin, Sergey",2703,2786,2013.02.17,,1/2-1/2,A22
2048,"Rano, David","Karjakin, Sergey",,2566,2004.05.05,tourn (blitz),0-1,D45
2049,"Karjakin, Sergey","Kramnik, Vladimir",2725,2790,2010.03.25,,1-0,B09
2050,"Karjakin, Sergey","Tanaka, Taira Tyler",2752,2106,2020.06.09,,1-0,B78
2051,"Ding, Liren","Karjakin, Sergey",2702,2775,2012.12.17,tourn (blitz),0-1,D20
2052,"Karjakin, Sergey","Morozevich, Alexander",2775,2748,2012.11.29,tourn,1-0,B85
2053,"Svidler, Peter","Karjakin, Sergey",2765,2760,2017.12.29,blitz,1/2-1/2,A06
2054,"Karjakin, Sergey","Tishin, Dmitry",2269,2414,2001.??.??,tourn,1-0,B92
2055,"Karjakin, Sergey","Carlsen, Magnus",2769,2857,2016.11.12,match,1/2-1/2,C77
2056,"Karjakin, Sergey","Sasikiran, Krishnan",2566,2654,2004.05.09,tourn (blitz),0-1,C95
2057,"Karjakin, Sergey","Nepomniachtchi, Ian",2783,2751,2017.10.24,k.o. (blitz),1-0,A85
2058,"Karjakin, Sergey","Kosteniuk, Alexandra",2599,2490,2005.01.28,tourn,1-0,C28
2059,"Karjakin, Sergey","Grischuk, Alexander",2779,2752,2016.06.18,,0-1,E90
2060,"Karjakin, Sergey","Wei, Yi",2754,2725,2019.12.16,,1-0,C02
2061,"Kuzmin, Gennadi P","Karjakin, Sergey",2527,2460,2002.02.09,,0-1,B90
2062,"Svidler, Peter","Karjakin, Sergey",2747,2775,2012.11.28,tourn,1/2-1/2,A29
2063,"Karjakin, Sergey","Eljanov, Pavel",2762,2717,2015.09.29,k.o.,1/2-1/2,A29
2064,"Karjakin, Sergey","Jenni, Florian",2523,2505,2002.09.30,blitz,1/2-1/2,D27
2065,"Karjakin, Sergey","Shirov, Alexei",2547,2723,2003.04.03,tourn,1/2-1/2,C89
2066,"Karjakin, Sergey","Kovalenko, Igor",2762,2700,2015.10.11,rapid,0-1,C07
2067,"Karjakin, Sergey","Vachier Lagrave, Maxime",2781,2796,2017.06.24,tourn (rapid),1-0,A29
2068,"Ajrapetjan, Yuriy","Karjakin, Sergey",2192,2206,2000.??.??,tourn,0-1,A08
2069,"Karjakin, Sergey","Gelfand, Boris",2769,2739,2012.01.19,tourn,0-1,B90
2070,"Karjakin, Sergey","Smirin, Ilia",2754,2607,2019.12.28,rapid,0-1,B41
2071,"Salik, Serkan","Karjakin, Sergey",1986,2752,2020.06.06,blitz,0-1,B12
2072,"Karjakin, Sergey","Shirov, Alexei",2722,2730,2009.09.06,tourn,1/2-1/2,B78
2073,"Morozevich, Alexander","Karjakin, Sergey",2739,2772,2013.09.01,tourn (blitz),0-1,C00
2074,"Karjakin, Sergey","Nakamura, Hikaru",2783,2786,2017.12.16,k.o. (blitz),1/2-1/2,D02
2075,"Donchenko, Alexander","Karjakin, Sergey",2636,2743,2021.12.30,blitz,1-0,A13
2076,"Karjakin, Sergey","Zierk, Steven",2752,2499,2020.09.29,,0-1,C18
2077,"Karjakin, Sergey","Stefanova, Antoaneta",2672,2489,2006.10.27,,1/2-1/2,C78
2078,"Karjakin, Sergey","Ivanchuk, Vassily",2686,2729,2007.06.18,tourn,1/2-1/2,B78
2079,"Karjakin, Sergey","Drygalov, Andrey",2752,2495,2020.05.02,blitz,0-1,B41
2080,"Karjakin, Sergey","Sadowski, Julian",2576,2501,2004.10.23,,1-0,C99
2081,"Carlsen, Magnus","Karjakin, Sergey",2881,2772,2014.04.28,tourn,1/2-1/2,E15
2082,"Karjakin, Sergey","Navara, David",2723,2707,2009.11.28,k.o.,1-0,C10
2083,"Karjakin, Sergey","Navara, David",2678,2719,2007.01.21,,1-0,C88
2084,"Giri, Anish","Karjakin, Sergey",2734,2756,2013.12.16,tourn (blitz),1-0,E15
2085,"Karjakin, Sergey","Nozdrachev, Vladislav",2754,2494,2019.12.29,blitz,1-0,C53
2086,"Karjakin, Sergey","Anand, Viswanathan",2782,2759,2018.06.13,blitz,1/2-1/2,C50
2087,"Karjakin, Sergey","Carlsen, Magnus",2772,2853,2016.11.30,match (rapid),0-1,C77
2088,"Lputian, Smbat G","Karjakin, Sergey",2634,2580,2004.06.02,tourn (blitz),0-1,D15
2089,"Navara, David","Karjakin, Sergey",2646,2727,2008.08.02,,1/2-1/2,A29
2090,"Karjakin, Sergey","Nakamura, Hikaru",2783,2786,2017.12.16,k.o. (blitz),1/2-1/2,C67
2091,"Ding, Liren","Karjakin, Sergey",2805,2750,2019.08.13,blitz,1/2-1/2,D38
2092,"Bogner, Simon","Karjakin, Sergey",2571,2752,2020.06.02,,0-1,C33
2093,"Van Wely, Loek","Karjakin, Sergey",2655,2645,2005.08.27,,1-0,D15
2094,"Swiercz, Dariusz","Karjakin, Sergey",2646,2766,2015.12.26,swiss,1/2-1/2,E00
2095,"Gusarov, Grigory","Karjakin, Sergey",2354,2752,2020.08.25,,0-1,B18
2096,"Karjakin, Sergey","So, Wesley",2748,2763,2019.07.17,,1/2-1/2,
2097,"Akopian, Vladimir Eduardovic","Karjakin, Sergey",2696,2721,2009.04.21,tourn,1-0,B90
2098,"Anand, Viswanathan","Karjakin, Sergey",2788,2723,2009.11.16,,1-0,C67
2099,"Bruzon Batista, Lazaro","Karjakin, Sergey",2650,2660,2006.02.11,tourn,1-0,E14
2100,"Karjakin, Sergey","Kasimdzhanov, Rustam",2767,2706,2014.11.02,tourn,1-0,A22
2101,"Erenburg, Sergey","Karjakin, Sergey",2582,2658,2005.11.09,team,1/2-1/2,B90
2102,"Dzhumaev, Marat","Karjakin, Sergey",2540,2730,2008.12.27,team,0-1,B90
2103,"Nakamura, Hikaru","Karjakin, Sergey",2776,2760,2015.02.13,blitz,1-0,A06
2104,"Romanova, Ema","Karjakin, Sergey",2599,2752,2020.06.09,,0-1,A05
2105,"Karjakin, Sergey","Tregubov, Pavel V",2766,2599,2012.04.10,team-swiss,1-0,B48
2106,"Aronian, Levon","Karjakin, Sergey",2777,2760,2015.02.13,blitz,1-0,D27
2107,"Karjakin, Sergey","Grandelius, Nils",2752,2662,2020.08.18,,1-0,C02
2108,"Karjakin, Sergey","Grischuk, Alexander",2785,2737,2016.12.29,swiss (blitz),1-0,A04
2109,"Karjakin, Sergey","Fritz 7, Comp",2547,,2003.06.20,schev (rapid),1/2-1/2,B48
2110,"Aronian, Levon","Karjakin, Sergey",2750,2706,2009.03.20,tourn (rapid),1/2-1/2,D15
2111,"Radjabov, Teimour","Karjakin, Sergey",2788,2779,2012.07.08,tourn (rapid),0-1,C54
