,White,Black,WhiteELO,BlackELO,Date,Event,Result,Opening
2400,"Aronian, Levon","Kobalia, Mikhail",2693,2644,2005.04.27,team,1-0,D11
2401,"Korneev, Oleg","Aronian, Levon",2565,2390,1996.??.??,,1-0,B76
2402,"Doroshenko, Maxim","Aronian, Levon",2330,2330,1995.??.??,tourn,1/2-1/2,D91
2403,"So, Wesley","Aronian, Levon",2770,2781,2021.02.06,rapid,1/2-1/2,E39
2404,"Aronian, Levon","Topalov, Veselin",2792,2761,2016.06.19,tourn (blitz),1-0,E05
2405,"Aronian, Levon","Efimenko, Zahar",2693,2620,2005.06.28,,1-0,E20
2406,"Awerbach, Juri","Aronian, Levon",,,1954.??.??,swiss,1-0,E74
2407,"Grischuk, Alexander","Aronian, Levon",2712,2610,2003.03.17,swiss (blitz),1/2-1/2,C67
2408,"Aronian, Levon","Giri, Anish",2767,2782,2018.09.20,,1-0,C42
2409,"Rogov, Viacheslav","Aronian, Levon",,,1947.??.??,,1/2-1/2,B72
2410,"Carlsen, Magnus","Aronian, Levon",2863,2773,2020.09.26,,0-1,D90
2411,"Gagunashvili, Merab","Aronian, Levon",2444,2562,2001.08.25,match,1/2-1/2,D86
2412,"Rapport, Richard","Aronian, Levon",2763,2781,2021.06.21,blitz,1/2-1/2,
2413,"Aronian, Levon","Nakamura, Hikaru",2813,2775,2013.05.09,tourn,1-0,D10
2414,"Aronian, Levon","Alexander, Suedene",2420,2330,1997.??.??,,1-0,A30
2415,"Aronian, Levon","Ivanchuk, Vassily",2807,2765,2011.09.30,tourn,0-1,D38
2416,"Aronian, Levon","Ding, Liren",2775,2801,2019.12.02,,1/2-1/2,D41
2417,"Nepomniachtchi, Ian","Aronian, Levon",2751,2789,2017.08.23,k.o. (blitz),1/2-1/2,C77
2418,"Aronian, Levon","Anand, Viswanathan",2737,2798,2008.09.04,tourn,1/2-1/2,D16
2419,"Grischuk, Alexander","Aronian, Levon",2747,2808,2011.05.08,,1/2-1/2,D31
2420,"Pelletier, Yannick","Aronian, Levon",2589,2773,2009.10.30,team-swiss,1/2-1/2,D15
2421,"Aronian, Levon","Babula, Vlastimil",,,2004.11.12,team,1-0,E42
2422,"Aronian, Levon","Carlsen, Magnus",2773,2863,2020.09.26,,0-1,C53
2423,"Aronian, Levon","Sevian, Samuel",2785,2693,2022.04.29,blitz,1/2-1/2,B50
2424,"Aronian, Levon","Kramnik, Vladimir",2820,2801,2012.04.22,match,1/2-1/2,C67
2425,"Kempinski, Robert","Aronian, Levon",2549,2518,1999.11.30,,1/2-1/2,E14
2426,"Shirov, Alexei","Aronian, Levon",2720,2741,2006.11.10,tourn,0-1,C89
2427,"Nepomniachtchi, Ian","Aronian, Levon",2720,2801,2010.11.18,,0-1,C53
2428,"Grischuk, Alexander","Aronian, Levon",2375,2355,1992.??.??,,1-0,C54
2429,"Aronian, Levon","Wojtaszek, Radoslaw",2797,2744,2014.12.17,swiss,1/2-1/2,A18
2430,"Aronian, Levon","Vachier Lagrave, Maxime",2781,2765,2015.11.14,team-swiss,0-1,A48
2431,"Giri, Anish","Aronian, Levon",2778,2781,2015.12.07,swiss,1/2-1/2,A21
2432,"Aronian, Levon","Turner, Matthew J",2551,2491,2001.01.02,swiss,0-1,C10
2433,"Aronian, Levon","Rahman, Ziaur",2816,2516,2012.08.29,,1-0,A41
2434,"Wesley, George","Aronian, Levon",2786,2767,2018.06.13,,1/2-1/2,E05
2435,"Radjabov, Teimour","Aronian, Levon",,,2005.08.13,swiss (rapid),0-1,D37
2436,"Carlsen, Magnus","Aronian, Levon",2847,2781,2021.07.02,rapid,0-1,
2437,"Aronian, Levon","Guliev, Sarhan",2606,2524,2003.06.02,swiss,1/2-1/2,C45
2438,"Hesse, Peter","Aronian, Levon",,,2002.03.28,swiss,0-1,A53
2439,"Karjakin, Sergey","Aronian, Levon",2750,2765,2019.08.23,,1/2-1/2,D37
2440,"Aronian, Levon","Ding, Liren",2775,2801,2019.12.04,,0-1,A21
2441,"Aronian, Levon","Kasparov, Garry",2782,2812,2021.09.09,,0-1,
2442,"Wang, Yue","Aronian, Levon",2739,2750,2009.03.25,tourn (rapid),1/2-1/2,D11
2443,"Nepomniachtchi, Ian","Aronian, Levon",2751,2789,2017.08.23,k.o. (blitz),1/2-1/2,A29
2444,"Adams, Michael","Aronian, Levon",2715,2805,2017.12.10,k.o. (blitz),1/2-1/2,C67
2445,"Aronian, Levon","Karjakin, Sergey",2765,2753,2018.12.30,swiss (blitz),1-0,C54
2446,"Aronian, Levon","Nakamura, Hikaru",2808,2774,2011.03.13,tourn (rapid),1/2-1/2,E70
2447,"Topalov, Veselin","Aronian, Levon",2780,2739,2008.03.22,,1/2-1/2,A40
2448,"Gurevich, Gregory","Aronian, Levon",2669,2724,2005.09.20,,1/2-1/2,E12
2449,"Aronian, Levon","Solak, Dragan",2684,2596,2005.02.16,swiss,1-0,A54
2450,"Aronian, Levon","Sakaev, Konstantin",2606,2664,2003.06.12,swiss,1/2-1/2,D11
2451,"Aronian, Levon","Vallejo Pons, Francisco",2752,2650,2006.03.24,rapid,1/2-1/2,B23
2452,"Aronian, Levon","So, W.",2773,2770,2020.09.18,blitz,1/2-1/2,C50
2453,"Aronian, Levon","Carlsen, Magnus",2813,2862,2013.09.10,,1/2-1/2,A80
2454,"Gelfand, Boris","Aronian, Levon",2739,2809,2013.04.25,,1/2-1/2,D45
2455,"Aronian, Levon","Kramnik, Vladimir",,,2016.10.01,swiss,1/2-1/2,
2456,"Gavrilescu, David","Aronian, Levon",2518,2765,2022.05.22,blitz,0-1,B51
2457,"Aronian, Levon","Ivanchuk, Vassily",2793,2738,2017.07.01,tourn (blitz),1-0,A27
2458,"Kramnik, Vladimir","Aronian, Levon",2784,2805,2011.01.20,tourn,1/2-1/2,D10
2459,"Topalov, Veselin","Aronian, Levon",2791,2757,2008.12.17,tourn,1-0,D46
2460,"Aronian, Levon","McShane, Luke J",2802,2671,2011.12.03,swiss,1/2-1/2,D15
2461,"Aronian, Levon","Botvinnik, Mikhail",,,1951.12.06,,0-1,C03
2462,"Aronian, Levon","Grandelius, Nils",2785,2656,2022.04.16,rapid,1-0,B50
2463,"Aronian, Levon","Grischuk, Alexander",2808,2747,2011.05.09,k.o. (rapid),1/2-1/2,A34
2464,"Aronian, Levon","Harikrishna, Pentala",2528,2504,2001.05.25,k.o.,1-0,A11
2465,"Gelfand, Boris","Aronian, Levon",2733,2754,2009.04.24,,1/2-1/2,D39
2466,"Farh Nur, Nawrose","Aronian, Levon",,,1993.??.??,,0-1,B70
2467,"Nakamura, Hikaru","Aronian, Levon",2767,2797,2014.11.25,match (blitz),1/2-1/2,A45
2468,"Adhiban, Baskaran","Aronian, Levon",2660,2781,2021.06.26,rapid,0-1,
2469,"Aronian, Levon","Kramnik, Vladimir",2792,2812,2016.06.18,tourn (rapid),1/2-1/2,E05
2470,"Aronian, Levon","Karjakin, Sergey",2737,2727,2008.08.04,tourn,1/2-1/2,A17
2471,"Firouzja, Alireza","Aronian, Levon",2728,2773,2020.09.15,rapid,0-1,D78
2472,"Gratka, Krzysztof","Aronian, Levon",,,1997.??.??,,0-1,A29
2473,"Aronian, Levon","Kamsky, Gata",2768,2717,2009.08.12,tourn,1-0,A10
2474,"Aronian, Levon","Jacot, Laurent",,,2003.??.??,swiss,1-0,B23
2475,"Halkias, Stelios","Aronian, Levon",2482,2587,2000.01.27,,1/2-1/2,E62
2476,"Aronian, Levon","Usatchev, Sergei",,,1996.12.13,,1-0,A45
2477,"Aronian, Levon","Duda, Jan Krzysztof",2784,2658,2015.10.13,blitz,1-0,A13
2478,"Aronian, Levon","Kramnik, Vladimir",2825,2801,2012.06.07,blitz,1-0,C54
2479,"Sarana, Alexey","Aronian, Levon",2685,2785,2022.03.05,rapid,1-0,D27
2480,"Volokitin, Andrei","Aronian, Levon",2618,2863,2017.12.29,blitz,*,
2481,"Gagare, Shardul","Aronian, Levon",2494,2797,2018.01.28,,0-1,E11
2482,"Nakamura, Hikaru","Aronian, Levon",2777,2767,2018.12.01,,1-0,B11
2483,"Dominguez Perez, Leinier","Aronian, Levon",2713,2783,2010.06.05,k.o. (rapid),1/2-1/2,C65
2484,"Saric, Ivan","Aronian, Levon",2667,2758,2019.10.25,,0-1,C50
2485,"Aronian, Levon","Nakamura, Hikaru",2767,2777,2018.12.01,,0-1,C50
2486,"Vachier Lagrave, Maxime","Aronian, Levon",2860,2778,2020.12.31,,0-1,
2487,"Aronian, Levon","Vorobiov, Evgeny E",2648,2544,2004.02.24,,1-0,B37
2488,"Aronian, Levon","Acs, Peter",2562,2514,2001.08.26,match,1/2-1/2,A07
2489,"Suslov, Vasily","Aronian, Levon",,,1966.??.??,,1-0,A13
2490,"Aronian, Levon","Belozerov, Andrei",2330,2325,1995.??.??,,0-1,C13
2491,"Aronian, Levon","Sasikiran, Krishnan",2551,2573,2001.01.04,swiss,1/2-1/2,A30
2492,"Aronian, Levon","Cheparinov, Ivan",,,2003.03.14,swiss (blitz),1-0,B23
2493,"Abdusattorov, Nodirbek","Aronian, Levon",2690,2767,2021.11.08,blitz,0-1,
2494,"Aronian, Levon","Caruana, Fabiano",2767,2822,2018.07.24,,1-0,B23
2495,"Aronian, Levon","Sadykov, Rustem",2581,2400,2002.12.12,,1-0,B10
2496,"Aronian, Levon","Alekseev, Evgeny A",2768,2714,2009.08.10,tourn,1-0,E08
2497,"Aronian, Levon","McShane, Luke J",2581,2546,2002.12.12,,1-0,E62
2498,"Aronian, Levon","Pinski, Jan",,,1999.09.18,,1-0,D02
2499,"Aronian, Levon","Gaprindashvili, Valeriane",,,1995.??.??,,1-0,A04
2500,"Aronian, Levon","Nepomniachtchi, Ian",2801,2732,2017.11.30,,0-1,
2501,"Vachier Lagrave, Maxime","Aronian, Levon",2723,2780,2015.06.16,,1-0,D38
2502,"Aronian, Levon","Vajda, Levente",2502,2484,1999.03.06,,1/2-1/2,E68
2503,"Aronian, Levon","Karjakin, Sergey",2764,2782,2018.06.24,tourn (rapid),1/2-1/2,C50
2504,"Aronian, Levon","Bosiocic, Marin",2698,2567,2019.12.29,blitz,1-0,
2505,"Aronian, Levon","Karjakin, Sergey",2805,2760,2017.12.30,blitz,1-0,D37
2506,"Markov, Mikhail","Aronian, Levon",,,2013.08.12,,0-1,D45
2507,"Kovalev, Vladislav","Aronian, Levon",2639,2805,2017.12.26,swiss (rapid),1-0,C48
2508,"Aronian, Levon","Grischuk, Alexander",2803,2783,2013.12.16,tourn (blitz),0-1,B07
2509,"Aronian, Levon","Artemiev, Vladislav",2758,2746,2019.11.14,,0-1,D15
2510,"Yu, Yang","Aronian, Levon",2739,2750,2009.02.24,tourn,1/2-1/2,D12
2511,"Aronian, Levon","Wagner, Dennis",2813,2487,2013.05.31,simul,1/2-1/2,A48
2512,"So, Wesley","Aronian, Levon",2762,2797,2015.01.12,,1-0,C45
2513,"Aronian, Levon","Carlsen, Magnus",2802,2826,2011.11.16,tourn,1/2-1/2,E15
2514,"Aronian, Levon","Wesley, George",2780,2776,2018.11.13,,1/2-1/2,D45
2515,"Aronian, Levon","Ding, Liren",2797,2732,2015.01.25,,0-1,E90
2516,"Laznicka, Viktor","Aronian, Levon",2690,2783,2010.10.21,,1/2-1/2,E00
2517,"Aronian, Levon","Giri, Anish",2792,2782,2016.06.20,tourn (blitz),1/2-1/2,D43
2518,"Aronian, Levon","Minasian, Artashes",,,2000.08.30,tourn,1-0,C16
2519,"Aronian, Levon","Vachier Lagrave, Maxime",2739,2822,2020.12.02,,1-0,
2520,"Aronian, Levon","Vachier Lagrave, Maxime",2792,2789,2016.06.12,tourn (blitz),0-1,A46
2521,"Aronian, Levon","Nepomniachtchi, Ian",2740,2785,2020.11.11,,1-0,
2522,"Conquest, Stuart C","Aronian, Levon",,,2000.12.29,swiss,1/2-1/2,B22
2523,"Vachier Lagrave, Maxime","Aronian, Levon",2860,2778,2020.11.23,tourn,1/2-1/2,
2524,"Aronian, Levon","Bartel, Mateusz",2775,2634,2019.12.29,blitz,1-0,E15
2525,"Leko, Peter","Aronian, Levon",2753,2739,2008.03.27,,1/2-1/2,C88
2526,"Aronian, Levon","Grischuk, Alexander",2809,2764,2013.03.23,tourn,1/2-1/2,E18
2527,"Le, Quang Liem","Aronian, Levon",2774,2767,2021.11.20,blitz,1/2-1/2,
2528,"Aronian, Levon","Geller, Efim",,,1951.11.22,,0-1,C90
2529,"Aronian, Levon","Nakamura, Hikaru",2781,2708,2010.01.12,team-tourn,1-0,E99
2530,"Aronian, Levon","Svidler, Peter",2757,2727,2008.12.21,tourn,1/2-1/2,A29
2531,"Aronian, Levon","Svidler, Peter",2782,2750,2010.03.18,tourn (rapid),0-1,A16
2532,"Bacrot, Etienne","Aronian, Levon",2705,2757,2008.11.21,team-schev,1/2-1/2,B85
2533,"Matlakov, Maxim","Aronian, Levon",2728,2799,2017.09.11,k.o.,1-0,D17
2534,"Rychagov, Andrey","Aronian, Levon",,,2003.03.17,swiss (blitz),0-1,E38
2535,"Aronian, Levon","Nevednichy, Vladislav",2518,2537,1999.12.01,team,1-0,E66
2536,"Nepomniachtchi, Ian","Aronian, Levon",2778,2778,2020.12.27,,1/2-1/2,
2537,"Svidler, Peter","Aronian, Levon",2765,2752,2006.03.08,tourn,1/2-1/2,C88
2538,"Miroshnichenko, Evgenij","Aronian, Levon",2599,2645,2004.05.30,match (rapid),0-1,A13
2539,"Aronian, Levon","Kramnik, Vladimir",2830,2787,2014.03.27,tourn,1/2-1/2,D36
2540,"Aronian, Levon","Korobov, Anton",2765,2671,2022.05.22,blitz,1-0,B50
2541,"Aronian, Levon","Kramnik, Vladimir",2777,2783,2015.02.16,,1/2-1/2,E05
2542,"Aronian, Levon","Morozevich, Alexander",2763,2774,2008.06.13,tourn (rapid),1-0,D45
2543,"Aronian, Levon","Lundberg, Mads",,,1995.??.??,,1-0,B08
2544,"Giri, Anish","Aronian, Levon",2711,2816,2012.09.07,,0-1,E07
2545,"Martinez Alcantara, Jose Eduardo","Aronian, Levon",2598,2785,2022.04.29,blitz,0-1,C77
2546,"Aronian, Levon","Mamedyarov, Shakhriyar",2772,2772,2019.11.07,rapid,1/2-1/2,C53
2547,"Vidit Gujrathi, Santosh","Aronian, Levon",2727,2782,2021.11.20,blitz,0-1,D28
2548,"Matlakov, Maxim","Aronian, Levon",2728,2799,2017.09.11,k.o.,0-1,A56
2549,"Aronian, Levon","Khachiyan, Melikset",2310,2440,1996.??.??,team,1/2-1/2,C69
2550,"Aronian, Levon","Popov, Valeriy",2684,2588,2005.02.18,,1-0,D15
2551,"Aronian, Levon","Anand, Viswanathan",,,2017.08.05,team,1/2-1/2,A34
2552,"Nepomniachtchi, Ian","Aronian, Levon",2778,2778,2020.11.25,schev,0-1,
2553,"Ho, Andrew","Aronian, Levon",,,1996.??.??,,0-1,D85
2554,"Ivanchuk, Vassily","Aronian, Levon",2786,2757,2008.11.16,,1/2-1/2,C77
2555,"Alekseev, Evgeny","Aronian, Levon",2681,2819,2017.12.27,rapid,*,
2556,"Aronian, Levon","Dominguez Perez, Leinier",2785,2756,2022.04.26,k.o.,1/2-1/2,C42
2557,"Aronian, Levon","Radjabov, Teimour",2752,2700,2006.02.18,tourn,1-0,E93
2558,"Aronian, Levon","Caruana, Fabiano",2765,2808,2015.08.23,,1-0,D37
2559,"Carlsen, Magnus","Aronian, Levon",2855,2792,2016.06.19,tourn (blitz),1/2-1/2,C55
2560,"Sadvakasov, Darmen","Aronian, Levon",2612,2724,2005.11.30,k.o.,0-1,C67
2561,"Aronian, Levon","Ding, Liren",2781,2799,2021.05.23,,1/2-1/2,
2562,"Aronian, Levon","Jobava, Baadur",,,2000.09.02,swiss,1-0,B90
2563,"Hebert, Jean","Aronian, Levon",,,1996.??.??,,0-1,A20
2564,"Carlsen, Magnus","Aronian, Levon",2872,2775,2019.12.08,,0-1,C44
2565,"Iuldachev, Saidali","Aronian, Levon",2550,2675,2004.10.16,team-swiss,0-1,B30
2566,"Carlsen, Magnus","Aronian, Levon",2552,2645,2004.06.20,,0-1,A45
2567,"Yilmaz, Turhan","Aronian, Levon",,,2002.06.12,match (rapid),0-1,B12
2568,"Aronian, Levon","Anand, Viswanathan",2744,2779,2007.03.27,rapid,1-0,D12
2569,"Aronian, Levon","Morozevich, Alexander",2825,2769,2012.06.13,tourn,0-1,A84
2570,"Naiditsch, Arkadij","Aronian, Levon",,,2004.02.29,,1/2-1/2,C65
2571,"Aronian, Levon","Nakamura, Hikaru",2767,2777,2018.12.01,,0-1,C54
2572,"Aronian, Levon","Anand, Viswanathan",2809,2783,2017.08.05,,1/2-1/2,A35
2573,"Svidler, Peter","Aronian, Levon",2728,2744,2007.02.17,tourn,1/2-1/2,C89
2574,"Aronian, Levon","Svidler, Peter",,,????.??.??,,0-1,
2575,"Aronian, Levon","So, Wesley",2781,2770,2021.06.21,blitz,1-0,
2576,"Aronian, Levon","Gashimov, Vugar",2571,2470,2002.06.18,,0-1,D27
2577,"Kruppa, Yuri","Aronian, Levon",2540,2455,1998.??.??,,1-0,D80
2578,"Le, Quang Liem","Aronian, Levon",2709,2782,2021.08.06,,1-0,
2579,"Ding, Liren","Aronian, Levon",2771,2802,2017.09.26,,1/2-1/2,D39
2580,"Carlsen, Magnus","Aronian, Levon",2881,2778,2021.04.25,,1/2-1/2,
2581,"Breder, Dennis","Aronian, Levon",2440,2581,2003.03.09,team-tourn,0-1,C47
2582,"So, Wesley","Aronian, Levon",2778,2764,2018.06.16,blitz,1/2-1/2,A15
2583,"Nadanian, Ashot","Aronian, Levon",,,1999.10.16,,0-1,E55
2584,"Kramnik, Vladimir","Aronian, Levon",2791,2807,2011.09.02,tourn (rapid),1/2-1/2,B70
2585,"Aronian, Levon","Artemiev, Vladislav",2781,2704,2021.06.28,,1/2-1/2,D45
2586,"Aronian, Levon","Bretagne, Telecom",2825,,2012.06.03,simul,0-1,B23
2587,"Aronian, Levon","Yu, Yangyi",2765,2752,2019.08.13,blitz,1/2-1/2,D11
2588,"Aronian, Levon","Braunstein, David M",,,1962.??.??,,0-1,B28
2589,"Aronian, Levon","Na, Na",,,1952.??.??,,1-0,C99
2590,"Ding, Liren","Aronian, Levon",2799,2782,2021.12.06,,1-0,E60
2591,"Aronian, Levon","Anand, Viswanathan",2792,2784,2016.02.15,blitz,0-1,A22
2592,"Aronian, Levon","Radjabov, Teimour",2744,2729,2007.03.28,tourn (rapid),0-1,D00
2593,"Aronian, Levon","Hracek, Zbynek",2551,2612,2001.03.11,team,1/2-1/2,A07
2594,"Reinderman, Dimitri","Aronian, Levon",2525,2518,1999.12.05,team,1/2-1/2,B39
2595,"Aronian, Levon","Yegiazarian, Arsen",2562,2551,2001.09.18,tourn,1-0,B50
2596,"So, Wesley","Aronian, Levon",2741,2778,2021.04.28,,1/2-1/2,
2597,"Leko, Peter","Aronian, Levon",2723,2797,2014.12.13,tourn (blitz),0-1,C62
2598,"Aronian, Levon","Ding, Liren",2775,2801,2019.12.04,,1-0,C53
2599,"Rakhmanov, Alexander","Aronian, Levon",2629,2765,2018.12.27,swiss (rapid),1-0,A22
2600,"Aronian, Levon","Vachier Lagrave, Maxime",2782,2763,2021.09.25,,0-1,
2601,"Aronian, Levon","Tomashevsky, Evgeny",2784,2758,2015.10.23,team-swiss,1/2-1/2,D15
2602,"Aronian, Levon","Nakamura, Hikaru",2785,2750,2022.03.13,rapid,0-1,C50
2603,"Aronian, Levon","Huzman, Alexander",2693,2577,2005.06.22,swiss,1-0,E15
2604,"Bu, Xiangzhi","Aronian, Levon",2601,2581,2002.12.15,,1/2-1/2,D39
2605,"Nakamura, Hikaru","Aronian, Levon",2746,2765,2018.12.30,swiss (blitz),1/2-1/2,C67
2606,"Lupulescu, Constantin","Aronian, Levon",2656,2781,2021.06.05,,1/2-1/2,
2607,"Kosteniuk, Alexandra","Aronian, Levon",2517,2786,2009.11.16,,0-1,C60
2608,"Aronian, Levon","Shimanov, Aleksandr",2775,2587,2019.12.26,rapid,1/2-1/2,B10
2609,"Aronian, Levon","Geanta, H.",,,1994.??.??,,1-0,C18
2610,"Aronian, Levon","Sukandar, Irine Kharisma",2767,2397,2019.01.22,swiss,1-0,A29
2611,"Aronian, Levon","Ding, Liren",2782,2799,2021.07.11,,1/2-1/2,
2612,"Aronian, Levon","Ivanchuk, Vassily",2801,2731,2013.12.05,,1/2-1/2,E91
2613,"Nakamura, Hikaru","Aronian, Levon",2753,2807,2011.10.08,tourn,1-0,D31
2614,"Amin, Bassem","Aronian, Levon",2710,2765,2018.12.26,rapid,0-1,A07
2615,"Mamedyarov, Shakhriyar","Aronian, Levon",2774,2752,2019.06.06,,0-1,
2616,"Aronian, Levon","Fressinet, Laurent",2792,2687,2016.06.09,tourn (rapid),1-0,A20
2617,"Lautier, Joel","Aronian, Levon",2670,2610,2003.01.11,team-tourn,1-0,C67
2618,"Borgo, Giulio","Aronian, Levon",2375,2390,1996.09.21,team-swiss,1-0,B55
2619,"Giri, Anish","Aronian, Levon",2782,2767,2018.09.20,,1/2-1/2,E91
2620,"Vachier Lagrave, Maxime","Aronian, Levon",2760,2781,2021.05.25,,1/2-1/2,
2621,"Aronian, Levon","Ivanchuk, Vassily",2815,2766,2012.12.15,blitz,1/2-1/2,E70
2622,"Aronian, Levon","Anand, Viswanathan",2765,2773,2018.11.14,tourn (blitz),1/2-1/2,C54
2623,"Gelfand, Boris","Aronian, Levon",2703,2649,2003.11.01,,1-0,E04
2624,"Wiedenkeller, Michael","Aronian, Levon",,,2015.09.12,k.o.,0-1,D85
2625,"Tsomaia, Sergo","Aronian, Levon",,,1996.??.??,team,0-1,B74
2626,"Vajda, Levente","Aronian, Levon",2320,2330,1995.??.??,,1/2-1/2,B50
2627,"Carlsen, Magnus","Aronian, Levon",2876,2780,2015.06.15,tourn (blitz),1/2-1/2,C36
2628,"Nakamura, Hikaru","Aronian, Levon",2787,2792,2016.06.12,tourn (blitz),1/2-1/2,D56
2629,"Carlsen, Magnus","Aronian, Levon",2842,2728,2021.12.28,rapid,0-1,
2630,"So, Wesley","Aronian, Levon",2779,2765,2015.08.26,,0-1,E20
2631,"Aronian, Levon","Anand, Viswanathan",2739,2799,2008.03.23,tourn (rapid),1-0,D30
2632,"Aronian, Levon","Wang, Hao",2802,2752,2013.01.23,tourn,1-0,A29
2633,"Vachier Lagrave, Maxime","Aronian, Levon",2784,2781,2021.02.09,rapid,1/2-1/2,C78
2634,"Hansen, Eric","Aronian, Levon",2606,2772,2022.02.20,,1/2-1/2,
2635,"Aronian, Levon","Borisenko, Andrei",,,1998.04.25,,1-0,A20
2636,"Aronian, Levon","Ding, Liren",2802,2771,2017.09.27,,1-0,D43
2637,"Aronian, Levon","Goldenberg, Danny",,,2000.09.02,swiss,1-0,A26
2638,"Aronian, Levon","Grischuk, Alexander",2781,2777,2020.12.25,,1-0,C54
2639,"Shankland, Sam","Aronian, Levon",2691,2781,2021.02.07,rapid,0-1,D38
2640,"Iordachescu, Viorel","Aronian, Levon",2539,2502,1999.03.15,,1/2-1/2,B51
2641,"Aronian, Levon","Bacrot, Etienne",2528,2627,2001.05.23,,1-0,A07
2642,"Radjabov, Teimour","Aronian, Levon",2758,2778,2020.11.23,tourn,1-0,
2643,"Nakamura, Hikaru","Aronian, Levon",2754,2752,2019.07.03,,1/2-1/2,C65
2644,"Leko, Peter","Aronian, Levon",2740,2752,2006.03.20,rapid,1/2-1/2,C63
2645,"Aronian, Levon","Gavrilescu, David",2765,2518,2022.05.23,blitz,1/2-1/2,D00
2646,"Aronian, Levon","Spassky, Boris Vasilievich",,,1957.01.??,,1/2-1/2,C05
2647,"Nepomniachtchi, Ian","Aronian, Levon",2751,2789,2017.08.23,k.o. (blitz),1-0,C70
2648,"Karjakin, Sergey","Aronian, Levon",2706,2750,2009.03.20,,0-1,C67
2649,"Aronian, Levon","Hamrakulova, Yulduz",,,1993.??.??,,1-0,D01
2650,"Aronian, Levon","Nakamura, Hikaru",2801,2741,2010.11.18,,1-0,E63
2651,erigaisi arjun,"Aronian, Levon",2616,2767,2021.11.08,blitz,1-0,
2652,"Nepomniachtchi, Ian","Aronian, Levon",2751,2789,2017.08.23,k.o. (blitz),1-0,C77
2653,"Aronian, Levon","Robson, Ray",2785,2681,????.??.??,,0-1,
2654,"Aronian, Levon","Izoria, Zviad",2562,2486,2001.08.21,,1-0,B18
2655,"Morozevich, Alexander","Aronian, Levon",2748,2815,2012.12.16,tourn (blitz),1-0,D16
2656,"Aronian, Levon","Radjabov, Teimour",2805,2773,2012.01.29,tourn,1/2-1/2,D79
2657,"Aronian, Levon","Carlsen, Magnus",2827,2923,2019.06.03,blitz,1-0,
2658,"Aronian, Levon","Giorgadze, Giorgi",2455,,1998.01.28,,1/2-1/2,A13
2659,"Aronian, Levon","Gelfand, Boris",2773,2756,2009.10.05,,1/2-1/2,D45
2660,"Aronian, Levon","Viswanathan, Abinav",2756,2764,2019.11.09,,1/2-1/2,C67
2661,"Aronian, Levon","Sandler, Leonid",2390,2345,1996.09.30,team-swiss,0-1,B82
2662,"Grischuk, Alexander","Aronian, Levon",2784,2778,2020.06.09,,0-1,
2663,"Aronian, Levon","Bokros, Albert",,,1994.??.??,,1-0,A45
2664,"Mamedyarov, Shakhriyar","Aronian, Levon",2801,2767,2018.08.21,,1/2-1/2,D37
2665,"Aronian, Levon","Giri, Anish",2802,2714,2011.11.10,team-swiss,1-0,D37
2666,"Radjabov, Teimour","Aronian, Levon",2734,2797,2014.12.11,swiss (rapid),0-1,A12
2667,"Vachier Lagrave, Maxime","Aronian, Levon",2822,2739,2020.12.02,,1/2-1/2,
2668,"Aronian, Levon","Nakamura, Hikaru",2724,2662,2005.10.11,,1/2-1/2,E15
2669,"Aronian, Levon","Nepomniachtchi, Ian",2773,2784,2020.09.18,blitz,1/2-1/2,D84
2670,"Vachier Lagrave, Maxime","Aronian, Levon",2804,2802,2017.09.21,,1-0,C84
2671,"Speelman, Jon S","Aronian, Levon",2623,2551,2001.01.05,,1/2-1/2,A17
2672,"Carlsen, Magnus","Aronian, Levon",2881,2778,2020.06.11,,1/2-1/2,
2673,"Aronian, Levon","Carlsen, Magnus",2784,2851,2016.04.28,,1-0,A15
2674,"Aronian, Levon","Caruana, Fabiano",2792,2804,2016.06.11,tourn (blitz),1-0,B08
2675,"Aronian, Levon","Sarin, Nihal",2767,2667,2021.11.20,blitz,1/2-1/2,
2676,"Artemiev, Victor","Aronian, Levon",2731,2772,2019.11.09,blitz,0-1,A14
2677,"Aronian, Levon","Le, Quang Liem",2782,2709,2021.08.02,,1/2-1/2,
2678,"Aronian, Levon","Bagirov, Rufat",2571,2516,2002.06.23,match (rapid),1-0,D38
2679,"Aronian, Levon","Artemiev, Vladislav",2772,2700,2021.12.30,blitz,0-1,C50
2680,"Aronian, Levon","Kovalenko, Ivan",2785,2674,2022.03.19,rapid,1/2-1/2,B40
2681,"Anand, Viswanathan","Aronian, Levon",2788,2786,2009.11.14,tourn,0-1,D15
2682,"Esen, Baris","Aronian, Levon",2538,2783,2010.09.23,,0-1,D76
2683,"Baramidze, David","Aronian, Levon",2594,2777,2015.02.03,tourn,1/2-1/2,C65
2684,"Esipenko, Andrey","Aronian, Levon",2723,2785,2022.03.24,,1/2-1/2,
2685,"Aronian, Levon","Mchedlishvili, Mikheil",2805,2603,2017.12.27,swiss (rapid),1-0,A42
2686,"Aronian, Levon","Carlsen, Magnus",2775,2872,2019.12.08,,1-0,A09
2687,"Nepomniachtchi, Ian","Aronian, Levon",2785,2740,2020.11.11,,1/2-1/2,
2688,"Aronian, Levon","Nepomniachtchi, Ian",2740,2785,2020.11.11,,1-0,
2689,"Aronian, Levon","Firouzja, Alireza",2758,2702,2019.10.03,,1/2-1/2,A20
