,White,Black,WhiteELO,BlackELO,Date,Event,Result,Opening,Rounds
1932,"Giri, Anish","Vachier Lagrave, Maxime",2764,2778,2020.06.23,,1/2-1/2,D45,6
1933,"Vachier Lagrave, Maxime","So, W.",2774,2767,2019.11.19,,1/2-1/2,A06,2.17
1934,"Wang, Hao","Vachier Lagrave, Maxime",2710,2758,2014.12.16,swiss,1/2-1/2,D97,3
1935,"Roser, Kevin","Vachier Lagrave, Maxime",2365,2542,2006.03.26,,0-1,B43,8
1936,"Vachier Lagrave, Maxime","Baklan, Vladimir",2788,2614,2016.05.29,team-tourn,1-0,A21,2.5
1937,"So, Wesley","Vachier Lagrave, Maxime",2770,2760,2021.06.13,,1/2-1/2,,8.3
1938,"Vachier Lagrave, Maxime","Sarin, Nihal",2822,2657,2020.11.01,,0-1,,1.1
1939,"Vachier Lagrave, Maxime","Topalov, Veselin",2789,2761,2016.06.12,tourn (blitz),1/2-1/2,B51,18
1940,"Caruana, Fabiano","Vachier Lagrave, Maxime",2816,2789,2018.06.16,blitz,0-1,A07,13
1941,"Netzer, Jean","Vachier Lagrave, Maxime",2125,2271,2002.??.??,team,0-1,B79,4.1
1942,"Theodorou, Nikolas","Vachier Lagrave, Maxime",2559,2773,2021.12.27,rapid,1/2-1/2,,7
1943,"Meier, Georg","Vachier Lagrave, Maxime",2646,2705,2012.10.16,tourn,0-1,A34,5
1944,"Vachier Lagrave, Maxime","Nepomniachtchi, Ian",2719,2717,2013.07.29,,1-0,D73,7
1945,"Vachier Lagrave, Maxime","Svidler, Peter",2804,2751,2017.09.16,,1/2-1/2,C54,5.2
1946,"Vachier Lagrave, Maxime","Radjabov, Teimour",2742,2715,2013.11.15,team-swiss,1/2-1/2,D63,7.1
1947,"Vachier Lagrave, Maxime","Clarke, Brian",2778,2429,2020.06.09,,1-0,A15,5
1948,"Vachier Lagrave, Maxime","Karjakin, Sergey",2789,2782,2018.06.23,tourn (rapid),1-0,D37,7
1949,"Carlsen, Magnus","Vachier Lagrave, Maxime",2872,2780,2019.12.04,,0-1,B95,1.9
1950,"Vachier Lagrave, Maxime","Ris, Robert",2715,2407,2013.02.26,swiss,1-0,A18,9
1951,"Vachier Lagrave, Maxime","Xiong, Jeffery",2751,2710,2021.08.24,,1-0,C67,7.5
1952,"Topalov, Veselin","Vachier Lagrave, Maxime",2754,2788,2016.04.18,tourn (blitz),1-0,B51,3
1953,"Vachier Lagrave, Maxime","Mamedyarov, Shakhriyar",2789,2808,2018.06.22,tourn (rapid),1-0,C70,7
1954,"Hracek, Zbynek","Vachier Lagrave, Maxime",2598,2634,2007.11.05,,1/2-1/2,B90,8
1955,"Strzemiecki, Zbigniew","Vachier Lagrave, Maxime",2367,2703,2010.12.18,swiss (rapid),0-1,B07,3
1956,"Vachier Lagrave, Maxime","Karjakin, Sergey",2703,2760,2010.11.17,,1/2-1/2,C65,26.2
1957,"Nikcevic, Nebojsa","Vachier Lagrave, Maxime",2459,2302,2002.04.24,tourn,1/2-1/2,A18,5
1958,"Papaioannou, Ioannis","Vachier Lagrave, Maxime",2631,2813,2016.09.05,swiss,1/2-1/2,A33,4.33
1959,"Vachier Lagrave, Maxime","Frade Marques, Helder",2186,2181,2000.??.??,tourn,1-0,B30,5
1960,"Wesley, George","Vachier Lagrave, Maxime",2762,2775,2019.06.14,,1/2-1/2,A34,9
1961,"So, Wesley","Vachier Lagrave, Maxime",2754,2779,2019.06.14,,1-0,,18.3
1962,"Nihal, Sarin","Vachier Lagrave, Maxime",2657,2822,2020.11.01,,1-0,,3.8
1963,"Vachier Lagrave, Maxime","Shomoev, Anton",2637,2562,2008.02.21,swiss,1-0,B81,8
1964,"Negi, D.S.","Vachier Lagrave, Maxime",2657,2705,2013.04.05,,1/2-1/2,B90,13
1965,"Caruana, Fabiano","Vachier Lagrave, Maxime",2796,2719,2013.08.24,k.o.,1/2-1/2,D11,5.2
1966,"Radjabov, Teimour","Vachier Lagrave, Maxime",2758,2774,2019.09.27,,1-0,A34,6.2
1967,"Pigusov, Evgeny","Vachier Lagrave, Maxime",2555,2780,2019.12.29,blitz,0-1,E63,5.43
1968,"Vachier Lagrave, Maxime","Comte, Frederic",2271,2070,2002.05.09,team,1-0,B70,9.1
1969,"Jakovenko, Dmitry","Vachier Lagrave, Maxime",2691,2573,2007.01.24,,1-0,B96,10
1970,"Nakamura, Hikaru","Vachier Lagrave, Maxime",2777,2779,2018.10.11,,0-1,D85,2.25
1971,"Vachier Lagrave, Maxime","Praggnanandhaa, Rameshbabu",2760,2608,2021.07.23,,1-0,,29.7
1972,"Vachier Lagrave, Maxime","Ismail, Shereif",2527,2215,????.??.??,,1-0,,3.15
1973,"Predke, Alexandr","Vachier Lagrave, Maxime",2682,2761,2022.03.04,,0-1,B95,4.2
1974,"Vachier Lagrave, Maxime","Cueto, Jonny",2575,2315,2006.??.??,,1/2-1/2,C41,1
1975,"Skuhala, Jernej","Vachier Lagrave, Maxime",2294,2793,2018.02.07,,0-1,B90,5
1976,"Wojtaszek, Radoslaw","Vachier Lagrave, Maxime",2705,2784,2021.01.29,,1/2-1/2,D82,11
1977,"Giri, Anish","Vachier Lagrave, Maxime",2797,2775,2015.02.16,tourn,1/2-1/2,D78,2
1978,"So, Wesley","Vachier Lagrave, Maxime",2754,2779,2019.06.27,,1/2-1/2,,2.5
1979,"Vachier Lagrave, Maxime","Smirin, Ilia",2780,2607,2019.12.26,rapid,1/2-1/2,B08,5.2
1980,"Giri, Anish","Vachier Lagrave, Maxime",2772,2761,2021.12.30,blitz,1/2-1/2,A35,14.4
1981,"Vachier Lagrave, Maxime","Dobrov, V.",2722,2537,2013.03.10,,1/2-1/2,C08,3.2
1982,"Vachier Lagrave, Maxime","Yu, Yangyi",2761,2713,2022.03.06,,1/2-1/2,,5
1983,"Vachier Lagrave, Maxime","Vallejo Pons, Francisco",2789,2707,2017.12.27,swiss (rapid),1/2-1/2,C70,9.30
1984,"Caruana, Fabiano","Vachier Lagrave, Maxime",2818,2778,2019.08.23,,1/2-1/2,B90,6
1985,"Vachier Lagrave, Maxime","Adams, Michael",2795,2747,2017.05.12,,1/2-1/2,C89,1.1
1986,"Vachier Lagrave, Maxime","Batsiashvili, Nino",,,2018.01.26,,1-0,C76,4.4
1987,"Postny, Evgeny","Vachier Lagrave, Maxime",2637,2718,2013.06.02,tourn,1/2-1/2,D84,4.1
1988,"Vachier Lagrave, Maxime","Efimenko, Zahar",2751,2644,2014.12.04,swiss,1/2-1/2,A29,9
1989,"Carlsen, Magnus","Vachier Lagrave, Maxime",2855,2789,2016.06.19,tourn (blitz),0-1,B53,4
1990,"Wang, Yue","Vachier Lagrave, Maxime",2626,2577,2006.09.18,k.o.,0-1,D79,3.4
1991,"Carlsen, Magnus","Vachier Lagrave, Maxime",2862,2784,2021.02.11,rapid,1-0,D85,2.13
1992,"Banusz, Tamas","Vachier Lagrave, Maxime",2361,2412,2003.10.29,,0-1,D76,7
1993,"Vachier Lagrave, Maxime","Edouard, Romain",2703,2636,2010.12.17,swiss (blitz),1-0,B70,11
1994,"Sargissian, Gabriel","Vachier Lagrave, Maxime",,,2015.09.14,k.o.,1/2-1/2,A29,2.1
1995,"Movsesian, Sergei","Vachier Lagrave, Maxime",,,2014.01.31,swiss,1/2-1/2,B92,4.1
1996,"Vachier Lagrave, Maxime","Brochet, Philippe",2382,2392,2003.06.25,,1/2-1/2,B32,6
1997,"Vachier Lagrave, Maxime","Batchuluun, Tsegmed",2768,2513,2014.08.03,team-swiss,1-0,D14,2.1
1998,"Caruana, Fabiano","Vachier Lagrave, Maxime",2795,2788,2016.05.10,match (blitz),1-0,A48,13
1999,"Vachier Lagrave, Maxime","Robin, Samy",2278,2122,2002.??.??,match,1-0,C77,3.1
2000,"Vachier Lagrave, Maxime","Bu, Xiangzhi",2716,2714,2008.10.27,,1-0,B90,4
2001,"Vachier Lagrave, Maxime","Van der Lende, Ilias",2793,2332,2018.02.28,,1-0,C00,8
2002,"Vachier Lagrave, Maxime","Bluebaum, Matthias",2784,2670,2021.02.06,rapid,1/2-1/2,D35,4.7
2003,"Carlsen, Magnus","Vachier Lagrave, Maxime",2886,2822,2020.12.11,,1/2-1/2,,3.1
2004,"Vachier Lagrave, Maxime","Tomashevsky, Evgeny",2775,2716,2015.02.23,tourn,0-1,C88,8
2005,"Vachier Lagrave, Maxime","Ramirez, Alex",2778,2567,2020.05.12,,0-1,A45,5
2006,"Vachier Lagrave, Maxime","Caruana, Fabiano",2766,2791,2021.11.29,,1-0,C72,1.15
2007,"So, Wesley","Vachier Lagrave, Maxime",2767,2774,2019.11.19,,1/2-1/2,B90,2.4
2008,"Wei, Yi","Vachier Lagrave, Maxime",2721,2774,2019.09.03,,1-0,B90,1.6
2009,"Vachier Lagrave, Maxime","Swiercz, Dariusz",2796,2647,2017.02.11,,1-0,A29,5
2010,"Vachier Lagrave, Maxime","Shakirov, A.",2784,2662,2020.11.17,swiss,1-0,A11,7
2011,"Papp, Sarah","Vachier Lagrave, Maxime",2358,2780,2019.03.07,team-swiss (rapid),0-1,B20,9
2012,"Vachier Lagrave, Maxime","Dreev, Aleksey",2780,2649,2018.09.08,,1/2-1/2,A01,2
2013,"Volkov, Sergey","Vachier Lagrave, Maxime",2633,2632,2008.05.03,k.o. (rapid),1-0,D97,3.2
2014,"Nakamura, Hikaru","Vachier Lagrave, Maxime",2769,2789,2018.06.13,blitz,1/2-1/2,B50,5
2015,"Vachier Lagrave, Maxime","Radjabov, Teimour",2760,2765,2021.06.22,blitz,1-0,,24.5
2016,"Vachier Lagrave, Maxime","Fedoseev, Vladimir",2791,2726,2017.07.22,,1/2-1/2,B11,6
2017,"Vachier Lagrave, Maxime","Topalov, Veselin",2723,2798,2015.06.15,tourn (blitz),1-0,D02,9
2018,"Grimberg, Gilbert","Vachier Lagrave, Maxime",2285,2198,2001.??.??,tourn,1-0,A43,1
2019,"Vachier Lagrave, Maxime","Thorfinnsson, Bragi",2793,2426,2018.01.18,,1-0,C60,1
2020,Harika D,"Vachier Lagrave, Maxime",2517,2758,2022.04.23,,0-1,B22,6
2021,"Inkiov, Ventzislav","Vachier Lagrave, Maxime",2495,2488,2005.02.23,swiss,0-1,B47,4
2022,"Karjakin, Sergey","Vachier Lagrave, Maxime",2773,2792,2019.05.12,blitz,1-0,,26.3
2023,"Vachier Lagrave, Maxime","Dzagnidze, Nana",2527,2438,2005.09.16,,1-0,B12,2.1
2024,"Fressinet, Laurent","Vachier Lagrave, Maxime",2693,2699,2012.01.08,k.o. (rapid),1/2-1/2,D93,2.1
2025,"Esen, Baris","Vachier Lagrave, Maxime",2555,2682,2012.03.24,,1/2-1/2,D78,5.7
2026,"Van Foreest, Jorden","Vachier Lagrave, Maxime",2612,2780,2019.03.14,team-swiss (rapid),0-1,D97,10
2027,"Fier, Alexandr","Vachier Lagrave, Maxime",2560,2778,2020.06.02,,1-0,E91,4
2028,"Vachier Lagrave, Maxime","Wang, Hao",2780,2722,2018.10.27,swiss,1/2-1/2,C42,8
2029,"Vachier Lagrave, Maxime","Ragger, Markus",2811,2700,2017.04.30,team,1-0,D02,14.8
2030,"Nakamura, Hikaru","Vachier Lagrave, Maxime",2781,2793,2018.02.01,k.o. (rapid),1/2-1/2,D85,1.1
2031,"Vachier Lagrave, Maxime","Saleh Salem, Ra",2795,2633,2017.05.16,,1-0,B10,5.3
2032,"Vachier Lagrave, Maxime","Laznicka, Viktor",2762,2679,2014.06.20,rapid,1/2-1/2,A07,17
2033,"Vachier Lagrave, Maxime","Carlsen, Magnus",2763,2855,2021.09.27,,1/2-1/2,C53,3.6
2034,"Vachier Lagrave, Maxime","Xiong, Jeffery",2795,2652,2017.08.30,k.o. (blitz),1-0,C67,1.6
2035,"Svidler, Peter","Vachier Lagrave, Maxime",2751,2789,2017.09.15,,1/2-1/2,A34,5.1
2036,"Vachier Lagrave, Maxime","Aronian, Levon",2793,2797,2018.02.01,k.o. (rapid),1/2-1/2,C67,2.3
2037,"Vachier Lagrave, Maxime","Lacombe, Martin",2458,1939,2004.11.21,team,1-0,C65,1.1
2038,"Oparin, Grigoriy","Vachier Lagrave, Maxime",2652,2778,2020.09.23,,0-1,A36,1.6
2039,"Tiviakov, Sergei","Vachier Lagrave, Maxime",2637,2721,2010.09.04,team-tourn,1/2-1/2,B23,1
2040,"Nihal, Sarin","Vachier Lagrave, Maxime",2657,2822,2020.11.01,,1/2-1/2,,2.9
2041,"Bologan, Victor","Vachier Lagrave, Maxime",2687,2696,2009.03.21,,0-1,B52,2
2042,"Caruana, Fabiano","Vachier Lagrave, Maxime",2810,2798,2016.07.09,swiss,0-1,B90,1
2043,"Drasko, Milan","Vachier Lagrave, Maxime",2537,2716,2008.11.13,team-schev,1/2-1/2,A04,1.8
2044,"Vachier Lagrave, Maxime","Anand, Viswanathan",2722,2783,2013.04.24,,1/2-1/2,,4.1
2045,"Vachier Lagrave, Maxime","David, Alberto",2595,2529,2007.??.??,simul,1-0,B12,6
2046,"Vachier Lagrave, Maxime","Chanda, Sandipan",2715,2641,2011.02.14,swiss,1/2-1/2,D43,7.5
2047,"Jellouli, Moez","Vachier Lagrave, Maxime",1970,2186,2000.04.24,swiss,0-1,B39,4.3
2048,"Vachier Lagrave, Maxime","Guseinov, Gadir",2767,2665,2020.03.04,,1-0,B30,1
2049,"Vachier Lagrave, Maxime","Onischuk, Vladimir",2784,2633,2020.10.27,swiss,1-0,B07,6
2050,"Vachier Lagrave, Maxime","Demchenko, Anton",2763,2651,2021.10.30,,0-1,,4
2051,"Vachier Lagrave, Maxime","Caruana, Fabiano",2719,2796,2013.08.25,k.o.,1-0,A81,5.4
2052,"Vachier Lagrave, Maxime","Fressinet, Laurent",2703,2667,2009.08.21,tourn,1-0,C83,11
2053,"Caruana, Fabiano","Vachier Lagrave, Maxime",2791,2766,2021.11.29,,1-0,B31,1.18
2054,"Papasimakopoulos, Alexandros","Vachier Lagrave, Maxime",2251,2784,2021.03.02,,0-1,A83,2
2055,"Wei, Yi","Vachier Lagrave, Maxime",2721,2774,2019.09.03,,1-0,B90,1.4
2056,"Vachier Lagrave, Maxime","Gharamian, Tigran",2699,2676,2012.01.08,k.o. (rapid),1/2-1/2,B51,1.2
2057,"Vachier Lagrave, Maxime","Caruana, Fabiano",2766,2791,2021.11.29,,1-0,C55,1.25
2058,"Andreikin, Dmitry","Vachier Lagrave, Maxime",2398,2271,2001.10.28,,1/2-1/2,A00,7
2059,"Vachier Lagrave, Maxime","Anand, Viswanathan",2921,2747,2019.06.03,blitz,1/2-1/2,,5.2
2060,"Vachier Lagrave, Maxime","Ivanchuk, Vassily",2710,2775,2011.12.15,,1/2-1/2,B12,5
2061,"Vachier Lagrave, Maxime","Andreikin, Dmitry",2723,2650,2010.07.23,swiss,1/2-1/2,C63,5
2062,"Vachier Lagrave, Maxime","Swicarz, Maciej",2784,2341,2020.10.20,,1-0,A04,1
2063,"Cruz Lopez Claret, Carlos","Vachier Lagrave, Maxime",2334,2710,2011.12.29,,1/2-1/2,E77,2
2064,"Lepan, Marvin","Vachier Lagrave, Maxime",2189,2271,2002.??.??,team,0-1,D35,8.1
2065,"Svane, Rasmus","Vachier Lagrave, Maxime",2628,2766,2021.11.23,,1-0,A07,7
2066,"Vachier Lagrave, Maxime","Eljanov, Pavel",2573,2675,2007.01.26,,0-1,C54,11
2067,"Anand, Viswanathan","Vachier Lagrave, Maxime",2804,2723,2015.06.15,tourn (blitz),1/2-1/2,B35,4
2068,"Yu, Yangyi","Vachier Lagrave, Maxime",2763,2774,2019.10.02,,1/2-1/2,D86,7.3
2069,"Vachier Lagrave, Maxime","Magem Badals, Jordi",2722,2551,2013.09.12,,1/2-1/2,B12,5.2
2070,"Guadalpi, David","Vachier Lagrave, Maxime",2330,2573,2007.02.10,,0-1,D85,2
2071,"Miton, Kamil","Vachier Lagrave, Maxime",2604,2716,2008.11.19,,1/2-1/2,B96,6
2072,"Vachier Lagrave, Maxime","Nataf, Igor Alexandre",2458,2553,2004.08.17,,0-1,B30,2
2073,"Vachier Lagrave, Maxime","Nakamura, Hikaru",2779,2777,2018.10.11,,0-1,C54,2.20
2074,"Gelfand, Boris","Vachier Lagrave, Maxime",2758,2718,2009.12.02,,1-0,,48
2075,"Vachier Lagrave, Maxime","Gelfand, Boris",2758,2743,2014.12.13,tourn (blitz),1/2-1/2,E01,27
2076,"Vachier Lagrave, Maxime","Gelfand, Boris",2754,2744,2015.05.14,,1/2-1/2,B30,1.1
2077,"Dorfman, Iossif","Vachier Lagrave, Maxime",2586,2577,2006.08.14,,1/2-1/2,A36,1
2078,"Vachier Lagrave, Maxime","Cossin, Sebastien",2703,2486,2009.08.19,tourn,1-0,B92,9
2079,"Radjabov, Teimour","Vachier Lagrave, Maxime",2738,2758,2015.10.13,blitz,1/2-1/2,D85,11.2
2080,"Caruana, Fabiano","Vachier Lagrave, Maxime",2795,2788,2016.05.10,match (blitz),0-1,D94,15
2081,"Vachier Lagrave, Maxime","Aronian, Levon",2731,2765,2015.08.24,tourn,1/2-1/2,D38,2
2082,"Vachier Lagrave, Maxime","Savchenko, Boris",2730,2638,2010.02.12,swiss,1/2-1/2,B75,4
2083,"Vachier Lagrave, Maxime","Gadimbayli, Abdulla",2778,2470,2020.08.11,,1-0,A11,10
2084,"Vachier Lagrave, Maxime","Nepomniachtchi, Ian",2860,2778,2020.04.21,,1/2-1/2,,4.2
2085,"Vachier Lagrave, Maxime","Dubov, Daniil",2775,2700,2019.07.31,blitz,1-0,,10.3
2086,"Inarkiev, Ernesto","Vachier Lagrave, Maxime",2683,2796,2017.11.24,swiss,1/2-1/2,D84,8
2087,"Radjabov, Teimour","Vachier Lagrave, Maxime",2765,2778,2020.05.07,,1/2-1/2,D44,5.3
2088,"Vachier Lagrave, Maxime","So, W.",2774,2767,2019.11.19,,0-1,A20,2.9
2089,"Vachier Lagrave, Maxime","Lille I, Polytech",2573,2158,2007.03.11,simul,1-0,B33,1
2090,"Vachier Lagrave, Maxime","Leko, Peter",2745,2730,2013.12.18,swiss (rapid),1/2-1/2,A05,4.1
2091,"Vachier Lagrave, Maxime","Nakamura, Hikaru",2822,2900,2020.12.12,,1-0,,3.2
2092,"Vachier Lagrave, Maxime","Carlsen, Magnus",2763,2855,2021.09.27,,1/2-1/2,C88,3.2
2093,"Vachier Lagrave, Maxime","Moradiabadi, Elshan",2760,2555,2021.07.16,,1-0,,11.7
2094,"Caruana, Fabiano","Vachier Lagrave, Maxime",2795,2788,2016.05.10,match (blitz),1/2-1/2,B51,3
2095,"Esipenko, Andrey","Vachier Lagrave, Maxime",2677,2784,2021.01.18,,1/2-1/2,B53,3
2096,"Vachier Lagrave, Maxime","Anand, Viswanathan",2819,2770,2016.08.06,tourn,0-1,,2
2097,"Iotov, Valentin Dimitrov","Vachier Lagrave, Maxime",2414,2493,2004.11.08,swiss,1/2-1/2,D82,6
2098,"Vachier Lagrave, Maxime","Bielka, Samuel",2382,2155,2003.??.??,swiss,1-0,C06,8.4
2099,"Shankland, Sam","Vachier Lagrave, Maxime",2722,2780,2018.09.14,,0-1,A02,10.4
2100,"Vachier Lagrave, Maxime","Aronian, Levon",2789,2792,2016.06.11,tourn (blitz),1/2-1/2,C67,6
2101,"Ghaem Maghami, Ehsan","Vachier Lagrave, Maxime",2596,2758,2015.10.13,blitz,0-1,B22,4.2
2102,"Abdrlauf, Elham","Vachier Lagrave, Maxime",2373,2778,2020.08.18,,0-1,B15,6
2103,"Vachier Lagrave, Maxime","Degraeve, Jean Marc",2595,2520,2007.08.13,,1-0,,2
2104,"Wieczorek, Oskar","Vachier Lagrave, Maxime",2498,2784,2020.11.17,swiss,0-1,B15,5
2105,"Vachier Lagrave, Maxime","Jakovenko, Dmitry",2774,2681,2019.09.18,,1-0,C53,3.7
2106,"Vachier Lagrave, Maxime","So, Wesley",2789,2770,2016.06.20,tourn (blitz),1/2-1/2,A36,18
2107,"Giri, Anish","Vachier Lagrave, Maxime",2769,2819,2016.08.05,tourn,1/2-1/2,B90,1
2108,"Vachier Lagrave, Maxime","Loutre, Xavier",2637,,2006.03.25,,1-0,B40,3
2109,"Vachier Lagrave, Maxime","Matlakov, Maxim",2787,2614,2021.12.29,blitz,0-1,,11
2110,"Vachier Lagrave, Maxime","Granda Zuniga, Julio E",2703,2647,2009.07.15,,1/2-1/2,C65,8
2111,"Vachier Lagrave, Maxime","Libiszewski, Fabien",2577,2482,2006.08.21,,1/2-1/2,C42,7
2112,"Radjabov, Teimour","Vachier Lagrave, Maxime",2763,2766,2021.11.21,team,1/2-1/2,,9.2
2113,"Vachier Lagrave, Maxime","Shoker, Samy",2358,2233,2002.11.30,tourn,1-0,B06,1.1
2114,"Rausis, Igors","Vachier Lagrave, Maxime",2537,2593,2007.04.29,,1/2-1/2,D78,5
2115,"Gharamian, Tigran","Vachier Lagrave, Maxime",2660,2722,2013.03.09,swiss (rapid),0-1,D71,4
2116,"Vachier Lagrave, Maxime","So, W.",2778,2770,2020.06.06,,1/2-1/2,A28,1.6
2117,"Vachier Lagrave, Maxime","Donchenko, Alexander",2784,2668,2021.01.27,,1-0,,10.2
2118,"Van Foreest, Jorden","Vachier Lagrave, Maxime",2618,2780,2019.02.16,blitz,1/2-1/2,B76,7
2119,"Vachier Lagrave, Maxime","Matinian, Nikita",2778,2475,2020.08.11,,1-0,A48,2
2120,"Vachier Lagrave, Maxime","Eid, Amine",2542,1820,2006.03.26,,1-0,B78,2
2121,"Firouzja, Alireza","Vachier Lagrave, Maxime",2759,2760,2021.05.24,,1/2-1/2,,6.5
2122,"Vachier Lagrave, Maxime","Aronian, Levon",2779,2767,2018.08.26,tourn,1/2-1/2,C67,8
2123,"Vachier Lagrave, Maxime","Bruzon Batista, Lazaro",2785,2666,2016.02.02,swiss,1-0,C67,8
2124,"Milov, Vadim","Vachier Lagrave, Maxime",2604,2198,2001.01.27,,1-0,A58,5
2125,"Shchekachev, Andrei","Vachier Lagrave, Maxime",2528,2686,2012.07.21,,1-0,A15,8.4
2126,"Wojtaszek, Radoslaw","Vachier Lagrave, Maxime",2733,2731,2015.07.27,swiss,1-0,D83,7
2127,"Lu, Shanglei","Vachier Lagrave, Maxime",2627,2804,2016.12.26,rapid,0-1,B51,3.23
2128,"Dominguez Perez, Leinier","Vachier Lagrave, Maxime",2739,2779,2018.08.02,,0-1,B90,1.8
2129,"Vachier Lagrave, Maxime","Berkes, Ferenc",2766,2676,2021.11.14,,1/2-1/2,C50,3.3
2130,"Vachier Lagrave, Maxime","Klein, David",2780,2492,2019.01.10,team-swiss (rapid),1-0,C67,1
2131,"Vachier Lagrave, Maxime","Giri, Anish",2860,2731,2021.03.16,,1/2-1/2,,4.4
2132,"Aronian, Levon","Vachier Lagrave, Maxime",2781,2784,2021.02.09,rapid,1/2-1/2,D96,1.14
2133,"Grigoriants, Sergey","Vachier Lagrave, Maxime",2561,2789,2017.12.27,swiss (rapid),1/2-1/2,A33,6.43
2134,"Tari, Aryan","Vachier Lagrave, Maxime",2556,2785,2016.01.28,swiss,0-1,D90,3
2135,"Vachier Lagrave, Maxime","Melkumyan, Hrant",2686,2639,2012.07.27,swiss,1/2-1/2,D45,5
2136,"Nakamura, Hikaru","Vachier Lagrave, Maxime",2791,2819,2016.08.24,match (blitz),1-0,E60,22
2137,"Radulov, Ivan","Vachier Lagrave, Maxime",2407,2187,2000.07.31,tourn,1-0,A04,7
2138,"Vachier Lagrave, Maxime","Philippe, Christophe",2680,2403,2012.06.07,team-tourn,1/2-1/2,B46,8.5
2139,"Vachier Lagrave, Maxime","Aronian, Levon",2781,2765,2018.12.13,k.o.,1-0,C02,1.8
2140,"Adams, Michael","Vachier Lagrave, Maxime",2753,2742,2013.10.08,,1-0,B40,2.2
2141,"Duda, Jan Krzysztof","Vachier Lagrave, Maxime",2756,2763,2021.09.29,,0-1,B90,5.3
2142,"Grischuk, Alexander","Vachier Lagrave, Maxime",2750,2765,2015.12.07,swiss,1/2-1/2,B96,4
2143,"Tiviakov, Sergei","Vachier Lagrave, Maxime",2668,2757,2014.10.09,swiss,1/2-1/2,B52,6
2144,"So, Wesley","Vachier Lagrave, Maxime",2780,2779,2018.08.11,rapid,1/2-1/2,A04,?
2145,"Firouzja, Alireza","Vachier Lagrave, Maxime",2804,2750,2022.05.14,,0-1,D78,9.3
2146,"Vachier Lagrave, Maxime","Nakamura, Hikaru",2789,2769,2018.06.21,tourn (rapid),1/2-1/2,C53,5
2147,"Dominguez Perez, Leinier","Vachier Lagrave, Maxime",2754,2745,2013.12.16,tourn (blitz),1-0,B36,27
2148,"Vachier Lagrave, Maxime","Mamedyarov, Shakhriyar",2768,2743,2014.08.05,team-swiss,0-1,E68,4.1
2149,"Vachier Lagrave, Maxime","Cruz, Cristhian",2722,2529,2013.09.14,,1-0,A90,7.1
2150,"Vachier Lagrave, Maxime","Short, Nigel D",2713,2690,2013.01.31,k.o. (rapid),0-1,C76,1.1
2151,"Vachier Lagrave, Maxime","Aronian, Levon",2796,2801,2017.11.18,swiss,1/2-1/2,C77,3
2152,"Vachier Lagrave, Maxime","Wesley, George",2775,2762,2019.05.11,,1-0,E04,1
2153,"Vachier Lagrave, Maxime","Cossin, Sebastien",2681,2466,2008.09.04,tourn (rapid),1-0,B90,12
2154,"Vachier Lagrave, Maxime",Kadam Om Manish,2778,2114,2020.06.02,,1-0,A48,1
2155,"Jobava, Baadur","Vachier Lagrave, Maxime",2696,2775,2015.02.25,tourn,0-1,B23,9
2156,"Tikkanen, Hans","Vachier Lagrave, Maxime",2586,2710,2011.11.03,team-swiss,1/2-1/2,D87,1.1
2157,"Vachier Lagrave, Maxime","Chao, Qi",2718,2617,2009.??.??,,1/2-1/2,C42,7
2158,"Vachier Lagrave, Maxime","Fontaine, Robert",2796,2549,2017.01.18,,1/2-1/2,C02,2
2159,"Jakovenko, Dmitry","Vachier Lagrave, Maxime",2681,2774,2019.09.16,,1/2-1/2,A15,3.1
2160,"Topalov, Veselin","Vachier Lagrave, Maxime",2737,2780,2019.12.11,,1/2-1/2,A37,1.1
2161,"Hajek, Jan","Vachier Lagrave, Maxime",2205,2458,2004.07.03,swiss,0-1,D87,1
2162,"Giri, Anish","Vachier Lagrave, Maxime",2763,2767,2020.03.19,,1/2-1/2,D85,3
2163,"Dubov, Daniil","Vachier Lagrave, Maxime",2702,2784,2021.01.03,,0-1,B51,3.21
2164,"Vachier Lagrave, Maxime","Nepomniachtchi, Ian",2784,2789,2021.02.07,rapid,1/2-1/2,B51,10.4
2165,"Vachier Lagrave, Maxime","Giri, Anish",2745,2734,2013.12.16,tourn (blitz),1/2-1/2,B27,28
2166,"Carlsen, Magnus","Vachier Lagrave, Maxime",2881,2860,2020.12.27,,1/2-1/2,,7.1
2167,"Vachier Lagrave, Maxime","Anand, Viswanathan",2765,2791,2015.04.18,,1/2-1/2,D38,2
2168,"Carlsen, Magnus","Vachier Lagrave, Maxime",2832,2796,2017.06.05,tourn (blitz),1-0,E61,6
2169,"Vachier Lagrave, Maxime","Giri, Anish",2796,2771,2017.07.02,tourn (blitz),1/2-1/2,C67,11
2170,"Ribeiro, Romain","Vachier Lagrave, Maxime",,2186,2000.??.??,tourn,0-1,B39,6
2171,"Tkachiev, Vladislav","Vachier Lagrave, Maxime",2655,2595,2007.08.25,,1/2-1/2,,1
2172,"Nepomniachtchi, Ian","Vachier Lagrave, Maxime",2767,2780,2019.12.17,,1-0,D97,3.1
2173,"Grandelius, Nils","Vachier Lagrave, Maxime",2663,2784,2021.01.21,,1-0,B97,5
2174,"Vachier Lagrave, Maxime","Nepomniachtchi, Ian",2762,2730,2014.06.19,rapid,0-1,A88,9
