,White,Black,WhiteELO,BlackELO,Date,Event,Result,Opening,Rounds
544,"Rapport, Richard","Tomashevsky, Evgeny",2763,2706,2021.03.29,,1/2-1/2,,2.1
545,"Caruana, Fabiano","Rapport, Richard",2806,2763,2021.08.16,blitz,1/2-1/2,,27.2
546,"Rapport, Richard","Horvath, Dominik",2759,2446,2021.01.24,,1-0,,4.1
547,"Brunello, Sabino","Rapport, Richard",2569,2547,2011.10.09,team-tourn,1-0,B50,2
548,"Rapport, Richard","Carlsen, Magnus",2747,2882,2019.08.14,blitz,1/2-1/2,A80,18.2
549,"Dragnev, Valentin","Rapport, Richard",2564,2759,2021.01.23,,1/2-1/2,,3.1
550,"Dominguez Perez, Leinier","Rapport, Richard",2758,2763,2021.08.14,blitz,0-1,,15.4
551,"Rapport, Richard","Dragomirescu, Robin Alexandru",2534,2381,2010.07.21,team-swiss,1/2-1/2,E97,7.2
552,"Nakamura, Hikaru","Rapport, Richard",2781,2700,2018.01.31,,1/2-1/2,E17,9.2
553,"Rapport, Richard","Carow, Johannes",2523,2079,2010.10.24,swiss,1-0,A57,5
554,"Shirov, Alexei","Rapport, Richard",2673,2752,2016.09.06,,1-0,C75,5.11
555,"Caruana, Fabiano","Rapport, Richard",2675,2509,2010.06.05,team-tourn,1/2-1/2,B19,8
556,"Zubarev, Alexander","Rapport, Richard",2600,2577,2012.06.30,team-swiss,1-0,E90,1.13
557,"Rapport, Richard","Orzech, Dominik",2444,2411,2010.01.22,swiss,0-1,D17,8
558,"Skripchenko, Artem","Rapport, Richard",2430,2654,2013.04.14,rapid,1/2-1/2,B06,2.2
559,"Laznicka, Viktor","Rapport, Richard",2675,2713,2014.09.30,match,0-1,A21,1
560,"Rapport, Richard","Shevchenko, Kirill",2763,2655,2021.12.28,rapid,1-0,B50,13.7
561,"Rapport, Richard","Tregubov, Pavel V",2687,2625,2013.12.14,rapid,1-0,B20,6.4
562,"Rapport, Richard","Harikrishna, Pentala",2691,2706,2014.01.19,,1-0,B18,7
563,"Rapport, Richard","Antipov, Mikhail Al",2605,2462,2012.08.10,swiss,1-0,E31,8
564,"Zeng, Chongsheng","Rapport, Richard",2536,2707,2017.12.03,team-tourn,1/2-1/2,E18,20.6
565,"Pinter, Jozsef","Rapport, Richard",2539,2707,2018.05.05,team-tourn,0-1,E17,8.1
566,"Kosten, Anthony C","Rapport, Richard",2479,2674,2013.06.04,tourn,1/2-1/2,A10,6.5
567,"Rapport, Richard","Mastrovasilis, Athanasios",2693,2523,2013.07.07,team-swiss,1-0,A06,7.1
568,"Rapport, Richard","Sasikiran, Krishnan",2543,2700,2012.02.01,match,0-1,E12,9
569,"Tomashevsky, Evgeny","Rapport, Richard",2711,2692,2017.02.22,swiss,1/2-1/2,E17,5.9
570,"Rapport, Richard","Shankland, Sam",2763,2709,2021.08.14,blitz,1/2-1/2,,12.4
571,"Sarana, Alexey","Rapport, Richard",2656,2763,2021.11.10,,1-0,A84,1.23
572,"Szostko, Jakub","Rapport, Richard",1975,2687,2013.12.14,rapid,0-1,A10,1.11
573,"Rapport, Richard","Nagy, Daniel",2323,2247,2009.04.05,team-tourn,1-0,D48,10
574,"Rapport, Richard","Sebestyen, Balazs",2012,2279,2007.05.20,team,1/2-1/2,C00,11
575,"Rapport, Richard","Rasmussen, Allan Stig",2701,2522,2014.07.24,,1/2-1/2,B13,5.5
576,"Rapport, Richard","Howell Rajko Vujatovi, David",2700,2682,2018.01.30,,1-0,E60,?
577,"Riazantsev, Alexander","Rapport, Richard",2651,2692,2017.11.22,swiss,0-1,A92,6
578,"Grischuk, Alexander","Rapport, Richard",2750,2698,2017.08.03,k.o. (blitz),0-1,B01,1.10
579,"Rapport, Richard","Nihal, Sarin",2763,2650,2021.12.02,,1/2-1/2,E46,2.54
580,"Rapport, Richard","Radjabov, Teimour",2763,2765,2021.06.22,blitz,1-0,A07,14.1
581,"Rapport, Richard","Malakhov, Vladimir",2687,2716,2013.12.15,rapid,1/2-1/2,C92,11.1
582,"Rapport, Richard","Jakovenko, Dmitry",2726,2719,2019.04.18,,1/2-1/2,D37,2.1
583,"Gretarsson, Hjorvar Steinn","Rapport, Richard",2567,2686,2017.10.28,team-swiss,0-1,E16,1.2
584,"Rapport, Richard","Amin, Bassem",2750,2614,2021.12.27,rapid,1-0,,9
585,"Karjakin, Sergey","Rapport, Richard",2758,2760,2021.09.08,,1/2-1/2,,4.3
586,"Studer, Noel","Rapport, Richard",2573,2760,2020.09.17,,0-1,D30,2.2
587,"Ponkratov, Pavel","Rapport, Richard",2613,2707,2017.12.26,swiss (rapid),1-0,A00,2.8
588,"Vazquez Igarza, Renier","Rapport, Richard",2592,2716,2015.02.02,swiss,0-1,B06,7
589,"Baki, Peter","Rapport, Richard",2200,2012,2007.02.18,team,0-1,A36,5
590,"Swiercz, Dariusz","Rapport, Richard",2631,2674,2013.06.08,tourn,1/2-1/2,C61,10.1
591,"Bodrozic, Tomislav","Rapport, Richard",2363,2752,2021.10.17,team,0-1,B30,15.4
592,"Rapport, Richard","Eljanov, Pavel",2671,2723,2015.07.29,swiss,0-1,D45,9
593,"Rapport, Richard","Stuvik Holm, Kristian",2763,2464,2021.12.29,blitz,1-0,B24,4.33
594,"Rapport, Richard","Balazs, Gabor",2701,2397,2014.05.28,,1-0,B40,6
595,"Rapport, Richard","Duda, Jan Krzysztof",2701,2587,2014.06.12,schev,1/2-1/2,E12,5.4
596,"Rapport, Richard","Andriasian, Zaven",2707,2585,2017.12.29,blitz,0-1,A45,3.18
597,"Rapport, Richard","Svane, Rasmus",2680,2467,2013.11.02,tourn (rapid),1-0,A13,8
598,"Zhao Xiangzhi Bu, Xue","Rapport, Richard",,,2019.03.29,rapid,1-0,A15,1
599,"Rapport, Richard","L'Ami, Erwin",2726,2644,2019.04.06,team-tourn,1-0,A07,14.5
600,"Rapport, Richard","Gajewski, Grzegorz",2649,2646,2016.04.09,,1-0,A07,12.7
601,"Grischuk, Alexander","Rapport, Richard",2750,2698,2017.08.03,k.o. (blitz),1-0,C10,1.26
602,"Matlakov, Maxim","Rapport, Richard",2674,2763,2021.12.30,blitz,1-0,A46,17.41
603,"Rapport, Richard","Dominguez Perez, Leinier",2747,2763,2019.08.11,blitz,0-1,A14,4.3
604,"Rapport, Richard","Sprenger, Jan Michael",2760,2482,2020.09.17,,1/2-1/2,A13,3.2
605,"Anand, Viswanathan","Rapport, Richard",2783,2686,2018.02.25,team-tourn,1/2-1/2,B00,10.2
606,"Nihal, Sarin","Rapport, Richard",2650,2763,2021.12.02,,1-0,A48,2.22
607,"Rapport, Richard","Shankland, Samuel L",2735,2731,2019.02.24,match (blitz),1-0,A45,13.5
608,"Grigoriants, Sergey","Rapport, Richard",2572,2748,2017.12.28,swiss (rapid),1-0,B67,15.12
609,"Istratescu, Andrei","Rapport, Richard",2651,2646,2013.04.01,swiss,1/2-1/2,C19,8
610,"Bortnyk, Olexandr","Rapport, Richard",2610,2707,2017.12.30,blitz,1/2-1/2,B40,12.15
611,"Mamedyarov, Shakhriyar","Rapport, Richard",2764,2747,2019.08.12,rapid,0-1,E20,7.3
612,"Vachier Lagrave, Maxime","Rapport, Richard",2745,2691,2014.02.05,swiss,1-0,A35,9
613,"Rapport, Richard","Buhmann, Rainer",2540,2590,2011.03.05,team-tourn,0-1,A12,10.3
614,"Krishna, CRG.","Rapport, Richard",2445,2725,2018.10.21,swiss,0-1,A43,2
615,"Duda, Jan Krzysztof","Rapport, Richard",2760,2763,2022.01.15,,0-1,,1
616,"Pantsulaia, Levan","Rapport, Richard",2612,2707,2017.12.30,blitz,1-0,A04,21.16
617,"Kovalenko, Ivan","Rapport, Richard",2647,2752,2021.10.14,team,1/2-1/2,C65,9.6
618,"Rapport, Richard","Bacrot, Etienne",2654,2705,2013.04.13,rapid,1-0,A07,5
619,"Rapport, Richard","Bromberger, Stefan",2718,2526,2014.11.21,team-tourn,1-0,C33,2.3
620,"Rapport, Richard","Almasi, Istvan",2701,2403,2014.05.23,swiss,1-0,A06,1
621,"Caruana, Fabiano","Rapport, Richard",2818,2747,2019.08.13,blitz,0-1,B06,1.5
622,"Rapport, Richard","Kurmann, Oliver",2547,2439,2011.10.16,team-tourn,1-0,A61,9.1
623,"Rapport, Richard","Bacrot, Etienne",2693,2714,2013.07.31,,1/2-1/2,C48,9.1
624,"Rapport, Richard","Malek, Daniel",2715,2403,2018.03.30,swiss,1-0,C42,3
625,"Rapport, Richard","Tanacs, Anna",2323,2031,2009.01.11,,1/2-1/2,B12,5
626,"Rapport, Richard","Radjabov, Teimour",2693,2739,2015.11.21,,1-0,A45,8.3
627,"Rapport, Richard","Giri, Anish",2763,2772,2022.01.30,,1/2-1/2,D85,13.1
628,"Rapport, Richard","Naiditsch, Arkadij",2559,2702,2012.04.08,swiss,1-0,A12,6
629,"Rapport, Richard","Sandipan, Chanda",2671,2585,2015.08.26,swiss,1-0,C02,5
630,"Rapport, Richard","Lupulescu, Constantin",2649,2626,2015.12.11,,1-0,A06,7.1
631,"Rapport, Richard","Karjakin, Sergey",2763,2743,2021.12.18,,0-1,,2
632,"Rapport, Richard","Lagopatis, Nikolaos",2693,2182,2013.07.03,team-swiss,1-0,A55,3.1
633,"Sakaev, Konstantin","Rapport, Richard",2594,2709,2015.03.08,,1-0,A56,7.5
634,"Rapport, Richard","Chao, Qi",2675,2745,2017.09.11,k.o.,1-0,D70,3.3
635,"Andreikin, Dmitry","Rapport, Richard",2793,2674,2019.05.17,blitz,0-1,,4.2
636,"Rapport, Richard","Sarana, Alexey",2763,2656,2021.11.10,,0-1,B20,1.24
637,"Caruana, Fabiano","Rapport, Richard",2792,2763,2021.12.22,blitz,1/2-1/2,A40,3.2
638,"Rapport, Richard","Mamedyarov, Shakhriyar",2763,2767,2021.12.23,blitz,1/2-1/2,C47,13.2
639,"Rapport, Richard","Boruchovsky, Avital",2716,2517,2015.02.01,swiss,1-0,A45,6
640,"Rapport, Richard","Khenkin, Igor",2752,2545,2020.02.08,team,1/2-1/2,B10,5.5
641,"Rapport, Richard","Korobov, Anton",2739,2756,2019.05.16,rapid,0-1,,10.1
642,"Rapport, Richard","Wegener, Olaf",2547,2423,2011.11.19,team-tourn,1/2-1/2,E12,4.7
643,"Rapport, Richard","Stefanova, Antoaneta",2621,2576,2012.10.06,tourn (rapid),1/2-1/2,D44,7
644,"Rapport, Richard","Karabayir, Mustafa Yilmaz",2122,1808,2007.09.14,swiss,0-1,C31,1
645,"Rapport, Richard","Safarli, Eltaj",2707,2639,2017.12.27,swiss (rapid),1/2-1/2,C53,7.6
646,"Vachier Lagrave, Maxime","Rapport, Richard",2731,2671,2015.07.30,swiss,1-0,C41,10
647,"Horvath, Csaba","Rapport, Richard",2517,2693,2016.04.16,,0-1,E67,8.1
648,"Rapport, Richard","Oparin, Grigoriy",2710,2566,2015.04.04,,0-1,B52,9
649,"Erdos, Viktor","Rapport, Richard",2608,2547,2012.02.19,,1/2-1/2,A40,6
650,"Rapport, Richard","Wei, Yi",,,????.??.??,,1/2-1/2,,4.1
651,"Rapport, Richard","Piorun, Kacper",2676,2551,2013.11.24,team-tourn,1-0,D11,4.1
652,"Timman, Jan H","Rapport, Richard",2573,2675,2017.09.23,,1/2-1/2,A04,1.18
653,"Rapport, Richard","Sarana, Alexey",2763,2656,2021.11.10,,1-0,B25,1.25
654,"Wagner, Dennis","Rapport, Richard",2579,2649,2016.04.23,,0-1,E92,14.3
655,"Rapport, Richard","Brunner, Nicolas",2547,2466,2011.10.10,team-tourn,1/2-1/2,E12,3
656,"Babu M R, Lalith","Rapport, Richard",2553,2721,2016.02.04,,0-1,,10.9
657,"Kindermann, Stefan","Rapport, Richard",2500,2726,2018.12.16,team-tourn,0-1,A45,6.2
658,"Rapport, Richard","Kosic, Dragan",2371,2521,2009.03.07,tourn,1/2-1/2,D37,1
659,"Rapport, Richard","Tan, Zhongyi",2717,2496,2016.12.09,swiss,1/2-1/2,B23,3
660,"Rapport, Richard","Darazs, Zoltan",1998,2237,2007.02.11,tourn,1/2-1/2,C08,9
661,"Li, Chao b","Rapport, Richard",2691,2735,2019.07.27,,1/2-1/2,,11.1
662,"Rapport, Richard","Bu, Xiangzhi",2736,2729,2019.05.17,blitz,1-0,A01,5.1
663,"Rapport, Richard","Iturrizaga Bonelli, Eduardo",2716,2649,2015.01.04,swiss,1/2-1/2,B06,5
664,"Balogh, Csaba","Rapport, Richard",2604,2531,2011.01.11,match,1/2-1/2,C63,8
665,"Balogh, Csaba","Rapport, Richard",2604,2531,2011.01.07,,1/2-1/2,C04,4
666,"Grosse, Christian","Rapport, Richard",1888,2005,2006.??.??,,0-1,B73,3.1
667,"Rapport, Richard","Gustafsson, Jan",2543,2643,2012.01.27,match,1-0,D35,4
668,"Rapport, Richard","Schneider, Veronika",2440,2315,2010.01.31,team-tourn,1-0,A34,5
669,"Rapport, Richard","Sadler, Matthew D",2736,2688,2019.05.06,,1/2-1/2,A04,11.11
670,"Moser, Evelyn","Rapport, Richard",2425,2540,2011.03.04,team-tourn,1/2-1/2,A07,9.3
671,"Rapport, Richard","Schlosser, Philipp",2718,2566,2015.03.01,team-tourn,1/2-1/2,B40,8.6
672,"Solak, Dragan","Rapport, Richard",2632,2704,2014.09.09,team-tourn,0-1,B06,11.2
673,"Nikolic, Predrag","Rapport, Richard",2619,2621,2013.01.27,tourn,0-1,A62,13
674,"Guseinov, Gadir","Rapport, Richard",2603,2676,2013.10.22,,0-1,C01,3.2
675,"Rapport, Richard","Vidit, Santosh Gujrathi",2710,2630,2015.04.22,,0-1,A09,4.4
676,"Tiviakov, Sergei","Rapport, Richard",2655,2621,2013.01.17,tourn,0-1,C03,5
677,"Rapport, Richard","Jun, Zhao",2707,2604,2017.12.26,swiss (rapid),1-0,C53,3.30
678,"Werner, Dimo","Rapport, Richard",2346,2197,2007.12.07,tourn,0-1,D40,7
679,"Rapport, Richard","Ding, Liren",2694,2781,2017.09.15,,1/2-1/2,C77,5
680,"Antipov, Mikhail Al","Rapport, Richard",2511,2687,2013.12.13,swiss (blitz),0-1,B06,10.2
681,"Larino Nieto, David","Rapport, Richard",2465,2691,2014.01.30,swiss,0-1,C10,3
682,"Predke, Alexandr","Rapport, Richard",2548,2671,2015.08.24,swiss,1/2-1/2,B42,2
683,"Rapport, Richard","Stauber, Volker",2180,1851,2008.03.09,team,1-0,D45,7.8
684,"Rapport, Richard","Le, Quang Liem",2763,2709,2021.08.15,blitz,0-1,,26.2
685,"Harikrishna, Pentala","Rapport, Richard",2723,2726,2019.04.19,tourn,1-0,C01,3
686,"Kovalev, Vladislav","Rapport, Richard",2574,2687,2013.12.13,swiss (blitz),0-1,B06,8.1
687,"Rapport, Richard","Ruck, Robert",2696,2557,2017.04.15,swiss,1-0,B12,4
688,"Mamedov, Rauf","Rapport, Richard",2656,2763,2021.12.22,blitz,0-1,C03,5.2
689,"Rapport, Richard","Akobian, Varuzhan",2600,2655,2017.12.29,blitz,*,,11.18
690,"Rapport, Richard","Adelberg, David",2523,2201,2010.10.28,swiss,1-0,D48,9
691,"Lakos, Nikoletta","Rapport, Richard",2316,2440,2009.12.06,team-tourn,0-1,C54,3
692,"Rapport, Richard","Blagojevic, Dragisa",2701,2505,2014.07.12,swiss,1-0,C54,9
693,"Ni, Hua","Rapport, Richard",2671,2707,2017.12.05,,1/2-1/2,C47,22.5
694,"Cooke, Eric","Rapport, Richard",2253,2197,2007.12.05,,1-0,B79,5
695,"Rapport, Richard","Sarana, Alexey",2763,2656,2021.11.10,,1/2-1/2,B07,1.27
696,"Inarkiev, Ernesto","Rapport, Richard",2707,2694,2017.07.13,,1/2-1/2,C96,7.9
697,"Yuniesky, Quezada","Rapport, Richard",2629,2710,2015.04.19,,1-0,B06,1
698,"Rapport, Richard","Boros, Denes",2444,2494,2010.02.15,tourn,1-0,D11,10
699,"Rapport, Richard","Spasenovic, Zoran",2552,2131,2011.05.03,swiss,1/2-1/2,B12,1
700,"Rapport, Richard","Kramnik, Vladimir",2763,2753,2021.06.21,blitz,1-0,A05,4.1
701,"Rapport, Richard","Aronian, Levon",2691,2812,2014.01.13,tourn,1/2-1/2,D03,3
702,"Rapport, Richard","Mamedyarov, Shakhriyar",2763,2767,2021.12.21,rapid,1/2-1/2,C44,6.2
703,"Nestorovic, Nikola","Rapport, Richard",2464,2547,2011.11.27,,1/2-1/2,C04,4
704,"Rapport, Richard","Ponomariov, Ruslan",2726,2663,2019.03.02,,1/2-1/2,A30,10.1
705,"Rapport, Richard","Getz, Nicolai",2700,2423,2018.01.07,swiss,1-0,B07,9
706,"Saduakassova, Dinara","Rapport, Richard",2495,2719,2018.08.08,swiss,0-1,E32,2
707,"Wagner, Dennis","Rapport, Richard",2166,2523,2010.10.24,,0-1,A40,6.8
708,"Saric, Ivan","Rapport, Richard",2669,2763,2021.12.30,blitz,0-1,B70,21.42
709,"So, Wesley","Rapport, Richard",2772,2763,2021.08.12,blitz,1/2-1/2,,5.4
710,"Polzin, Rainer","Rapport, Richard",2494,2543,2011.03.06,,1-0,C91,11
711,"Reinhart, Emmanuel","Rapport, Richard",2344,2716,2015.01.02,swiss,0-1,B28,2
712,"Rapport, Richard","Artemiev, Vladislav",2735,2761,2019.06.30,,1/2-1/2,A15,1.1
713,"Rapport, Richard","Staberhofer, Rainer",2431,2170,2009.11.29,swiss,1-0,D08,2
714,"handke, florian","Rapport, Richard",2518,2547,2011.11.20,,1/2-1/2,A01,5.7
715,"Bluebaum, Matthias","Rapport, Richard",2191,2523,2010.10.23,swiss,1/2-1/2,E92,4
716,"Rapport, Richard","Duda, Jan Krzysztof",2763,2729,2021.04.30,rapid,1/2-1/2,A14,5.1
717,"Rapport, Richard","Koch, T1.",2760,2461,2020.09.19,,1-0,E11,6.2
718,"Rapport, Richard","Matveyevich Golod, Vitali",2704,2574,2014.08.20,,1-0,A01,5.3
719,"Grischuk, Alexander","Rapport, Richard",2761,2694,2017.07.07,swiss,1-0,C97,2
720,"So, Wesley","Rapport, Richard",2772,2763,2021.08.21,,1/2-1/2,C67,5.5
721,"Czebe, Attila","Rapport, Richard",2479,2523,2011.05.15,team-tourn,1/2-1/2,A58,11
722,"Rapport, Richard","Flis, Pawel",2687,2017,2013.12.14,rapid,1-0,B20,2.11
723,"Rapport, Richard","Van Foreest, Jorden",2731,2612,2019.01.27,,1-0,D39,13.2
724,"Gareyev, Timur","Rapport, Richard",2573,2763,2021.12.26,rapid,1-0,A84,3.5
725,"Neukirchner, Pascal","Rapport, Richard",2285,2715,2018.03.30,swiss,0-1,E00,2
726,"Rodriguez Vila, Andres","Rapport, Richard",2453,2752,2016.09.08,swiss,0-1,C55,6
727,"Rapport, Richard","Christiansen, Jens Jorgen",2545,2115,2011.07.31,swiss,1/2-1/2,D16,2
728,"Ding, Liren","Rapport, Richard",2791,2759,2020.12.03,,0-1,E11,1.2
729,"Wei, Yi","Rapport, Richard",2738,2694,2017.09.06,,1/2-1/2,C66,2
730,"Rapport, Richard","Lengyel, Nora",2197,2263,2007.12.10,,1/2-1/2,C98,10
731,"Caruana, Fabiano","Rapport, Richard",2820,2763,2021.06.21,blitz,1/2-1/2,,12.1
732,"Rapport, Richard","Caruana, Fabiano",2763,2792,2021.12.19,rapid,1-0,C42,3.2
733,"Rapport, Richard","Li, Chao b",2692,2720,2017.02.27,swiss,1/2-1/2,A16,9
734,"Rapport, Richard","Kramnik, Vladimir",2731,2777,2019.01.18,,1/2-1/2,C26,6
735,"Rapport, Richard","Vitiugov, Nikita",,,2014.02.02,swiss,1/2-1/2,A46,6.3
736,"Kislik, Erik Andrew","Rapport, Richard",2347,2552,2011.05.22,swiss,1/2-1/2,C96,3
737,"Rapport, Richard","Seres, Lajos",2401,2456,2009.08.03,tourn,1-0,A89,3
738,"Rapport, Richard","Hera, Imre Jr",2763,2610,2021.03.27,,1-0,,4.1
739,"Sargissian, Gabriel","Rapport, Richard",2673,2748,2017.12.26,rapid,*,,5.6
740,"Rapport, Richard","Bromberger, Stefan",2720,2532,2016.03.16,,1-0,A07,10.4
741,"Rapport, Richard","Navara, David",2731,2744,2016.06.07,match,1/2-1/2,A33,3
742,"Rapport, Richard","Hammer, Jon Ludvig",2577,2630,2012.07.01,team-swiss,1/2-1/2,E46,2.8
743,"Ragger, Markus","Rapport, Richard",2662,2534,2011.12.02,match,1/2-1/2,D94,4
744,"Rapport, Richard","Navara, David",2763,2697,2021.12.21,rapid,1-0,C44,7.1
745,"Akopian, Vladimir","Rapport, Richard",2656,2710,2015.04.25,,1/2-1/2,,6.3
746,"Firouzja, Alireza","Rapport, Richard",2759,2763,2021.06.22,blitz,0-1,,24.1
747,"Rapport, Richard","Fridman, Daniel",2531,2655,2011.01.29,swiss,0-1,D55,5
748,"Predojevic, Borki","Rapport, Richard",2624,2523,2010.11.07,team-tourn,1/2-1/2,C84,2
749,"Korobov, Anton","Rapport, Richard",2713,2687,2013.12.14,rapid,0-1,A40,7.1
750,"Tomashevsky, Evgeny","Rapport, Richard",2702,2692,2017.11.20,swiss,1/2-1/2,D07,5
751,"Rapport, Richard","Ragger, Markus",2534,2662,2011.11.29,match,1/2-1/2,D10,1
752,"Xiong, Jeffery","Rapport, Richard",2710,2763,2021.08.17,,1/2-1/2,E38,1.3
753,"Asadli, Vugar Afgan Oglu","Rapport, Richard",2579,2763,2021.12.30,blitz,1-0,B23,15.21
754,"Mamedyarov, Shakhriyar","Rapport, Richard",2782,2763,2021.08.15,blitz,0-1,,25.3
755,"Butunoi, Alexandru Victor","Rapport, Richard",2391,2440,2009.11.08,team-tourn,0-1,B70,1
756,"Tkachiev, Vladislav","Rapport, Richard",2632,2654,2013.04.13,swiss (rapid),0-1,E62,6
757,"Shankland, Samuel L","Rapport, Richard",2731,2735,2019.02.23,match (blitz),1/2-1/2,E81,8.5
758,"Rapport, Richard","Pajeken, Wolfgang",2681,2308,2014.03.05,,1-0,D00,2.3
759,"Lin, Yi","Rapport, Richard",2422,2717,2016.12.08,,0-1,A40,2.2
760,"Rapport, Richard","Kraemer, Martin",2752,2581,2019.11.23,team,1-0,A07,1.4
761,"Rapport, Richard","Szalay, Istvan",,,2005.12.04,team,1-0,B38,5
762,"Binder, Moriz","Rapport, Richard",,2005,2006.??.??,,0-1,A70,6.2
763,"Grischuk, Alexander","Rapport, Richard",2750,2698,2017.08.03,k.o. (blitz),1-0,C75,1.14
764,"Aronian, Levon","Rapport, Richard",2795,2730,2016.11.08,,0-1,D07,3.1
765,"Rapport, Richard","Nguyen, Huynh Minh Huy",2371,2465,2009.03.14,tourn,1/2-1/2,D15,8
766,"Szepes, Tamas","Rapport, Richard",2069,2440,2009.10.29,team-swiss,0-1,A43,7.4
767,"bologan, victor","Rapport, Richard",2693,2531,2011.01.30,,1/2-1/2,A60,6
768,"Moroni, Luca Jr","Rapport, Richard",2575,2763,2021.12.29,blitz,1-0,A84,11.15
769,"Rapport, Richard","Muradli, Mahammad",2763,2503,2021.12.26,rapid,1-0,B23,5.16
770,"Humeau, Cyril","Rapport, Richard",2312,2654,2013.04.13,rapid,0-1,A10,4
771,"Weinzettl, Ernst","Rapport, Richard",2307,2543,2011.01.22,team-tourn,0-1,B76,6.4
772,"Halkias, Stelios","Rapport, Richard",2588,2534,2010.08.29,team-tourn,1-0,A11,9
773,"Fressinet, Laurent","Rapport, Richard",2706,2654,2013.04.13,rapid,0-1,A00,7
774,"Rapport, Richard","Leko, Peter",2725,2690,2018.10.28,swiss,1/2-1/2,C28,9
775,"Swiercz, David","Rapport, Richard",2655,2763,2021.08.25,,1/2-1/2,D02,8.3
776,"Rapport, Richard","Jovanovic, Zoran",2509,2520,2010.06.02,team-tourn,1/2-1/2,E94,5
777,"Rapport, Richard","Van Foreest, Jorden",2750,2563,2021.12.26,rapid,1/2-1/2,,4
778,"Rapport, Richard","Gdanski, Jacek",2687,2506,2013.12.13,rapid,1-0,A01,4.1
779,"Rapport, Richard","Andreikin, Dmitry",2762,2724,2022.03.13,,1-0,D31,2.2
780,"Almasi, Zoltan","Rapport, Richard",2695,2720,2015.02.22,,0-1,B06,11.3
781,"Rapport, Richard","Andersen, Mads",2719,2601,2018.08.09,swiss,1-0,B25,3
782,"Rapport, Richard","Buhmann, Rainer",2543,2577,2011.03.05,,0-1,A07,10
783,"Rapport, Richard","Dobias, Richard",2440,2270,2009.10.04,team-swiss,1-0,D37,1.2
784,"Rapport, Richard","Prohaszka, Peter",2543,2547,2012.01.21,team-tourn,1/2-1/2,D46,2.1
785,"Le, Quang Liem","Rapport, Richard",2709,2763,2021.08.14,blitz,1-0,,17.5
786,"Krokay, Urszula","Rapport, Richard",1940,2545,2011.07.30,swiss,0-1,B50,1
787,"Fedoseev, Vladimir","Rapport, Richard",2704,2763,2022.02.10,,1-0,,6
788,"Abdulov, Orkhan Javanshir","Rapport, Richard",2387,2559,2012.03.24,swiss,1/2-1/2,C47,5
789,"Rapport, Richard","Laznicka, Viktor",2540,2688,2011.03.25,,1/2-1/2,D16,4
790,"Movsesian, Sergei","Rapport, Richard",2672,2704,2014.08.09,team-swiss,1/2-1/2,C04,7.3
791,"Rapport, Richard","Laznicka, Viktor",2540,2688,2011.03.25,swiss,1/2-1/2,D44,4
792,"Wei, Yi","Rapport, Richard",2707,2717,2016.12.23,blitz,0-1,B06,3
793,"Feher, Adam","Rapport, Richard",2224,2440,2009.10.27,team-swiss,1/2-1/2,B77,3.4
794,"Rapport, Richard","Daagi, Mahdi",2654,,2013.04.13,rapid,1-0,A01,1
795,"Szuhanek, Ranko","Rapport, Richard",2485,2197,2007.12.28,swiss,1/2-1/2,A30,4
796,"Salzgeber, Frank","Rapport, Richard",2175,2716,2014.12.26,swiss,1-0,A65,1
797,"Tiviakov, Sergei","Rapport, Richard",2650,2534,2011.12.23,swiss,1-0,C77,3
798,"Rapport, Richard","Cruz Lledo, Pablo",2122,1967,2007.09.19,swiss,1-0,B01,6
799,"Rapport, Richard","Vavra, Pavel",2444,2367,2010.01.17,swiss,1-0,D30,2
800,"Nihal, Sarin","Rapport, Richard",2650,2763,2021.12.02,,1/2-1/2,A05,2.31
801,"Bruzon Batista, Lazaro","Rapport, Richard",2685,2676,2013.10.13,,1/2-1/2,C03,9.1
802,"Rapport, Richard","Bellia, Fabrizio",2197,2392,2007.12.29,swiss,0-1,C78,5
803,"Rapport, Richard","Bacrot, Etienne",2440,2709,2009.10.05,,0-1,E91,2
804,"Rapport, Richard","Tazbir, Marcin",2649,2517,2016.04.24,team-tourn,1-0,A11,15.1
805,"Visakh, NR.","Rapport, Richard",2411,2671,2015.08.25,,0-1,,4.13
806,"Papp, Gabor","Rapport, Richard",2581,2696,2017.04.15,,1/2-1/2,C55,5.2
807,"Rapport, Richard","Wei, Yi",2750,2752,2021.09.24,,0-1,A06,4.1
808,"Sarana, Alexey","Rapport, Richard",2656,2763,2021.11.10,,1-0,E73,1.31
809,"Rapport, Richard","Saric, Ivan",2707,2669,2017.12.28,swiss (rapid),1/2-1/2,A01,12.11
810,"Ter Sahakyan, Samvel","Rapport, Richard",2567,2605,2012.08.14,swiss,1/2-1/2,C18,12
811,"Rapport, Richard","Braun, Axel",2752,2600,2021.10.16,team,1/2-1/2,E21,14.2
812,"Sarana, Alexey","Rapport, Richard",2656,2763,2021.11.10,,0-1,E73,1.12
813,"Carlsen, Magnus","Rapport, Richard",2855,2760,2021.09.15,,1-0,,15.1
814,"Rapport, Richard","Jones, Gawain C B",2701,2665,2014.07.26,,1/2-1/2,A49,7.2
815,"Ding, Liren","Rapport, Richard",2714,2693,2013.07.24,,1/2-1/2,E77,3
816,"Berczes, David","Rapport, Richard",2482,2701,2014.05.24,swiss,0-1,E10,2
817,"Zherebukh, Yaroslav","Rapport, Richard",2541,2401,2009.08.11,tourn,1-0,D31,11
