,White,Black,WhiteELO,BlackELO,Date,Event,Result,Opening,Rounds
1612,"Andreikin, Dmitry","Adhiban, Baskaran",2726,2659,2020.05.09,,1-0,A07,10.1
1613,"Aleshin, Oleg","Andreikin, Dmitry",2404,2552,2007.??.??,,1/2-1/2,E10,?
1614,"Bonnet, Edouard","Andreikin, Dmitry",2147,,1999.11.02,,0-1,B42,9
1615,"Quparadze, Giga","Andreikin, Dmitry",2476,2724,2021.06.29,,1/2-1/2,B44,10
1616,"Karjakin, Sergei","Andreikin, Dmitry",2772,2716,2013.08.22,,0-1,C11,4.4
1617,"Vitiugov, Nikita","Andreikin, Dmitry",2604,2509,2007.03.13,tourn,1/2-1/2,B12,4
1618,"Andreikin, Dmitry","Morefield, Jason",2729,2242,2022.05.10,,1-0,A18,11
1619,"Spoelman, Wouter","Andreikin, Dmitry",2578,2712,2018.02.03,,0-1,A21,4
1620,"Ponkratov, Pavel","Andreikin, Dmitry",2558,2614,2009.02.05,,1/2-1/2,B12,6
1621,"Andreikin, Dmitry","Vidit, Santosh Gujrathi",2736,2648,2016.05.07,swiss,1/2-1/2,D01,8
1622,"Andreikin, Dmitry","Dai, Changren",2727,2510,2019.07.26,,1-0,,10.2
1623,"Andreikin, Dmitry","Dobrov, Vladimir",2725,2478,2021.06.01,,1-0,B10,7
1624,"Kramnik, Vladimir","Andreikin, Dmitry",2777,2720,2015.09.19,,1/2-1/2,A07,3.3
1625,"Nakamura, Hikaru","Andreikin, Dmitry",2736,2724,2022.01.25,,1/2-1/2,C17,10
1626,"Andreikin, Dmitry","asadli, vugar",2724,2574,2021.07.27,,1-0,A04,5
1627,"Andreikin, Dmitry","Indjic, Aleksandar",2724,2612,2021.11.30,,1/2-1/2,A31,7
1628,"Andreikin, Dmitry","Indjic, Aleksandar",2725,2607,2021.02.12,blitz,1-0,D02,8
1629,"Rorrer, Grayson","Andreikin, Dmitry",2117,2725,2021.02.16,,0-1,B90,1
1630,"Grandelius, Nils","Andreikin, Dmitry",2662,2726,2020.09.01,,1/2-1/2,A04,7
1631,"Srihari, LR.","Andreikin, Dmitry",2400,2724,2022.03.15,,0-1,D45,7
1632,"Andreikin, Dmitry","Korotylev, Alexey",2509,2615,2007.01.31,,1/2-1/2,B72,5
1633,"Wang, Hao","Andreikin, Dmitry",2433,2449,2004.08.11,,1/2-1/2,B90,2
1634,"Ajrapetjan, Yuriy","Andreikin, Dmitry",2490,2614,2009.02.07,swiss,0-1,A37,8
1635,"Andreikin, Dmitry","Popov, Ivan",2573,2595,2008.03.12,,1/2-1/2,C69,5
1636,"Andreikin, Dmitry","Negi, Parimarjan",2650,2615,2010.08.12,,1-0,D30,9
1637,"Andreikin, Dmitry","Bologan, Victor",2726,2574,2020.09.01,,1-0,B10,6
1638,"Andreikin, Dmitry","Jimenez Ruano, Adrian",2719,2245,2018.12.14,swiss,1-0,A30,1
1639,"Andreikin, Dmitry","Safarli, Eltaj",2713,2660,2013.06.10,,1-0,C47,25.6
1640,"Andreikin, Dmitry","Yoo, Christopher Woojin",2725,2455,2021.04.20,,0-1,A05,9
1641,"Andreikin, Dmitry","Bacrot, Etienne",2724,2642,2021.12.07,,1-0,B50,5
1642,"Zvjaginsev, Vadim","Andreikin, Dmitry",2558,2782,2021.08.01,blitz,1/2-1/2,,17.3
1643,"Mosnegutu, Mariana","Andreikin, Dmitry",2225,2509,2006.12.09,k.o. (blitz),1-0,E61,1.2
1644,"Andreikin, Dmitry","Nihal, Sarin",2724,2620,2021.07.19,,1/2-1/2,B22,3.2
1645,"Grischuk, Alexander","Andreikin, Dmitry",2771,2683,2010.11.16,,0-1,A34,7.7
1646,"Andreikin, Dmitry","Skatchkov, Valery",2728,2298,2021.09.07,,1-0,E51,4
1647,"Andreikin, Dmitry","Bluebaum, Matthias",2729,2663,2022.05.17,,1-0,A07,11
1648,"Kozak, Adam","Andreikin, Dmitry",2502,2726,2020.10.06,,0-1,A15,9
1649,"Andreikin, Dmitry","Smirnov, V N.",2724,2544,2022.02.08,,1-0,D43,3
1650,"Andreikin, Dmitry","Linker, Mikhail",2705,2269,2017.10.04,team-tourn (rapid),1-0,A45,9.2
1651,"Andreikin, Dmitry","Dubov, Daniil",2725,2710,2021.03.06,,1-0,D03,?
1652,"Andreikin, Dmitry","Aronian, Levon",2736,2780,2017.01.29,tourn,1-0,D11,13
1653,"Xiong, Jeffery","Andreikin, Dmitry",2688,2729,2022.05.21,,0-1,D02,8
1654,"Negi, Parimarjan","Andreikin, Dmitry",2615,2650,2010.07.26,swiss,1/2-1/2,B41,7
1655,"Caruana, Fabiano","Andreikin, Dmitry",2781,2724,2022.03.27,rapid,0-1,B40,2.3
1656,"Andreikin, Dmitry","Le Tuan, Minh",2729,2514,2022.05.03,,0-1,A50,6
1657,"Topalov, Veselin","Andreikin, Dmitry",2785,2709,2014.03.30,tourn,1/2-1/2,C65,14
1658,"Andreikin, Dmitry","Tica, Sven",2725,2402,2021.01.12,,1/2-1/2,B29,3
1659,"Andreikin, Dmitry","Borsuk, Konstantin",2725,2413,2021.01.12,,1-0,C15,4
1660,"Podolchenko, Evgeniy","Andreikin, Dmitry",2482,2580,2008.07.16,swiss,1/2-1/2,E60,7
1661,"Godzwon, Iwo","Andreikin, Dmitry",2352,2728,2021.09.14,,0-1,B32,2
1662,"Shinkevich, Vitaly","Andreikin, Dmitry",2457,2402,2003.06.30,,1/2-1/2,E11,2
1663,"Dominguez Perez, Leinier","Andreikin, Dmitry",2723,2727,2013.04.29,,1-0,C11,8
1664,"Lenic, Luka","Andreikin, Dmitry",2465,2495,2005.05.19,,1/2-1/2,E12,6
1665,"Ivanov, Alexey","Andreikin, Dmitry",2418,2573,2008.02.03,swiss,0-1,C65,2
1666,"Lysyj, Igor","Andreikin, Dmitry",2229,,2000.??.??,swiss,1-0,D03,6
1667,"Rozum, Ivan","Andreikin, Dmitry",2590,2736,2016.10.04,swiss (blitz),0-1,A11,4.4
1668,"Andreikin, Dmitry","Esipenko, Andrey",2728,2720,2021.10.14,,1/2-1/2,,6
1669,"Iordachescu, Viorel","Andreikin, Dmitry",2589,2726,2020.09.29,,0-1,B40,3
1670,"Sjugirov, Sanan","Andreikin, Dmitry",2588,2625,2009.04.30,tourn,1/2-1/2,B36,2
1671,"Andreikin, Dmitry","Potapov, Pavel",2418,2240,2004.06.29,,1/2-1/2,B22,11
1672,"Mamedov, Rauf","Andreikin, Dmitry",2659,2724,2019.12.28,rapid,1/2-1/2,C07,14.10
1673,"Andreikin, Dmitry","Beerdsen, Thomas",2724,2496,2022.03.22,,0-1,D02,3
1674,"Andreikin, Dmitry","Kosteniuk, Alexandra",2503,2534,2006.09.05,,1-0,B90,3
1675,"Andreikin, Dmitry","Mozharov, Mikhail",2720,2573,2015.09.06,tourn (blitz),1-0,A00,2
1676,"Pruijssers, Roeland","Andreikin, Dmitry",2557,2733,2019.11.10,,1/2-1/2,C47,1.1
1677,"Jones, Glynn","Andreikin, Dmitry",2670,2726,2020.05.26,,0-1,B06,6
1678,"Quparadze, Giga","Andreikin, Dmitry",2463,2725,2021.05.25,,1/2-1/2,C65,9
1679,"Leniart, Arkadiusz","Andreikin, Dmitry",2279,2495,2005.06.19,,1/2-1/2,E94,2
1680,"Andreikin, Dmitry","Ivic, Velimir",2725,2581,2021.04.13,,1-0,B90,6
1681,"Andreikin, Dmitry","Kukhmazov, Arsen",2725,2442,2020.12.22,,1-0,B10,8
1682,"Andreikin, Dmitry","Tristan, Leonardo",2729,2548,2022.05.17,,1-0,D31,5
1683,"Andreikin, Dmitry","Hansen, Eric",2720,2573,2015.10.10,rapid,1-0,C01,4.35
1684,"Khairullin, Ildar","Andreikin, Dmitry",2517,2495,2005.05.17,,1/2-1/2,C60,4
1685,"Kryakvin, Dmitry","Andreikin, Dmitry",2554,2736,2016.10.04,swiss (blitz),1/2-1/2,D27,5.8
1686,"Andreikin, Dmitry","Kustar, Sandor",2342,2384,2003.03.11,,1-0,B43,11
1687,"Andreikin, Dmitry","Vachier Lagrave, Maxime",2683,2703,2010.11.17,,0-1,E90,19.8
1688,"Sychev, Klementy","Andreikin, Dmitry",2563,2724,2019.12.30,blitz,0-1,C45,19.14
1689,"Martinez Alcantara, Jose Eduardo","Andreikin, Dmitry",2591,2729,2022.05.15,,0-1,C65,1.2
1690,"Yang, Wenyifan","Andreikin, Dmitrymuzychuk",,,2019.03.29,,1-0,B41,1
1691,"Andreikin, Dmitry","Avila Pavas, Santiago",2724,2373,2021.06.29,,1-0,A13,2
1692,"Matlakov, Maxim","Andreikin, Dmitry",2728,2706,2017.09.08,k.o.,0-1,A40,2.6
1693,"Gunina, Valentina","Andreikin, Dmitry",2436,2724,2021.06.15,,0-1,E10,6
1694,"Kharitonov, Alexandr","Andreikin, Dmitry",2507,2532,2007.05.09,team (blitz),1/2-1/2,E33,7
1695,"Agibileg, Uurtsaikh","Andreikin, Dmitry",2413,2725,2021.01.19,,0-1,E32,3
1696,"Andreikin, Dmitry","Paravyan, David",2725,2647,2021.01.02,blitz,0-1,C63,?
1697,"Andreikin, Dmitry","Howell, David W L",2736,2655,2016.11.08,swiss,1/2-1/2,C67,3.1
1698,"Andreikin, Dmitry","Lintchevski, Daniil",2495,2269,2005.05.23,,1/2-1/2,D11,9
1699,"Anton Guijarro, David","Andreikin, Dmitry",2634,2720,2015.10.13,blitz,0-1,A07,6.12
1700,"Valdes Romero, Leonardo","Andreikin, Dmitry",2395,2645,2010.03.19,,1-0,A08,1.3
1701,"Andreikin, Dmitry","Matlakov, Maxim",2724,2674,2022.03.20,rapid,1/2-1/2,D04,3.1
1702,"Zubov, Aleksandr","Andreikin, Dmitry",2329,2449,2004.10.??,tourn,1-0,B42,6
1703,"Andreikin, Dmitry","Grischuk, Alexander",2724,2778,2021.07.06,,1/2-1/2,C67,8
1704,"Paravyan, David","Andreikin, Dmitry",2625,2724,2021.07.31,rapid,1/2-1/2,,11.1
1705,"Andreikin, Dmitry","Batchuluun, Tsegmed",2727,2517,2013.07.10,,1/2-1/2,A14,2.1
1706,"Gelfand, Boris","Andreikin, Dmitry",2748,2722,2014.10.02,tourn,1-0,E16,1
1707,"Fier, Alexandr","Andreikin, Dmitry",2569,2725,2021.06.01,,0-1,B06,6
1708,"Smirnov, Pavel","Andreikin, Dmitry",2609,2412,2004.02.23,,1/2-1/2,B49,7
1709,"Lenderman, Aleksandr","Andreikin, Dmitry",2600,2724,2022.02.15,,0-1,A01,3
1710,"Andreikin, Dmitry","Grischuk, Alexander",2700,2763,2012.07.10,blitz,0-1,E90,23
1711,"Balashov, Arseny","Andreikin, Dmitry",2151,2724,2021.07.29,rapid,0-1,,1.1
1712,"Alexakis, Dimitris","Andreikin, Dmitry",2477,2728,2021.10.26,,0-1,B32,5
1713,"Tomashevsky, Evgeny","Andreikin, Dmitry",,,2013.08.28,,1/2-1/2,D35,6.3
1714,"Horvath, Csaba","Andreikin, Dmitry",2506,2342,2003.03.08,,1/2-1/2,D05,8
1715,"Shimanov, Aleksandr","Andreikin, Dmitry",2581,2728,2021.09.25,,1-0,A01,8
1716,"Andreikin, Dmitry","Vitiugov, Nikita",2458,2538,2005.10.23,swiss,1/2-1/2,D45,9
1717,"Yu, Yang","Andreikin, Dmitry",2699,2712,2017.07.15,,1/2-1/2,D25,1
1718,"Pap, G.","Andreikin, Dmitry",2535,2726,2020.08.11,,1-0,A16,7
1719,"Andreikin, Dmitry","Sasikiran, Krishnan",2719,2673,2018.12.23,,0-1,,11.1
1720,"Andreikin, Dmitry","Mokshanov, Alexey",2723,2402,2017.05.07,team-swiss,1-0,D43,5.3
1721,"Andreikin, Dmitry","Sitnikov, Dmitrij",2555,2403,2007.10.27,tourn,1-0,B30,6
1722,"Andreikin, Dmitry","Samadov, Read",2725,2332,2021.03.30,,1-0,A05,10
1723,"Andreikin, Dmitry","Shipov, Sergei",2725,2541,2021.03.06,,1-0,A00,?
1724,"Andreikin, Dmitry","Grischuk, Alexander",2724,2776,2021.06.23,k.o.,0-1,A45,1.1
1725,"Andreikin, Dmitry","Kamsky, Gata",2509,2705,2007.01.22,match (blitz),1-0,B22,?
1726,"Andreikin, Dmitry","Dorfman, Iossif",2503,2586,2006.12.09,k.o. (blitz),1/2-1/2,D40,5.1
1727,"Lintchevski, Daniil","Andreikin, Dmitry",2132,2400,2003.08.10,,1/2-1/2,B22,8
1728,"Malakhov, Vladimir","Andreikin, Dmitry",,,2012.03.30,,1/2-1/2,A35,10
1729,"Riazantsev, Alexander","Andreikin, Dmitry",2646,2720,2015.10.13,blitz,1/2-1/2,D10,4.6
1730,"Jun, Zhao","Andreikin, Dmitry",2603,2706,2017.08.21,,1/2-1/2,C47,15.4
1731,"Andreikin, Dmitry","Shumiakina, Tatiana",2481,2341,2006.06.14,,1/2-1/2,B07,3
1732,"Zaitsev, Alexander","Andreikin, Dmitry",2370,2418,2004.03.18,swiss,0-1,A55,5
1733,"Hoang, Thanh Trang","Andreikin, Dmitry",2445,2342,2003.03.01,tourn,1-0,E39,1
1734,"Andreikin, Dmitry","Sarana, Alexey",2724,2685,2022.03.27,rapid,1/2-1/2,E46,1.1
1735,"Andreikin, Dmitry","O'Gorman, Tom",2729,2357,2022.04.12,,1-0,E71,3
1736,"Morefield, Jason","Andreikin, Dmitry",2227,2724,2021.06.08,,0-1,E16,2
1737,"Andreikin, Dmitry","Dubov, Daniil",2712,2701,2018.03.05,tourn (blitz),1/2-1/2,A04,4
1738,"Andreikin, Dmitry","Dubov, Daniil",2729,2711,2022.04.30,,1-0,D11,9
1739,"Panjwani, Raja","Andreikin, Dmitry",,,2000.??.??,swiss,0-1,A36,2
1740,"Andreikin, Dmitry","Demchenko, Anna",2724,2654,2022.03.26,rapid,1-0,A53,1
1741,"Gunina, Valentina","Andreikin, Dmitry",2497,2736,2016.06.18,,0-1,B06,9
1742,"Andreikin, Dmitry","Chigaev, Maxim",2726,2588,2020.06.16,,1/2-1/2,E71,8
1743,"L'Ami, Alina","Andreikin, Dmitry",2348,2736,2016.06.18,,0-1,A42,1
1744,"Matlakov, Maxim","Andreikin, Dmitry",2684,2733,2016.07.31,tourn,1/2-1/2,E05,8
1745,"Sychev, Klementy","Andreikin, Dmitry",2414,2720,2015.09.06,,0-1,B08,17
1746,"Andreikin, Dmitry","Khismatullin, Denis Rimovich",2710,2634,2018.08.25,tourn,1-0,B43,1
1747,"Lan, Zilun","Andreikin, Dmitry",2361,2706,2017.11.03,team-tourn,1/2-1/2,E16,17.3
1748,"Andreikin, Dmitry","Girish, A. Koushik",2733,2399,2016.08.23,,1-0,D35,3
1749,"Andreikin, Dmitry","Nogerbek, Kazybek",2725,2328,2021.01.19,,1-0,A06,9
1750,"Esen, Baris","Andreikin, Dmitry",,,2013.11.09,rapid,1/2-1/2,E60,2
1751,"Rozum, Ivan","Andreikin, Dmitry",2586,2705,2017.10.04,team-tourn (rapid),1/2-1/2,D15,8.2
1752,"Jones, Glynn","Andreikin, Dmitry",2657,2728,2021.10.26,,1-0,B06,10
1753,"Andreikin, Dmitry","Khusnutdinov, Rail",2725,2491,2020.12.22,,0-1,D32,6
1754,"Fridman, Daniel","Andreikin, Dmitry",2629,2727,2013.08.03,,1/2-1/2,E60,8
1755,"Andreikin, Dmitry","Matlakov, Maxim",2725,2690,2018.12.28,blitz,1/2-1/2,E10,11.4
1756,"Andreikin, Dmitry","Shevchenko, Kirill",2702,2554,2018.06.21,swiss (rapid),1-0,B23,4
1757,"Andreikin, Dmitry","Lysyj, Igor",2688,2633,2012.02.03,,0-1,C45,7
1758,"Shkuro, Yury","Andreikin, Dmitry",2546,2625,2009.??.??,,0-1,B23,2
1759,"Dreev, Aleksey","Andreikin, Dmitry",2668,2713,2013.06.07,,1/2-1/2,B07,9.2
1760,"Andreikin, Dmitry","Kramnik, Vladimir",2683,2791,2010.11.18,,1-0,C29,37
1761,"Andreikin, Dmitry","Ding, Liren",2727,2812,2019.07.16,,1-0,C91,2
1762,"Negi, D S.","Andreikin, Dmitry",2514,2555,2007.10.06,,0-1,C67,4
1763,"Andreikin, Dmitry","Nguyen, Ngoc Truong Son",2713,2625,2013.06.10,,0-1,C10,20.6
1764,"Carlsen, Magnus","Andreikin, Dmitry",2864,2713,2013.06.12,,1/2-1/2,E15,1
1765,"Andreikin, Dmitry","Demchenko, Anton",2733,2600,2016.08.28,,1-0,C76,8
1766,"Andreikin, Dmitry","Wang, Hao",2727,2752,2013.07.28,tourn,1/2-1/2,D10,3
1767,"Potkin, Vladimir","Andreikin, Dmitry",2669,2689,2012.04.12,,0-1,E16,4
1768,"Andreikin, Dmitry","Bodnaruk, Anastasia",2726,2411,2020.07.21,,1/2-1/2,B23,2
1769,"Azadaliyev, Jahandar","Andreikin, Dmitry",2088,2724,2021.12.07,,0-1,E06,10
1770,"Andreikin, Dmitry","Karjakin, Sergei",2716,2772,2013.08.20,,1/2-1/2,E12,4.1
1771,"Zierk, Steven","Andreikin, Dmitry",2499,2725,2021.03.30,,0-1,C15,11
1772,"Zlatin, Alexander","Andreikin, Dmitry",2324,2729,2022.04.12,,0-1,D00,5
1773,"Andreikin, Dmitry","Msellek, Ilyass",2729,2411,2022.05.17,,1-0,D30,3
1774,"Kuzubov, Yuriy","Andreikin, Dmitry",2530,2451,2004.11.11,swiss,1/2-1/2,E38,9
1775,"Nouri, Alekhine","Andreikin, Dmitry",2291,2724,2021.07.06,,0-1,B23,2
1776,"Andreikin, Dmitry","Meier, Georg",2712,2647,2018.02.03,,1/2-1/2,D00,4
1777,"Andreikin, Dmitry","Vitiugov, Nikita",2726,2722,2020.11.28,,1/2-1/2,D85,9.1
1778,"Nakamura, Hikaru","Andreikin, Dmitry",2784,2713,2013.06.12,,1-0,A45,7
1779,"Nyback, Tomi","Andreikin, Dmitry",2628,2636,2009.11.23,k.o.,1-0,C54,1.4
1780,"Andreikin, Dmitry","Movsesian, Sergei",2737,2673,2016.12.17,swiss (blitz),1/2-1/2,E05,18
1781,"Andreikin, Dmitry","Wang, Hao",2743,2720,2019.08.22,,1/2-1/2,C42,14.2
1782,"Rozum, Ivan","Andreikin, Dmitry",2546,2725,2021.02.16,,1-0,A13,4
1783,"Kabarukhin, Andrey","Andreikin, Dmitry",2173,2418,2004.04.??,swiss,1/2-1/2,B48,7
1784,"Artemiev, Vladislav","Andreikin, Dmitry",2709,2725,2021.03.03,blitz,1-0,D41,4
1785,"Andreikin, Dmitry","Kurnikov, Vladimir",,,2000.??.??,,1-0,C43,1
1786,"Kamsky, Gata","Andreikin, Dmitry",2665,2725,2021.05.25,,1/2-1/2,A46,11
1787,"Andreikin, Dmitry","Saydaliev, Saidakbar",2724,2356,2021.12.07,,1-0,A28,3
1788,"Moroni, Luca","Andreikin, Dmitry",2575,2724,2021.12.14,,0-1,B06,10
1789,"Kosteniuk, Alexandra","Andreikin, Dmitry",2471,2726,2020.06.23,,0-1,B22,3
1790,"Andreikin, Dmitry","Sorokin, Aleksey",2726,2521,2020.10.13,,0-1,D85,5
1791,Prasad Subramanian,"Andreikin, Dmitry",2530,2688,2012.02.04,tourn,1/2-1/2,A55,8
1792,"Gabrielian, Artur","Andreikin, Dmitry",2463,2726,2020.08.18,,0-1,B23,6
1793,"Moiseenko, Alexander","Andreikin, Dmitry",2692,2720,2015.10.14,blitz,1/2-1/2,D15,14.35
1794,"Andreikin, Dmitry","Vachier Lagrave, Maxime",2398,2271,2001.10.28,,1/2-1/2,A00,7
1795,"Andreikin, Dmitry","Sanal, Vahap",2725,2563,2021.03.06,,0-1,E98,?
1796,"Kobalia, Mikhail","Andreikin, Dmitry",2651,2713,2013.06.09,,1-0,C44,2.2
1797,"Andreikin, Dmitry","Safronov, Andrey G",,,2000.??.??,swiss,1-0,B33,3
1798,"Andreikin, Dmitry","Inarkiev, Ernesto",2720,2660,2015.09.06,tourn (blitz),1-0,A00,8
1799,"Kovacsy, Barnabas","Andreikin, Dmitry",2306,2725,2021.03.30,,1/2-1/2,B54,1
1800,"Vachier Lagrave, Maxime","Andreikin, Dmitry",2723,2650,2010.07.23,swiss,1/2-1/2,C63,5
1801,"Svane, Rasmus","Andreikin, Dmitry",2613,2725,2021.04.03,,0-1,A05,?
1802,"Maksimovic, Bojan","Andreikin, Dmitry",2418,2724,2021.06.29,,0-1,B41,3
1803,"Andreikin, Dmitry","Hammer, Jon Ludvig",2604,2494,2008.08.13,swiss,1-0,C29,11.9
1804,"Sychev, Klementy","Andreikin, Dmitry",2572,2726,2020.04.15,blitz,0-1,C45,7
1805,"Andreikin, Dmitry","Khismatullin, Denis Rimovich",2713,2658,2013.06.08,swiss (rapid),1-0,B53,12
1806,"Andreikin, Dmitry","Aronian, Levon",2683,2801,2010.11.18,,0-1,A16,30
1807,"Andreikin, Dmitry","Wu, Christopher",2724,2347,2022.02.22,,1-0,B47,6
1808,"Kevlishvili, Robby","Andreikin, Dmitry",2491,2724,2022.01.11,,1/2-1/2,B46,10
1809,"Maly, Alexey","Andreikin, Dmitry",2370,2724,2021.06.08,,0-1,E16,6
1810,"Andreikin, Dmitry","Motylev, Alexander",2689,2687,2011.02.17,swiss (blitz),1-0,A28,6.1
1811,"Tabatabaei, M.amin","Andreikin, Dmitry",2645,2729,2022.05.07,,1/2-1/2,C67,6
1812,Raja Harshit,"Andreikin, Dmitry",2432,2725,2019.01.22,team-swiss (rapid),1/2-1/2,B80,3
1813,"Andreikin, Dmitry","Yilmaz, Mustafa Ege",2650,2479,2010.08.06,swiss,1-0,B13,4
1814,"Andreikin, Dmitry","Nguyen, Ngoc Truong Son",2726,2641,2020.08.25,,1-0,C67,7
1815,"Andreikin, Dmitry","Gitelson, Arkady",2725,2214,2021.01.19,,1/2-1/2,E60,5
1816,"Andreikin, Dmitry","Stribuk, Artiom",2729,2296,2022.05.03,,1-0,A31,4
1817,"Andreikin, Dmitry","Kovalev, Vitaly",2729,2623,2022.04.09,rapid,1-0,E11,2
1818,"Mirzoev, Azer","Andreikin, Dmitry",2430,2725,2021.05.25,,0-1,E12,4
1819,"Andreikin, Dmitry","Dominguez Perez, Leinier",2718,2746,2015.06.24,,1/2-1/2,A35,9
1820,"Timofeev, Artyom","Andreikin, Dmitry",2549,2708,2017.10.02,swiss (blitz),0-1,A21,7
1821,"Kamsky, Gata","Andreikin, Dmitry",2705,2509,2007.01.22,match (blitz),0-1,B38,?
1822,"Andreikin, Dmitry","Sanal, Vahap",2724,2557,2021.08.03,,1-0,A15,9
1823,"Andreikin, Dmitry","Le, Quang Liem",2687,2687,2011.05.18,swiss,1/2-1/2,B25,7
1824,"Wang, Yue","Andreikin, Dmitry",2728,2743,2016.06.15,schev,1/2-1/2,B07,5.1
1825,"Andreikin, Dmitry","Mustakayev, Artur",2217,,2001.??.??,,1-0,B87,?
1826,"Andreikin, Dmitry","Iskusnyh, Sergei",2712,2476,2018.09.08,swiss (rapid),0-1,C07,8
1827,"Malakhatko, Vadim","Andreikin, Dmitry",2536,2712,2018.04.02,swiss,1/2-1/2,A22,9
1828,"Andreikin, Dmitry","Kamsky, Gata",2509,2705,2007.01.22,match (blitz),1-0,D12,?
1829,"Andreikin, Dmitry","Fedoseev, Vladimir",,,2012.02.13,,1/2-1/2,D80,7
1830,"Dubov, Daniil","Andreikin, Dmitry",2699,2726,2020.04.15,blitz,1-0,D15,11
1831,"Dordzhieva, Dinara","Andreikin, Dmitry",2028,2723,2012.12.23,rapid,0-1,B28,1.2
1832,"Niemann, Hans Moke","Andreikin, Dmitry",2637,2729,2022.04.02,rapid,0-1,D02,6
1833,"Tronenkovs, Valdis","Andreikin, Dmitry",2265,2724,2021.08.10,,0-1,B20,3
1834,"Klimkowski, Jan","Andreikin, Dmitry",2305,2725,2020.12.29,,0-1,B42,3
1835,"Andreikin, Dmitry","Dorfman, Iossif",2503,2586,2006.12.09,k.o. (blitz),1-0,B28,5.3
1836,"Andreikin, Dmitry","Petrov, Martin",2726,2520,2020.06.16,,1-0,B90,2
1837,"Stefanova, Antoaneta","Andreikin, Dmitry",2462,2726,2020.05.19,,0-1,A46,5
1838,"Andreikin, Dmitry:muzychuk","Xiangzhi, Bu:xue Zhao",,,2019.03.29,tourn (rapid),0-1,C42,2
1839,"Andreikin, Dmitry","Rustemov, Alexander",2412,2585,2004.02.18,,0-1,D11,2
1840,"Espinosa Veloz, Ermes","Andreikin, Dmitry",2485,2726,2020.09.15,,0-1,B48,6
1841,"Muradli, Mahammad","Andreikin, Dmitry",2449,2725,2021.03.06,,1-0,A04,?
1842,"Demin, Vladimir","Andreikin, Dmitry",2450,2555,2007.10.26,tourn,1/2-1/2,A55,5
1843,"Movsesian, Sergei","Andreikin, Dmitry",2673,2737,2016.12.17,swiss (blitz),0-1,B43,17
1844,"Andreikin, Dmitry","Matlakov, Maxim",2728,2683,2021.09.12,,1/2-1/2,D38,9.1
1845,"Nepomniachtchi, Ian","Andreikin, Dmitry",2704,2718,2012.11.01,,1/2-1/2,B12,3
1846,"Sevian, Samuel","Andreikin, Dmitry",2647,2724,2021.08.10,,1-0,B40,10
1847,"Lintchevski, Daniil","Andreikin, Dmitry",2559,2726,2020.08.04,,1/2-1/2,B47,9
1848,"Piesik, Piotr","Andreikin, Dmitry",2431,2729,2022.05.03,,0-1,A04,4
1849,"Andreikin, Dmitry","Pelletier, Yannick",2733,2561,2019.11.14,,1-0,C11,5.2
1850,"Gelfand, Boris","Andreikin, Dmitry",2738,2700,2012.07.09,blitz,0-1,A57,12
1851,"Lammens, Tim","Andreikin, Dmitry",2250,2724,2021.08.03,,0-1,B46,1
1852,"Khairullin, Ildar","Andreikin, Dmitry",2586,2509,2007.03.12,tourn,1/2-1/2,C02,3
1853,"Pichot, Alan","Andreikin, Dmitry",2641,2729,2022.04.12,,1/2-1/2,B46,4
1854,"Wang, Hao","Andreikin, Dmitry",2743,2727,2013.02.16,,1-0,E47,1.2
1855,"Andreikin, Dmitry","Hess, Rea",2726,2591,2020.07.14,,1-0,B07,5
1856,"Golubka, Petro","Andreikin, Dmitry",2408,2724,2021.12.07,,0-1,C67,4
1857,"Sarana, Alexey","Andreikin, Dmitry",2649,2725,2021.01.12,,1/2-1/2,D37,11
1858,"Andreikin, Dmitry","Deac, Bogdan Daniel",2724,2679,2021.12.28,,0-1,E10,8
1859,"Andreikin, Dmitry","Kazakovskiy, Valeriy",2729,2524,2022.05.10,,1-0,E04,3
1860,"Bubnelis, Algimantas","Andreikin, Dmitry",2402,2509,2007.04.08,,0-1,A57,6
1861,"Karjakin, Sergey","Andreikin, Dmitry",2762,2720,2015.09.21,,1/2-1/2,C67,4
1862,"Andreikin, Dmitry","Najer, Evgeniy",2418,2606,2004.05.27,,1/2-1/2,B52,6
1863,"Zhigalko, Sergei","Andreikin, Dmitry",2572,2726,2020.09.09,blitz,1-0,B30,12
1864,"Brodowski, Piotr","Andreikin, Dmitry",2443,2724,2022.02.22,,0-1,A13,2
1865,"Andreikin, Dmitry","Xiong, Jeffery",2724,2686,2022.03.29,,1/2-1/2,E04,11
1866,"Lugovskoy, Maxim","Andreikin, Dmitry",2436,2736,2016.10.02,swiss (rapid),1/2-1/2,B22,2
1867,"Andreikin, Dmitry","Zierk, Steven",2726,2499,2020.04.28,,1-0,C17,8
1868,"Andreikin, Dmitry","Mirzoev, Azer",2725,2430,2020.12.15,,1-0,D31,2
1869,"Andreikin, Dmitry","Bacrot, Etienne",2729,2638,2022.04.19,,1-0,D20,6
1870,"Andreikin, Dmitry","Robson, Ray",,,2012.02.11,,1-0,A13,5
1871,"Yilmaz, Mine","Andreikin, Dmitry",2630,2725,2021.03.06,,1-0,D10,?
1872,"Lintchevski, Daniil","Andreikin, Dmitry",2485,2625,2009.05.05,tourn,0-1,B45,6
