,White,Black,WhiteELO,BlackELO,Date,Event,Result,Opening
908,"Nersissian, G.","Firouzja, Alireza",2035,2759,2021.04.03,,0-1,B26
909,"Firouzja, Alireza","Tahbaz, Arash",2079,2442,2018.03.11,,1-0,E12
910,"Fedoseev, Vladimir","Firouzja, Alireza",2756,2750,2020.11.04,,1/2-1/2,
911,"Tabatabaei, Mohammad Amin","Firouzja, Alireza",2629,2749,2021.02.16,,0-1,A48
912,"Bujisho, Benjamin","Firouzja, Alireza",2290,2728,2020.06.09,,0-1,A45
913,"Salem, Abdarahim","Firouzja, Alireza",2682,2759,2021.06.28,,0-1,A49
914,"Noroozi, Omid","Firouzja, Alireza",2379,2079,2015.12.17,,0-1,B91
915,"Carlsen, Magnus","Firouzja, Alireza",2862,2749,2021.02.27,,1-0,A48
916,"Firouzja, Alireza","Carlsen, Magnus",2749,2862,2021.02.22,,0-1,E93
917,"Firouzja, Alireza","Martinez Alcantara, Jose Eduardo",2682,2583,2019.05.21,,1-0,B54
918,"Firouzja, Alireza","Sychev, Klementy",2728,2572,2020.09.01,,1-0,D79
919,"Firouzja, Alireza",Erigaisi Arjun,2749,2559,2020.12.20,,1-0,C02
920,"So, Wesley","Firouzja, Alireza",2770,2759,2021.03.17,,1-0,B12
921,"Xu, Jiarui","Firouzja, Alireza",2520,2618,2019.02.24,,1/2-1/2,B31
922,"Firouzja, Alireza","Bluebaum, Matthias",2702,2631,2019.12.15,blitz,1-0,
923,"Yanchenko, B.","Firouzja, Alireza",2467,2728,2020.07.07,,0-1,E60
924,"Ognean, Mihnea Ionut","Firouzja, Alireza",1766,1946,2013.12.28,swiss,0-1,C02
925,"Firouzja, Alireza","Martinez Alcantara, Jose Eduardo",2682,2583,2019.05.21,,1-0,B91
926,"Ganguly, Surya Shekhar","Firouzja, Alireza",2652,2079,2018.07.31,,1/2-1/2,B80
927,"Caruana, Fabiano","Firouzja, Alireza",2820,2759,2021.05.23,,1/2-1/2,
928,"Nakamura, Hikaru","Firouzja, Alireza",2736,2759,2021.04.07,,0-1,B10
929,"Martinez Alcantara, Jose Eduardo","Firouzja, Alireza",2583,2682,2019.05.21,,1/2-1/2,A20
930,"Mamedyarov, Shakhriyar","Firouzja, Alireza",2770,2759,2021.05.23,,0-1,
931,"Ziska, H.","Firouzja, Alireza",2533,2682,2019.05.31,rapid,0-1,B51
932,"Fendereski, Nima","Firouzja, Alireza",2294,2525,2017.10.25,,1/2-1/2,B51
933,"Nakamura, Hikaru","Firouzja, Alireza",2736,2759,2021.05.25,,0-1,
934,"Spyropoulos, Nikolaos","Firouzja, Alireza",2425,2759,2021.04.20,,0-1,B56
935,"Dubov, Daniil","Firouzja, Alireza",2699,2728,2020.05.21,rapid,1/2-1/2,E54
936,"Tang, Andrew","Firouzja, Alireza",2489,2582,2018.09.07,,0-1,A80
937,"Jones, Glynn","Firouzja, Alireza",2670,2728,2020.08.04,,0-1,A00
938,"Firouzja, Alireza","Ghaffarifar, Matin",2079,2063,2016.10.31,,1-0,A05
939,"Firouzja, Alireza","Aronian, Levon",2703,2778,2020.05.09,,1-0,
940,"Maghsoodloo, Parham","Firouzja, Alireza",2676,2728,2020.06.14,blitz,1/2-1/2,C02
941,"Sevian, Samuel","Firouzja, Alireza",2666,2682,2019.07.09,,0-1,E06
942,"Rothuis, Vincent","Firouzja, Alireza",2346,2728,2020.08.26,,0-1,B89
943,"Darini, Pouria","Firouzja, Alireza",2518,2470,2017.03.13,,1/2-1/2,B96
944,"Shubin, Kirill","Firouzja, Alireza",2429,2728,2020.05.12,,0-1,B53
945,"Aronian, Levon","Firouzja, Alireza",2773,2728,2020.09.18,blitz,1-0,E73
946,"Wei, Yi","Firouzja, Alireza",2736,2682,2019.07.28,,1-0,C46
947,"Firouzja, Alireza","Svidler, Peter",2759,2714,2021.06.22,blitz,1-0,
948,"Firouzja, Alireza","Rothuis, Vincent",2728,2346,2020.08.26,,1-0,B10
949,"Firouzja, Alireza","Rasulov, Vugar Ural Oglu",2759,2478,2021.04.03,,1-0,B90
950,"Firouzja, Alireza","Tari, Aryan",2754,2642,2021.09.12,,1-0,
951,"So, Wesley","Firouzja, Alireza",2770,2726,2020.02.03,,1-0,E09
952,"Firouzja, Alireza","Pascua, Haridas",2607,2442,2018.12.15,,1-0,E71
953,"Firouzja, Alireza","Sedaghati, Mehrdad",2079,2314,2017.01.24,,1-0,B90
954,"Alekseenko, Kirill","Firouzja, Alireza",2696,2728,2020.08.04,,1-0,C11
955,"Preotu, Razvan","Firouzja, Alireza",2487,2728,2020.05.26,,0-1,B61
956,"Firouzja, Alireza","Sevian, Samuel",2682,2666,2019.07.09,,1/2-1/2,B41
957,"Firouzja, Alireza","Fedoseev, Vladimir",2749,2676,2020.11.05,,1-0,E63
958,"Firouzja, Alireza","Sevian, Samuel",2682,2666,2019.07.09,,1-0,C67
959,"Jayakumar, Shashi","Firouzja, Alireza",1847,2079,2017.12.16,,0-1,A15
960,"Gavrilescu, David","Firouzja, Alireza",2476,2759,2021.03.30,,0-1,B00
961,"Nepomniachtchi, Ian","Firouzja, Alireza",2778,2703,2020.04.30,,0-1,
962,"Firouzja, Alireza","Dubov, Daniil",2759,2710,2021.05.19,,0-1,B52
963,"Nepomniachtchi, Ian","Firouzja, Alireza",2792,2759,2021.06.21,blitz,0-1,
964,"Kovalev, Vladislav","Firouzja, Alireza",2648,2728,2020.10.27,swiss (blitz),0-1,B00
965,"Firouzja, Alireza","Martinez Alcantara, Jose Eduardo",2682,2583,2019.05.21,,1-0,B90
966,"Firouzja, Alireza","Vachier Lagrave, Maxime",2728,2778,2020.06.09,,1/2-1/2,E71
967,"Firouzja, Alireza","Grandelius, Nils",2759,2670,2021.03.13,,1-0,A48
968,"Rahman, Ziaur","Firouzja, Alireza",2511,2332,2014.12.26,swiss,1-0,A45
969,"Firouzja, Alireza","Akhgari, Reza",2079,2092,2017.08.31,,1/2-1/2,D37
970,"Firouzja, Alireza","Tang, Andrew",2749,2538,2020.12.19,,1-0,C60
971,"Firouzja, Alireza","Shahade, Gregory",2728,2476,2020.09.01,,1-0,D77
972,"Firouzja, Alireza",Erigaisi Arjun,2749,2559,2020.12.19,,1-0,C00
973,"Badelka, Olga","Firouzja, Alireza",2353,2079,2017.12.18,,0-1,E81
974,"Aronian, Levon","Firouzja, Alireza",2782,2759,2021.07.31,,1/2-1/2,
975,"Firouzja, Alireza","Khusnutdinov, Rustam",2607,2470,2018.12.30,blitz,0-1,A21
976,"Fressinet, Laurent","Firouzja, Alireza",2633,2702,2019.11.27,blitz,0-1,
977,"Artemiev, Vladislav","Firouzja, Alireza",2709,2759,2021.04.06,,1-0,A06
978,"Vachier Lagrave, Maxime","Firouzja, Alireza",2778,2728,2020.05.15,,0-1,A14
979,"Firouzja, Alireza","Martinez Alcantara, Jose Eduardo",2682,2583,2019.05.21,,0-1,C96
980,"Firouzja, Alireza","Michalik, Peter",2582,2556,2018.09.27,team-swiss,1/2-1/2,D11
981,"Thilakarathne, Harshana","Firouzja, Alireza",1713,1946,2013.12.21,swiss,0-1,A33
982,"Firouzja, Alireza","Carlsen, Magnus",2728,2863,2020.10.15,,0-1,
983,"Djordjevic, Vuk","Firouzja, Alireza",2350,2759,2021.04.13,,0-1,A45
984,"Firouzja, Alireza","Tari, Aryan",2759,2639,2021.07.31,,1-0,
985,"Firouzja, Alireza","Carlsen, Magnus",2728,2863,2020.04.15,blitz,0-1,
986,"Firouzja, Alireza","Zhigalko, Sergei",2412,2724,2018.12.28,blitz,1-0,A06
987,"Firouzja, Alireza","Nyzhnyk, Illya",2728,2665,2020.03.13,,0-1,D78
988,"Priasmoro, Novendra","Firouzja, Alireza",2502,2728,2020.07.14,,0-1,B62
989,"Firouzja, Alireza","Abdusattorov, Nodirbek",2364,2432,2015.10.31,swiss,1/2-1/2,B90
990,"Ahadzade, Kanan","Firouzja, Alireza",1909,2085,2014.12.18,swiss (rapid),0-1,B09
991,"K, Krithigga","Firouzja, Alireza",2003,2572,2018.04.12,,0-1,
992,"Firouzja, Alireza","Lagarde, Maxime",2682,2600,2019.05.31,rapid,1-0,E62
993,"Firouzja, Alireza","Esipenko, Andrey",2749,2677,2021.01.26,,1/2-1/2,
994,"Svane, Rasmus","Firouzja, Alireza",2613,2759,2021.04.03,,0-1,A14
995,"Firouzja, Alireza","Chithambaram Vr, Aravindh",2079,2500,2016.03.06,,0-1,B33
996,"Kadric, Denis","Firouzja, Alireza",2581,2759,2021.04.06,,0-1,B00
997,"Firouzja, Alireza","Bocharova, Diana",2728,2524,2020.08.04,,1-0,A46
998,"Tiviakov, Sergei","Firouzja, Alireza",2610,2618,2019.02.13,swiss,1/2-1/2,C77
999,"Martinez Alcantara, Jose Eduardo","Firouzja, Alireza",2583,2682,2019.05.21,,0-1,C50
1000,"Firouzja, Alireza","P Sethuraman, Sethuraman",2682,2613,2019.06.13,,1/2-1/2,A35
1001,"Firouzja, Alireza","Carlsen, Magnus",2749,2862,2021.02.22,,1-0,A56
1002,"Hakobyan, Aram","Firouzja, Alireza",2382,2481,2016.07.25,team-swiss,0-1,A38
1003,"Firouzja, Alireza","Gholami, Aryan",2079,2398,2016.01.23,,1/2-1/2,B43
1004,"Firouzja, Alireza","Jumabayev, Rinat",2456,2611,2016.12.30,swiss (blitz),1-0,C95
1005,"Firouzja, Alireza","Ivanchuk, Vassily",2749,2678,2020.12.06,blitz,1-0,B41
1006,"Firouzja, Alireza","Jobava, Baadur",2749,2603,2021.02.23,,1-0,A45
1007,"Firouzja, Alireza","Salem, Amr",2728,2682,2020.06.23,,1-0,E92
1008,"Fedoseev, Vladimir","Firouzja, Alireza",2756,2750,2020.11.04,,0-1,
1009,"Nakamura, Hikaru","Firouzja, Alireza",2736,2749,2020.12.20,,1-0,D05
1010,"Firouzja, Alireza","Gareyev, Timur",2810,2548,2021.12.29,blitz,1-0,
1011,"Firouzja, Alireza","Mamedyarov, Shakhriyar",2759,2782,2021.08.30,rapid,1/2-1/2,
1012,"Firouzja, Alireza","Stearman, Josiah",1946,,2013.12.24,swiss,0-1,B78
1013,"Firouzja, Alireza","Shubin, Kirill",2728,2429,2020.05.19,,1-0,C00
1014,"Firouzja, Alireza","Abdrlauf, Elham",2759,2338,2021.04.06,,1-0,D63
1015,"Firouzja, Alireza","Fressinet, Laurent",2702,2633,2019.11.27,blitz,1-0,
1016,"Mausyach Suri, Kemas Ade Krisna","Firouzja, Alireza",1805,2526,2017.12.11,,0-1,
1017,"Carlsen, Magnus","Firouzja, Alireza",2862,2749,2021.02.22,,0-1,A48
1018,"Carlsen, Magnus","Firouzja, Alireza",2863,2728,2020.04.15,blitz,1-0,
1019,"Nakamura, Hikaru","Firouzja, Alireza",2736,2759,2021.04.07,,1-0,B10
1020,"Moskalenko, Artem","Firouzja, Alireza",2515,2728,2020.06.16,,0-1,A45
1021,"Firouzja, Alireza","Niese, Holger",2600,2130,2018.10.27,swiss,1-0,C43
1022,"Firouzja, Alireza","Sorokin, Aleksey",2728,2521,2020.08.04,,0-1,A48
1023,"Firouzja, Alireza","abu sufian, shakil",2525,2322,2017.10.31,,1-0,B12
1024,"Firouzja, Alireza","Wei, Yi",2682,2736,2019.07.28,,1/2-1/2,B13
1025,"Le, Quang Liem","Firouzja, Alireza",2709,2759,2021.08.29,rapid,0-1,
1026,"Mosadeghpour, Masoud","Firouzja, Alireza",2416,2368,2017.05.02,rapid,1-0,B04
1027,"Firouzja, Alireza","Artemiev, Vladislav",2759,2709,2021.04.06,,0-1,B06
1028,"Firouzja, Alireza","Naroditsky, Daniel",2728,2621,2020.08.26,,0-1,C87
1029,"Firouzja, Alireza","Artemiev, Vladislav",2759,2709,2021.04.06,,0-1,B06
1030,"Aronian, Levon","Firouzja, Alireza",2773,2728,2020.05.19,rapid,1-0,D05
1031,"Dodeja, Pawan","Firouzja, Alireza",2235,2492,2017.04.08,,0-1,B90
1032,"Kuzubov, Yuriy","Firouzja, Alireza",2643,2728,2020.09.08,,1/2-1/2,E06
1033,"Wei, Yi","Firouzja, Alireza",2736,2682,2019.07.28,,0-1,C46
1034,"Firouzja, Alireza","Carlsen, Magnus",2749,2862,2021.02.27,,1/2-1/2,D20
1035,"Firouzja, Alireza","Maghsoodloo, Parham",2485,2510,2016.07.05,,0-1,
1036,"Firouzja, Alireza","Saric, Ivan",2770,2665,2021.11.13,,1/2-1/2,B90
1037,"Firouzja, Alireza","Anisimov, P2.",2749,2527,2021.03.02,,1/2-1/2,A45
1038,"Goltsev, Dmitry","Firouzja, Alireza",2312,2728,2020.10.27,swiss,0-1,C00
1039,"Firouzja, Alireza","Dimakiling, Oliver",2079,2401,2018.08.23,,1-0,B10
1040,"Safarli, Eltaj","Firouzja, Alireza",2641,2499,2017.07.11,team-schev (blitz),0-1,B04
1041,"Firouzja, Alireza","Asgari, Morteza",2079,2256,2015.09.16,,1/2-1/2,B80
1042,"Firouzja, Alireza","Aronian, Levon",2702,2758,2019.10.03,,0-1,C84
1043,"Jones, Gawain C B","Firouzja, Alireza",2635,2079,2016.09.11,,1-0,B23
1044,"Firouzja, Alireza","Mosadeghpour, Masoud",2079,2480,2017.03.12,,0-1,D76
1045,"Naroditsky, Daniel","Firouzja, Alireza",2621,2759,2021.03.30,,0-1,A45
1046,"Firouzja, Alireza",Erigaisi Arjun,2749,2559,2020.12.20,,1-0,B63
1047,"Lu, Shanglei","Firouzja, Alireza",2619,2079,2016.07.12,,1-0,C44
1048,"Firouzja, Alireza","Wang, Hao",2607,2730,2018.12.29,swiss (blitz),0-1,C65
1049,"Firouzja, Alireza",Arjun Kalyan,2079,2280,2017.04.04,,1-0,C95
1050,"Firouzja, Alireza","Oleksiyenko, Mykhaylo",2702,2594,2019.10.27,blitz,1-0,
1051,"Firouzja, Alireza","Quang Liem, Le",2723,2713,2019.12.28,rapid,1-0,C65
1052,"Firouzja, Alireza","Cordova, Emilio",2465,2655,2017.03.01,,1-0,B70
1053,"Omidi, Arya","Firouzja, Alireza",2354,2618,2019.02.08,swiss,0-1,B31
1054,"Firouzja, Alireza","Wang, Hao",2723,2756,2019.12.30,blitz,1/2-1/2,C65
1055,"Neelotpal, Das","Firouzja, Alireza",2425,2728,2020.10.20,,0-1,C50
1056,"Grandelius, Nils","Firouzja, Alireza",2663,2749,2021.01.27,,1/2-1/2,B67
1057,"Firouzja, Alireza","So, Wesley",2759,2772,2021.09.01,rapid,0-1,
1058,"Maghsoodloo, Parham","Firouzja, Alireza",2510,2485,2016.07.05,,0-1,
1059,"Firouzja, Alireza","Calin, Alexandru",2759,2107,2021.04.06,,1-0,A45
1060,"Firouzja, Alireza","Debashis, Das",2079,2501,2018.02.24,,1-0,B96
1061,"Firouzja, Alireza","Zvjaginsev, Vadim",2079,2629,2018.02.27,,0-1,C11
1062,"Nakamura, Hikaru","Firouzja, Alireza",2736,2759,2021.04.07,,1-0,C45
1063,"Liang, Awonder","Firouzja, Alireza",2246,1946,2013.12.23,swiss,1-0,A34
1064,"Javanbakht, Nima","Firouzja, Alireza",2405,2079,2015.09.17,,0-1,D90
1065,"Eljanov, Pavel","Firouzja, Alireza",2700,2572,2018.04.17,,1-0,D02
1066,"Rothuis, Vincent","Firouzja, Alireza",2346,2728,2020.08.26,,1/2-1/2,B89
1067,"Firouzja, Alireza","Carlsen, Magnus",2749,2862,2021.02.27,,0-1,A57
1068,"David, Alberto","Firouzja, Alireza",2557,2682,2019.05.31,rapid,0-1,B51
1069,"Carlsen, Magnus","Firouzja, Alireza",2862,2749,2021.02.27,,1-0,A15
1070,"Caruana, Fabiano","Firouzja, Alireza",2835,2728,2020.04.24,,1-0,D12
1071,"Firouzja, Alireza","Xiong, Jeffery",2728,2709,2020.11.03,swiss,0-1,B24
1072,"Firouzja, Alireza","Mousavi, Seyed Khalil",2367,2358,2018.07.27,team-swiss (rapid),1-0,E05
1073,"Firouzja, Alireza","Nepomniachtchi, Ian",2728,2784,2020.09.18,blitz,1-0,B07
1074,"Praggnanandhaa, Rameshbabu","Firouzja, Alireza",1781,2703,2021.04.26,,1/2-1/2,
1075,"Wei, Yi","Firouzja, Alireza",2732,2728,2020.05.07,,1-0,B10
1076,"Firouzja, Alireza","Hejazipour, Mitra",2079,2314,2016.10.29,,1-0,A06
1077,"Anton Guijarro, David","Firouzja, Alireza",2667,2703,2020.11.23,tourn,0-1,
1078,Narayanan.S.L,"Firouzja, Alireza",2611,2702,2020.04.10,blitz,1-0,D02
1079,"Bauer, Christian","Firouzja, Alireza",2623,2728,2020.06.13,blitz,0-1,C50
1080,"Firouzja, Alireza","Fedoseev, Vladimir",2728,2678,2020.05.19,,0-1,C78
1081,"Firouzja, Alireza","Caruana, Fabiano",2728,2828,2020.10.07,,1/2-1/2,
1082,"Firouzja, Alireza","Ding, Liren",2759,2799,2021.06.27,rapid,0-1,
1083,"Kantor, Gergo","Firouzja, Alireza",2575,2804,2021.12.29,blitz,0-1,E71
1084,"Firouzja, Alireza","Rothuis, Vincent",2728,2346,2020.08.26,,1-0,A00
1085,"Jahongir, Vakhidov","Firouzja, Alireza",2576,2079,2016.07.15,,1-0,D78
1086,"Vokhidov, Shamsiddin","Firouzja, Alireza",2399,2079,2017.12.12,,0-1,B67
1087,"Grischuk, Alexander","Firouzja, Alireza",2777,2749,2020.12.25,,1-0,C77
1088,"Firouzja, Alireza","Mike, Patryk",2364,1781,2015.10.25,swiss,1-0,A07
1089,"Kerigan, Demre","Firouzja, Alireza",2398,2685,2019.07.21,,0-1,
1090,"Vokhidov, Shamsiddin","Firouzja, Alireza",2512,2728,2020.07.14,,1-0,B51
1091,"Firouzja, Alireza","Hosseinzadeh, Nima",2728,2217,2020.05.26,,1-0,E12
1092,"Ivanchuk, Vassily","Firouzja, Alireza",2678,2749,2020.12.06,blitz,0-1,C73
1093,"Firouzja, Alireza","Banikas, Hristos",2456,2568,2016.12.29,swiss (blitz),0-1,B48
1094,"Monnaatsheko, Keletshabile","Firouzja, Alireza",1988,2079,2016.09.02,,0-1,B22
1095,"Firouzja, Alireza","Ivanchuk, Vassily",2749,2678,2020.12.06,blitz,1/2-1/2,C10
1096,"Goryachkina, Aleksandra","Firouzja, Alireza",2502,2079,2016.03.07,,1-0,A48
1097,"Safarli, Eltaj","Firouzja, Alireza",2598,2728,2020.05.19,,1/2-1/2,B14
1098,"Firouzja, Alireza","Erigaisi, Arjun",2759,2567,2021.06.27,,1/2-1/2,C42
1099,"Skripchenko, Almira","Firouzja, Alireza",2403,2702,2019.09.27,blitz,0-1,
1100,"Kacharava, Nikolozi","Firouzja, Alireza",1649,1946,2013.12.20,swiss,0-1,C07
1101,"Firouzja, Alireza","Vachier Lagrave, Maxime",2728,2778,2020.04.26,,1/2-1/2,D13
1102,"Saric, Ante","Firouzja, Alireza",2543,2759,2021.04.03,,0-1,D37
1103,"Firouzja, Alireza","Adly, Ahmed",2456,2599,2016.12.27,swiss (rapid),1/2-1/2,B90
1104,"Firouzja, Alireza","Predke, Alexandr",2607,2622,2018.12.29,swiss (blitz),1/2-1/2,A09
1105,"Firouzja, Alireza","Safarli, Eltaj",2618,2681,2019.02.13,swiss,1/2-1/2,C54
1106,"Sadhwani, Raunak","Firouzja, Alireza",2545,2749,2020.12.19,,1-0,A05
1107,"Firouzja, Alireza",Visakh N R,2728,2516,2020.07.14,,1-0,E18
1108,"Firouzja, Alireza","Skripchenko, Almira",2702,2403,2019.09.27,blitz,1-0,
1109,"Firouzja, Alireza","Tiviakov, Sergei",2618,2610,2019.02.16,swiss,1/2-1/2,C10
1110,"Firouzja, Alireza","Caruana, Fabiano",2759,2820,2021.06.21,blitz,0-1,
1111,"Cori, Jorge","Firouzja, Alireza",2671,2702,2019.10.26,,0-1,A52
1112,"Novikov, Evgenij","Firouzja, Alireza",2276,2728,2020.10.27,swiss (blitz),0-1,A40
1113,"Firouzja, Alireza","Sindarov, Javokhir",2759,2558,2021.07.17,,1/2-1/2,
1114,"Firouzja, Alireza","Karthikeyan, Murali",2618,2560,2019.02.23,,1/2-1/2,C45
1115,"Oleksiyenko, Mykhaylo","Firouzja, Alireza",2594,2702,2020.02.28,blitz,1-0,B06
1116,"Grischuk, Alexander","Firouzja, Alireza",2777,2728,2020.05.21,,0-1,E97
1117,"Firouzja, Alireza","Nepomniachtchi, Ian",2759,2789,2021.03.14,,1/2-1/2,A45
1118,"Firouzja, Alireza","Sevian, Samuel",2682,2666,2019.07.09,,0-1,C79
1119,"Firouzja, Alireza",Saurabh Anand,2517,2332,2017.08.16,swiss,1-0,C95
1120,"Firouzja, Alireza","Aronian, Levon",2702,2758,2019.10.03,,1-0,C84
1121,"Carlsen, Magnus","Firouzja, Alireza",2862,2749,2021.02.27,,1/2-1/2,B06
1122,"Bosiocic, Marin","Firouzja, Alireza",2591,2456,2016.12.27,rapid,1/2-1/2,E92
1123,"Asgarizadeh, Ahmad","Firouzja, Alireza",2402,2323,2015.10.04,swiss,1-0,B94
1124,"Vachier Lagrave, Maxime","Firouzja, Alireza",2784,2749,2021.01.17,,1/2-1/2,
1125,"Firouzja, Alireza","Meshkovs, Nikita",2728,2585,2020.08.04,,1-0,C92
1126,"Bernadskiy, Vitaliy","Firouzja, Alireza",2599,2759,2021.03.23,,0-1,B00
1127,"Wei, Yi","Firouzja, Alireza",2736,2682,2019.07.28,,1-0,A05
1128,"Firouzja, Alireza","Pantsulaia, Levan",2728,2553,2020.09.01,,1-0,A43
1129,"Ghaem Maghami, Ehsan","Firouzja, Alireza",2530,2079,2018.03.10,,1-0,A33
1130,"Firouzja, Alireza","Sevian, Samuel",2682,2666,2019.07.09,,1-0,C67
1131,"Firouzja, Alireza","So, Wesley",2759,2772,2021.09.01,rapid,1-0,
1132,"Firouzja, Alireza","Czebe, Attila",2079,2439,2015.08.25,,1-0,A49
1133,"Firouzja, Alireza","Grischuk, Alexander",2728,2777,2020.05.16,,1/2-1/2,D37
1134,"Grischuk, Alexander","Firouzja, Alireza",2777,2728,2020.09.18,blitz,1/2-1/2,D02
1135,"Firouzja, Alireza","Grischuk, Alexander",2759,2776,2021.05.24,,0-1,
1136,"Firouzja, Alireza","Asgarizadeh, Ahmad",2079,2411,2016.11.16,,0-1,C92
1137,"Firouzja, Alireza","Paravyan, David",2728,2653,2020.08.26,,1-0,E94
1138,"Howell, David W L","Firouzja, Alireza",2644,2456,2016.12.29,swiss (blitz),0-1,B22
1139,"Giri, Anish","Firouzja, Alireza",2764,2749,2020.11.24,,0-1,B67
1140,"Firouzja, Alireza","Anton Guijarro, David",2749,2679,2021.01.18,,1-0,D02
1141,"Firouzja, Alireza","Ghaem Maghami, Ehsan",2079,2523,2018.05.09,,1/2-1/2,B10
1142,"Firouzja, Alireza","Bluebaum, Matthias",2465,2632,2017.02.27,,1-0,B12
1143,"Firouzja, Alireza","Nakamura, Hikaru",2703,2829,2020.04.22,,0-1,
1144,"Firouzja, Alireza","So, W.",2728,2770,2020.09.19,blitz,1/2-1/2,C65
1145,"Firouzja, Alireza","Le, Quang Liem",2759,2709,2021.08.03,,1/2-1/2,
1146,"Firouzja, Alireza","Wei, Yi",2682,2736,2019.07.28,,0-1,C42
1147,"Ivanchuk, Vassily","Firouzja, Alireza",2678,2749,2020.12.06,blitz,1-0,C42
1148,"Rapport, Richard","Firouzja, Alireza",2760,2754,2021.09.10,,1-0,
1149,"Firouzja, Alireza","Nimnaka Naotunna, Dineth",2475,2022,2016.03.28,,1-0,E32
1150,"Gueci, Tea","Firouzja, Alireza",2166,2600,2018.10.30,swiss,0-1,B81
1151,"Firouzja, Alireza","Sasikiran, Krishnan",2475,2637,2016.04.02,,1/2-1/2,B33
1152,"Artemiev, Vladislav","Firouzja, Alireza",2704,2759,2021.09.03,rapid,1/2-1/2,
1153,"Firouzja, Alireza","Onischuk, Vladimir",2749,2622,2021.02.09,,1/2-1/2,B07
1154,"Artemiev, Vladislav","Firouzja, Alireza",2709,2759,2021.04.06,,0-1,A01
1155,Krishna C R G,"Firouzja, Alireza",2381,2660,2019.06.15,,0-1,
1156,"Firouzja, Alireza","Ganjali, Hossein",2079,2204,2017.10.24,,1-0,D05
1157,"Firouzja, Alireza","Mamedyarov, Shakhriyar",2703,2761,2021.04.27,,1/2-1/2,
1158,"Firouzja, Alireza","Jobava, Baadur",2759,2603,2021.04.06,,1-0,C26
1159,"Firouzja, Alireza","Blackman, Justin",2561,2143,2018.09.24,,1-0,B99
1160,"Smirnov, Anton","Firouzja, Alireza",2597,2728,2020.07.14,blitz,1/2-1/2,A49
1161,"Firouzja, Alireza","Haznedaroglu, Kivanc",2685,2448,2019.07.27,,1-0,
1162,"Firouzja, Alireza","Narayanan, S.r",2702,2611,2020.04.10,blitz,1/2-1/2,B97
1163,"Firouzja, Alireza","Bortnyk, Olexandr",2728,2598,2020.07.07,,1-0,D37
1164,"Firouzja, Alireza","Artemiev, Vladislav",2759,2709,2021.04.06,,1-0,A42
1165,"Firouzja, Alireza","Bok, Benjamin",2456,2598,2017.02.21,,0-1,E43
1166,"Khoshkalam, Seyed Mehrab","Firouzja, Alireza",2120,2079,2016.11.16,,1/2-1/2,B51
1167,"Dubov, Daniil","Firouzja, Alireza",2661,2465,2017.02.28,,1/2-1/2,B91
1168,"Firouzja, Alireza","Maiorov, Nikita",2475,2558,2016.03.05,,1/2-1/2,C48
1169,"Maghsoodloo, Parham","Firouzja, Alireza",2649,2582,2018.09.09,,1/2-1/2,
1170,"Fedoseev, Vladimir","Firouzja, Alireza",2756,2750,2020.11.04,,1-0,
1171,"Tutisani, Noe","Firouzja, Alireza",2460,2079,2018.05.04,,0-1,B89
1172,"Artemiev, Vladislav","Firouzja, Alireza",2709,2759,2021.04.06,,0-1,A01
1173,"Firouzja, Alireza","Nakamura, Hikaru",2759,2736,2021.04.07,,0-1,A45
1174,"Firouzja, Alireza","So, Wesley",2759,2770,2021.06.18,blitz,1/2-1/2,
1175,"Tari, Aryan","Firouzja, Alireza",2634,2723,2019.12.29,blitz,0-1,B41
1176,"Sivuk, Vitaly","Firouzja, Alireza",2491,2079,2015.07.14,,1/2-1/2,D81
1177,"Lorparizangeneh, Shahin","Firouzja, Alireza",2454,2372,2015.12.26,swiss,0-1,E84
1178,"Mikaelyan, Arman","Firouzja, Alireza",2486,2549,2018.02.28,,0-1,E73
1179,"Firouzja, Alireza","Ostrovskiy, Alexi",2728,2425,2020.08.04,,1-0,A40
1180,"Firouzja, Alireza","Martinovic, Sasa",2582,2567,2018.10.02,team-swiss,1/2-1/2,B67
1181,"Firouzja, Alireza","Sevian, Samuel",2682,2666,2019.07.09,,1-0,B33
1182,"Firouzja, Alireza","Jobava, Baadur",2079,2714,2017.07.17,,1-0,B13
1183,"Firouzja, Alireza","Ivanchuk, Vassily",2728,2678,2020.06.13,blitz,1-0,A47
1184,"Sarana, Alexey","Firouzja, Alireza",2656,2723,2020.01.06,,0-1,A56
1185,"Fedoseev, Vladimir","Firouzja, Alireza",2756,2750,2020.11.04,,1/2-1/2,
1186,"Jones, Glynn","Firouzja, Alireza",2670,2728,2020.05.19,,0-1,B23
1187,"Savchenko, Boris","Firouzja, Alireza",2551,2749,2020.12.25,blitz,1/2-1/2,B44
1188,"Fressinet, Laurent","Firouzja, Alireza",2672,2456,2016.12.30,swiss (blitz),1-0,A05
1189,"Firouzja, Alireza","Nakamura, Hikaru",2749,2736,2020.12.20,,1-0,D05
1190,"Christiansen, Johan Sebastian","Firouzja, Alireza",2521,2703,2021.04.25,,0-1,
1191,"Artemiev, Vladislav","Firouzja, Alireza",2709,2759,2021.04.06,,0-1,A01
1192,"Nihal, Sarin","Firouzja, Alireza",2620,2749,2020.12.19,,0-1,A45
1193,"Firouzja, Alireza","Nogerbek, Kazybek",2749,2328,2020.12.19,,0-1,B06
