,White,Black,WhiteELO,BlackELO,Date,Event,Result,Opening,Rounds
212,"Nakamura, Hikaru","Xiong, Jeffery",2749,2672,2019.01.16,team-swiss (rapid),1/2-1/2,C67,2
213,"Nakamura, Hikaru","Flores Quillas, Diego Saul Rodri",2736,2245,2021.04.20,,1-0,A04,2
214,"Svidler, Peter","Nakamura, Hikaru",2714,2736,2021.05.25,,0-1,,14.2
215,"Nakamura, Hikaru","Sitnik, Igor",2364,2277,2001.04.01,,1-0,B12,9
216,"Nakamura, Hikaru","Xiong, Jeffery",2750,2685,2022.04.17,rapid,1-0,A06,1.1
217,"Nakamura, Hikaru","Vachier Lagrave, Maxime",2791,2819,2016.08.24,match (blitz),0-1,A01,30
218,"Nakamura, Hikaru","Giri, Anish",2729,2672,2010.08.22,match (blitz),1-0,D00,1
219,"Shahaliyev, Ismayil Bahram","Nakamura, Hikaru",2413,2736,2021.02.02,,1-0,C70,3
220,"Nakamura, Hikaru","Eljanov, Pavel",,,2015.09.24,k.o.,1/2-1/2,A13,5.2
221,"Yu, Yangyi","Nakamura, Hikaru",2721,2816,2015.10.12,k.o. (rapid),1/2-1/2,C67,1.1
222,"Nakamura, Hikaru","Eduardovich Akobian, Varuzhan",2787,2647,2018.04.28,,1-0,C18,10
223,"Aronian, Levon","Nakamura, Hikaru",2785,2785,2017.02.26,swiss,1/2-1/2,D37,8.4
224,"Topalov, Veselin","Nakamura, Hikaru",2749,2780,2017.11.11,match (blitz),1/2-1/2,B80,5.1
225,"Nakamura, Hikaru","Karjakin, Sergey",2776,2760,2015.02.13,match (rapid),1-0,A06,5
226,"Nakamura, Hikaru","Bauer, Christian",2660,2641,2005.07.19,,1-0,B56,3
227,"Nakamura, Hikaru","Dominguez Perez, Leinier",2764,2751,2014.10.07,tourn,1/2-1/2,A37,5
228,"Nakamura, Hikaru","Grischuk, Alexander",2754,2766,2019.07.31,blitz,1-0,,10.2
229,"Nakamura, Hikaru","Giri, Anish",2736,2774,2021.12.06,,0-1,A07,2.29
230,"Karen, Brian","Nakamura, Hikaru",2125,2735,1998.??.??,,0-1,B23,?
231,"Duda, Jan Krzysztof","Nakamura, Hikaru",2731,2749,2019.02.22,match (rapid),1/2-1/2,A13,11.2
232,"Onischuk, Alexander","Nakamura, Hikaru",2664,2787,2016.04.23,tourn,1/2-1/2,E54,9
233,"Nakamura, Hikaru","Karjakin, Sergey",2786,2783,2017.12.16,k.o. (blitz),1/2-1/2,A07,3.10
234,"Dominguez Perez, Leinier","Nakamura, Hikaru",2758,2736,2020.01.06,,0-1,C53,1
235,"Narayanan, Srinath","Nakamura, Hikaru",2540,2736,2020.04.15,blitz,1-0,B13,4
236,"So, Wesley","Nakamura, Hikaru",2765,2746,2018.11.14,blitz,1/2-1/2,C67,?
237,"Nakamura, Hikaru","Grischuk, Alexander",2802,2781,2015.06.23,tourn,1/2-1/2,A37,7
238,"Gormally, Daniel W","Nakamura, Hikaru",2483,2736,2022.03.01,,0-1,A10,5
239,"Nakamura, Hikaru","Vachier Lagrave, Maxime",2777,2779,2018.08.15,tourn (rapid),0-1,B51,18
240,"Nakamura, Hikaru","Tomashevsky, Evgeny",2775,2695,2014.06.19,swiss (blitz),1-0,D15,11
241,"Nakamura, Hikaru","Fakhrutdinov, Timur",2736,2501,2020.06.09,,1-0,A05,3
242,"So, Wesley","Nakamura, Hikaru",2780,2777,2018.08.14,blitz,0-1,E46,?
243,"Nakamura, Hikaru","Vachier Lagrave, Maxime",2704,2716,2008.10.30,,1-0,A57,1.3
244,"Nakamura, Hikaru","Giri, Anish",2736,2774,2021.12.06,,0-1,A06,2.17
245,"Nakamura, Hikaru","Swiercz, Dariusz",2829,2649,2020.10.29,,1/2-1/2,,10.1
246,"Nakamura, Hikaru","Dominguez Perez, Leinier",2648,2683,2007.10.23,,1-0,D20,6
247,"Nakamura, Hikaru","Svidler, Peter",2786,2755,2017.05.21,,1/2-1/2,E60,9.3
248,"Nakamura, Hikaru","Friedel, Joshua",2644,2455,2006.03.02,,0-1,A11,1
249,"Nakamura, Hikaru","Liang, Awonder",2829,2397,2020.10.27,,0-1,,6.1
250,"Maghsoodloo, Parham","Nakamura, Hikaru",2698,2736,2021.08.24,,1-0,A50,7
251,"Nakamura, Hikaru","Wesley, George",2777,2780,2018.08.11,,1-0,C47,2
252,"Nakamura, Hikaru","Firouzja, Alireza",2736,2728,2020.09.01,,1-0,C65,9
253,"Nakamura, Hikaru","Caruana, Fabiano",2791,2807,2016.08.11,tourn,1/2-1/2,A61,6
254,"Zubov, Alexander","Nakamura, Hikaru",2598,2736,2021.10.16,,0-1,D55,11
255,"Harikrishna, Pentala","Nakamura, Hikaru",2706,2789,2014.01.21,tourn,1-0,B51,8
256,"Nakamura, Hikaru","Carlsen, Magnus",2741,2870,2019.11.25,blitz,1/2-1/2,D30,3.3
257,"Nakamura, Hikaru","Nepomniachtchi, Ian",2745,2776,2020.01.05,,1/2-1/2,B51,3.19
258,"Nakamura, Hikaru","McShane, Luke J",2775,2706,2012.06.07,tourn (blitz),1-0,D97,9
259,"Wei, Yi","Nakamura, Hikaru",2737,2805,2019.05.12,blitz,0-1,,19.3
